key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
im000938,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.539292,0.569992,0.611363,0.524307,0.592173,0.635277,31.000000,64.000000,101.000000,18687,30067,31679,51457,
im001031,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.328391,0.518149,0.536791,0.394025,0.560929,0.613252,52.000000,87.000000,149.000000,15269,27306,43612,58179,
im001032,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.328391,0.518149,0.536791,0.394025,0.560929,0.613252,52.000000,87.000000,149.000000,15269,27306,43612,58179,
im001034,main,unspecified,expert,1069,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.242261,0.435290,0.426941,0.291304,0.494235,0.512421,39.000000,83.000000,131.000000,10593,16936,34210,48657,
im001069,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.542816,0.607957,0.610242,0.593397,0.667532,0.675518,64.000000,82.000000,163.000000,23420,31097,53619,59643,
im001070,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.447231,0.550126,0.555155,0.543067,0.588145,0.643265,55.000000,75.000000,145.000000,22426,29967,56674,66360,
im001096,main,unspecified,expert,1057,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.436417,0.557715,0.602517,0.518069,0.572813,0.663216,47.000000,107.000000,182.000000,32892,36316,72356,71567,
im001097,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.446271,0.546537,0.600374,0.537673,0.527863,0.673232,50.000000,71.000000,137.000000,28817,36242,66569,62518,
im001126,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.516010,0.611598,0.594868,0.539869,0.637677,0.621155,100.000000,70.000000,190.000000,21539,36413,48762,68316,
im001127,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.478224,0.504621,0.556596,0.509439,0.540652,0.597931,33.000000,106.000000,144.000000,19961,28766,41918,64936,
im001154,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.600240,0.615090,0.632660,0.656278,0.671135,0.696942,73.000000,85.000000,182.000000,31154,37832,58680,74945,
im001155,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.592834,0.612338,0.632682,0.685087,0.677709,0.725090,81.000000,77.000000,171.000000,29086,35815,62228,65642,
im001192,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.426978,0.520397,0.532508,0.468501,0.602674,0.606373,116.000000,150.000000,292.000000,29616,38160,91341,84185,
im001193,main,unspecified,expert,1057,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.464704,0.505556,0.538366,0.520449,0.556918,0.604330,105.000000,124.000000,279.000000,32540,42005,84812,101971,
im001218,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.558947,0.593448,0.610878,0.670168,0.661983,0.700432,92.000000,113.000000,255.000000,33578,51089,73663,111665,
im001219,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.566380,0.601870,0.645018,0.672079,0.637248,0.721434,131.000000,182.000000,338.000000,37637,48087,74973,94492,
im001246,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.476316,0.471853,0.568899,0.539538,0.507955,0.646753,58.000000,125.000000,196.000000,29179,34447,61664,67394,
im001686,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.617778,0.622718,0.661691,0.749197,0.657010,0.754726,30.000000,66.000000,107.000000,29718,37766,50573,64428,
im001749,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.560110,0.613476,0.630850,0.618806,0.677420,0.694112,78.000000,119.000000,228.000000,36189,45292,73211,88353,
im001750,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.524955,0.592480,0.592897,0.570929,0.653879,0.659319,64.000000,81.000000,162.000000,29700,41706,71901,80526,
im001791,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.541072,0.597547,0.623636,0.593718,0.676306,0.713220,75.000000,114.000000,213.000000,31923,37457,71664,73848,
im001792,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.591130,0.555929,0.620832,0.627227,0.607959,0.683562,76.000000,81.000000,201.000000,29895,39959,55988,88097,
im001814,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.559273,0.686219,0.647974,0.638584,0.760503,0.728493,90.000000,90.000000,202.000000,30187,38084,70980,60354,
im001858,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.607847,0.628020,0.664434,0.672563,0.677498,0.736171,104.000000,97.000000,219.000000,30925,47820,51655,92045,
im001859,main,unspecified,expert,1069,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.614393,0.626151,0.664307,0.713785,0.680582,0.751726,72.000000,81.000000,170.000000,27000,35791,44355,66836,
im002094,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.389444,0.509116,0.537713,0.419697,0.574854,0.598751,47.000000,70.000000,127.000000,16445,30596,27058,59470,
im002348,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.441147,0.592479,0.569319,0.496686,0.629462,0.648100,85.000000,81.000000,176.000000,21934,33451,65461,65523,
im002350,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.502045,0.617082,0.610246,0.600705,0.667326,0.706718,46.000000,104.000000,171.000000,27541,38584,71952,69029,
im002421,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.532977,0.619221,0.614948,0.617904,0.695971,0.694413,73.000000,95.000000,191.000000,28190,44601,63585,87142,
im002422,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.500529,0.609828,0.613082,0.568169,0.700227,0.696332,76.000000,59.000000,158.000000,25534,37779,54877,78093,
im002471,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.552906,0.604567,0.613265,0.657027,0.690678,0.707123,65.000000,81.000000,163.000000,28003,39606,58981,74727,
im002587,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.538032,0.649582,0.643881,0.588183,0.717184,0.731326,80.000000,80.000000,170.000000,26803,37207,60768,64092,
im002649,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.466094,0.537436,0.537209,0.512806,0.630361,0.604629,64.000000,101.000000,211.000000,25339,33027,69496,78711,
im002742,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.227422,0.450595,0.428843,0.248188,0.546301,0.504429,46.000000,58.000000,112.000000,10071,25503,37277,67454,
im002743,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.236550,0.490707,0.478456,0.281059,0.563719,0.559436,53.000000,50.000000,114.000000,11537,29519,35675,79161,
im003024,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.503061,0.607709,0.615114,0.540100,0.705353,0.698577,64.000000,79.000000,165.000000,22190,33093,50000,63519,
im003537,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.512772,0.620541,0.617755,0.566291,0.712245,0.714578,93.000000,90.000000,224.000000,36348,48318,91428,86255,
im003630,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.583088,0.616313,0.633748,0.652771,0.665559,0.700529,96.000000,98.000000,207.000000,35397,47174,71983,90824,
im003631,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.542938,0.593307,0.601757,0.600467,0.617847,0.665788,104.000000,92.000000,221.000000,33426,41142,74380,79814,
im003705,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.312389,0.434800,0.511586,0.350706,0.450371,0.569532,48.000000,88.000000,143.000000,17093,27380,35745,63057,
im004162,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.506131,0.605947,0.608149,0.570190,0.663630,0.692051,97.000000,99.000000,217.000000,31880,41843,74381,74880,
im004163,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.470292,0.527927,0.575507,0.529109,0.574993,0.648746,50.000000,84.000000,154.000000,26404,34347,62141,71982,
im004455,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.497683,0.515962,0.557649,0.568651,0.621445,0.669404,82.000000,79.000000,173.000000,21681,33224,51703,79792,
im004512,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.478480,0.547368,0.554906,0.551254,0.581340,0.621873,78.000000,62.000000,158.000000,21027,28962,55925,62936,
im004513,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.565016,0.588125,0.595631,0.622464,0.691025,0.684842,48.000000,83.000000,154.000000,20491,32736,41486,69358,
im004515,main,unspecified,expert,1071,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.474653,0.555548,0.590685,0.576213,0.618199,0.696626,89.000000,107.000000,234.000000,27325,37077,74838,71036,
im004516,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.568463,0.603416,0.627932,0.647383,0.661961,0.712130,78.000000,102.000000,206.000000,31058,43791,62503,88645,
im004538,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.407819,0.510733,0.561573,0.482801,0.651040,0.670140,59.000000,59.000000,129.000000,22681,26756,49194,68370,
im004539,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.483939,0.583730,0.575339,0.613066,0.706241,0.705088,38.000000,57.000000,115.000000,17196,31426,41642,68562,
im004564,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.525740,0.636999,0.611854,0.676761,0.761439,0.759860,44.000000,68.000000,131.000000,23450,30039,59321,53688,
im004790,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.271721,0.416651,0.428570,0.308867,0.491993,0.534652,24.000000,53.000000,84.000000,16955,19807,63760,50026,
im004993,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.514283,0.523465,0.590522,0.591501,0.628885,0.711552,62.000000,73.000000,149.000000,24918,33389,50974,76582,
im005024,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.423487,0.517434,0.548015,0.536934,0.629957,0.663753,81.000000,99.000000,210.000000,27231,35488,75993,83275,
im005025,main,unspecified,expert,1072,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.486111,0.567306,0.566298,0.627619,0.663774,0.692387,110.000000,113.000000,241.000000,24778,33260,65942,72080,
im005060,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.503917,0.558351,0.621479,0.587564,0.644890,0.735982,76.000000,86.000000,172.000000,37284,41786,84998,76190,
im005092,main,unspecified,expert,1058,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.501803,0.561382,0.581812,0.626851,0.665966,0.717516,127.000000,115.000000,266.000000,30130,37625,80248,80202,
im005093,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.507229,0.521584,0.577316,0.621988,0.631367,0.714234,60.000000,125.000000,212.000000,30537,36894,71618,88340,
im005132,main,unspecified,expert,1057,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.553254,0.613043,0.620915,0.679271,0.722550,0.742873,83.000000,91.000000,206.000000,32737,45478,78991,89126,
im005133,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.444629,0.537351,0.589865,0.526155,0.641748,0.711489,126.000000,131.000000,292.000000,30158,47034,66246,109858,
im005190,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.521234,0.536234,0.567730,0.612899,0.625446,0.668706,61.000000,118.000000,190.000000,28798,37303,63364,87523,
im005191,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.536915,0.575531,0.607304,0.669060,0.710743,0.742088,82.000000,100.000000,224.000000,30835,42211,60401,97361,
im005249,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.503767,0.558844,0.592027,0.578619,0.656765,0.693903,66.000000,116.000000,216.000000,25342,34817,53770,72662,
im005283,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.520137,0.621528,0.602723,0.629968,0.737346,0.725157,120.000000,66.000000,212.000000,26841,36711,67911,70795,
im005320,main,unspecified,expert,1069,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.303189,0.578103,0.520178,0.376682,0.711435,0.631419,48.000000,56.000000,114.000000,8884,22575,30161,46859,
im005321,main,unspecified,expert,1074,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.468369,0.580868,0.576591,0.580807,0.693347,0.702136,60.000000,62.000000,130.000000,15919,27082,31518,54069,
im005357,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.555147,0.557935,0.579932,0.686412,0.671053,0.697388,40.000000,74.000000,124.000000,22698,27928,48584,61491,
im005387,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.534503,0.635836,0.617412,0.642429,0.734415,0.726933,98.000000,94.000000,210.000000,26610,39967,63672,70420,
im005456,main,unspecified,expert,1070,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.461443,0.598584,0.611486,0.515626,0.680270,0.702944,71.000000,55.000000,142.000000,19490,35677,40071,67884,
im005457,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.517838,0.636947,0.615779,0.622031,0.740558,0.729680,52.000000,79.000000,143.000000,19925,34400,44879,63718,
im005488,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.549208,0.588478,0.606964,0.620472,0.639884,0.680795,101.000000,126.000000,268.000000,33866,46883,77975,96837,
im005489,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.450330,0.497665,0.548362,0.548962,0.617482,0.694904,109.000000,108.000000,257.000000,28005,37675,70345,99799,
im005523,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.506860,0.597076,0.602275,0.586426,0.701523,0.712053,65.000000,121.000000,207.000000,29661,39489,64870,81628,
im005524,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.419385,0.537930,0.550279,0.535680,0.634987,0.688873,144.000000,111.000000,287.000000,30513,39000,95624,80432,
im005558,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.515153,0.535532,0.601583,0.614003,0.634799,0.725332,90.000000,146.000000,256.000000,33218,41139,69668,92007,
im005713,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.580229,0.626136,0.627951,0.681027,0.744304,0.738857,83.000000,47.000000,148.000000,33106,44795,70205,90789,
im005805,main,unspecified,expert,1071,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.031759,0.055092,0.114716,0.030677,0.053136,0.112878,68.000000,72.000000,164.000000,17680,30959,61100,102310,
im005806,main,unspecified,expert,1070,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.491701,0.524946,0.580592,0.593327,0.657949,0.715190,54.000000,66.000000,141.000000,25020,33418,46194,77001,
im005833,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.425011,0.446775,0.531684,0.499627,0.544874,0.644987,106.000000,147.000000,277.000000,30748,35979,60925,102310,
im005834,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.502415,0.564792,0.589398,0.619586,0.684555,0.737617,136.000000,120.000000,277.000000,34048,44858,88496,96642,
im006037,main,unspecified,expert,1058,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.545414,0.614793,0.619147,0.655623,0.737479,0.748487,62.000000,49.000000,116.000000,24654,35579,55828,67672,
im006105,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.438757,0.452414,0.503115,0.530323,0.589790,0.641317,92.000000,100.000000,212.000000,23651,29844,64024,88216,
im006106,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.431639,0.521153,0.543770,0.502230,0.612587,0.644245,64.000000,142.000000,237.000000,25021,37698,68965,94789,
