key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
enrich_enrich035enrich03520210826_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.842520,0.875586,0.871840,0.800449,0.824846,0.831520,74.000000,67.000000,197.000000,194318,198526,235775,228507,
enrich_enrich035enrich03520210826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.828890,0.855118,0.863556,0.770690,0.806436,0.820368,71.000000,77.000000,197.000000,188264,210206,227714,243645,
enrich_enrich039enrich03920210901_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.836818,0.806711,0.852199,0.802321,0.757227,0.832323,83.000000,96.000000,231.000000,167181,150763,193705,177020,
enrich_enrich039enrich03920210901_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.844720,0.809470,0.858206,0.828771,0.733655,0.834092,97.000000,96.000000,244.000000,168969,149450,188745,174799,
enrich_enrich044enrich04420210907_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.857728,0.870594,0.875738,0.825862,0.833676,0.842143,66.000000,57.000000,171.000000,165049,185848,191001,209852,
enrich_enrich110enrich11020220808_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.822040,0.842717,0.847949,0.818181,0.810471,0.833475,44.000000,51.000000,123.000000,137309,145187,177785,180538,
enrich_enrich113enrich11320220826_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.826033,0.838156,0.851858,0.782425,0.795376,0.818907,69.000000,67.000000,184.000000,146041,154362,174980,186763,
enrich_enrich113enrich11320220826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846508,0.838581,0.852734,0.807937,0.765028,0.801689,60.000000,85.000000,186.000000,135941,149499,163515,186576,
enrich_enrich125enrich12520221114_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.845236,0.833870,0.859891,0.817508,0.773524,0.826581,72.000000,88.000000,210.000000,171616,174439,206941,209676,
enrich_enrich129enrich12920221118_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.821282,0.865677,0.865461,0.821858,0.787180,0.837429,54.000000,62.000000,148.000000,141532,152477,171917,179067,
enrich_enrich133enrich13320230118_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.804350,0.828274,0.835680,0.775592,0.792450,0.808056,135.000000,96.000000,271.000000,144683,155290,181021,193375,
enrich_enrich133enrich13320230118_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825929,0.878585,0.860988,0.849696,0.892593,0.877971,62.000000,50.000000,141.000000,134939,132629,162072,152557,
enrich_enrich135enrich13520230201_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869297,0.842462,0.868373,0.865668,0.784947,0.844185,67.000000,69.000000,175.000000,129259,134418,143306,152002,
enrich_enrich136enrich13620230210_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.852938,0.862516,0.872567,0.863571,0.836632,0.866648,65.000000,54.000000,143.000000,119294,131057,132947,144117,
enrich_enrich137enrich13720230216_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.841763,0.863751,0.863867,0.826721,0.848509,0.850140,54.000000,49.000000,130.000000,140708,129446,178408,154460,
enrich_enrich138enrich13820230217_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.771255,0.812402,0.822819,0.718560,0.710487,0.755423,105.000000,93.000000,245.000000,109618,137950,148123,165816,
enrich_enrich139enrich13920230217_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.856179,0.856806,0.869374,0.850025,0.804390,0.840239,65.000000,80.000000,178.000000,122115,147657,141671,168118,
enrich_enrich140enrich14020230222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.789676,0.816870,0.848384,0.767900,0.773767,0.841841,93.000000,103.000000,263.000000,148084,193317,184954,233052,
enrich_enrich141enrich14120230223_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823809,0.831318,0.849239,0.838999,0.809663,0.844422,76.000000,76.000000,183.000000,125375,161585,143629,179904,
enrich_enrich143enrich14320230302_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.858103,0.835716,0.859663,0.852179,0.765649,0.826644,82.000000,62.000000,191.000000,138293,139734,149768,166205,
enrich_enrich144enrich14420230315_004,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.872177,0.878524,0.889038,0.855501,0.849242,0.869756,53.000000,61.000000,138.000000,138427,166823,159469,188532,
enrich_enrich147enrich14720230420_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.786108,0.815365,0.822314,0.751383,0.720347,0.772469,72.000000,80.000000,202.000000,120192,120207,154274,147960,
enrich_enrich150enrich15020230511_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825523,0.840287,0.854911,0.783202,0.799838,0.817648,95.000000,129.000000,292.000000,189664,201738,217593,233742,
enrich_enrich151enrich15120230526_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.855722,0.870179,0.880937,0.849379,0.844140,0.871704,60.000000,91.000000,187.000000,153756,156323,178324,172669,
enrich_enrich153enrich15320230602_005,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.845570,0.875897,0.891232,0.841710,0.858657,0.895950,46.000000,47.000000,115.000000,131809,135972,160640,152135,
enrich_enrich154enrich15420230607_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.838602,0.875628,0.879057,0.838931,0.847099,0.869036,68.000000,83.000000,190.000000,135499,159735,150515,180318,
enrich_enrich155enrich15520230621_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825818,0.824019,0.857202,0.826260,0.787449,0.851710,75.000000,75.000000,205.000000,163343,151947,196424,184725,
enrich_enrich157enrich15720230623_005,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.844616,0.832501,0.851007,0.834375,0.802248,0.833692,61.000000,82.000000,194.000000,132833,173153,159854,203697,
enrich_enrich5enrich520210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.799341,0.835414,0.847776,0.767001,0.809893,0.823911,109.000000,99.000000,265.000000,177682,204603,204633,241753,
enrich_enrich5enrich520210720_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.813056,0.821340,0.842599,0.779883,0.731351,0.794232,264.000000,105.000000,423.000000,161613,185446,200881,227557,
enrich_enrich6enrich620210720_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.862486,0.853466,0.866758,0.874911,0.845177,0.863279,77.000000,76.000000,192.000000,150023,172568,173449,195025,
enrich_enrich7enrich720210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.811748,0.838929,0.847419,0.762421,0.767826,0.798581,109.000000,93.000000,254.000000,169308,170200,213488,205255,
enrich_enrich7enrich720210720_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.820118,0.822557,0.840217,0.778139,0.734273,0.786724,103.000000,130.000000,282.000000,170719,163419,215184,198015,
enrich_les047enrich04620210908_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.840258,0.872980,0.870712,0.832345,0.840673,0.849587,125.000000,119.000000,298.000000,159727,185358,194864,207973,
enrich_les285enrich13120230111_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.819607,0.850919,0.848481,0.793752,0.832378,0.825018,64.000000,46.000000,134.000000,103790,136376,132755,168612,
enrich_les285enrich13120230111_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.802522,0.865522,0.853303,0.771336,0.835645,0.825213,88.000000,68.000000,197.000000,113185,167281,140296,195180,
enrich_les313enrich08320220103_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.822716,0.853470,0.858536,0.810385,0.834485,0.848621,48.000000,40.000000,114.000000,130313,156293,153401,187998,
enrich_les326enrich08120220103_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.857582,0.847353,0.863013,0.855854,0.809100,0.845328,39.000000,42.000000,108.000000,116451,118650,130779,132688,
enrich_les329enrich08420220110_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.819015,0.840054,0.845841,0.805446,0.776109,0.815739,57.000000,79.000000,166.000000,112900,132894,133662,161937,
enrich_les345enrich07720211220_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825545,0.864590,0.865439,0.851224,0.852662,0.873176,85.000000,34.000000,145.000000,107449,132973,117755,144821,
enrich_les347enrich08020211223_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.845927,0.841621,0.862749,0.817610,0.780900,0.826723,50.000000,65.000000,144.000000,115831,122855,134167,146095,
enrich_les353enrich09420220222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.840134,0.841604,0.869660,0.821529,0.784577,0.845015,54.000000,38.000000,115.000000,91378,116710,98625,147079,
enrich_les359enrich06920211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.719442,0.841664,0.805171,0.707509,0.797697,0.778306,134.000000,50.000000,215.000000,97275,122002,100723,135450,
enrich_les372enrich07420211129_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.854612,0.851192,0.886605,0.893626,0.806394,0.912848,58.000000,54.000000,134.000000,112663,115328,116758,139860,
enrich_les378enrich07520211129_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.781242,0.840697,0.848103,0.802732,0.821004,0.866790,55.000000,73.000000,142.000000,103355,110585,111462,118344,
enrich_les380enrich07920211221_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.840169,0.875480,0.891567,0.848118,0.851869,0.909480,46.000000,46.000000,103.000000,99939,128084,103194,144249,
enrich_les393enrich05820211005_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.785393,0.853547,0.842944,0.792129,0.778655,0.820796,98.000000,45.000000,175.000000,126835,139918,115459,158383,
enrich_les39enrich12720221116_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.824492,0.848117,0.845851,0.806157,0.819222,0.819138,108.000000,87.000000,246.000000,147444,153677,186444,183885,
enrich_les39enrich12720221116_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823582,0.823642,0.844413,0.816383,0.786675,0.833795,72.000000,59.000000,167.000000,124065,132127,160696,159502,
enrich_les409enrich06420211025_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.838217,0.854251,0.859228,0.806088,0.801559,0.821879,36.000000,49.000000,113.000000,123865,134037,150057,158912,
enrich_les414enrich04220210907_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.847221,0.838912,0.861507,0.820125,0.747412,0.820698,62.000000,141.000000,237.000000,126936,125975,143586,139619,
enrich_les418enrich05220210927_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.835049,0.850218,0.863120,0.801301,0.777395,0.829056,73.000000,69.000000,201.000000,160197,156916,198139,184507,
enrich_les454enrich05420210928_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.771794,0.837604,0.839759,0.773161,0.786203,0.835259,49.000000,27.000000,108.000000,108161,123135,143585,150875,
enrich_les457enrich04920210920_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823382,0.842851,0.858694,0.806064,0.795222,0.834512,52.000000,76.000000,162.000000,118364,145186,132669,173468,
enrich_les460enrich06820211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.843101,0.842149,0.850821,0.847809,0.818094,0.841944,32.000000,67.000000,120.000000,102380,119133,124556,135525,
enrich_les467enrich06520211025_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.879432,0.880800,0.890665,0.894882,0.834082,0.871666,31.000000,26.000000,86.000000,119467,125277,126635,140504,
enrich_les468enrich03620210830_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.813750,0.862868,0.867389,0.846998,0.849461,0.892902,31.000000,27.000000,74.000000,114492,133941,138136,149027,
enrich_les486enrich00220210719_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.836193,0.842581,0.857207,0.833694,0.813607,0.850716,84.000000,39.000000,146.000000,111797,104340,130463,120284,
enrich_les486enrich00220210719_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.812959,0.814453,0.830663,0.834403,0.769529,0.831268,39.000000,52.000000,115.000000,98944,91345,119751,109865,
enrich_les487enrich11720220921_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.841610,0.869840,0.866849,0.882122,0.807442,0.861410,47.000000,54.000000,119.000000,99069,113585,99807,125259,
enrich_les488enrich02420210816_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.833421,0.853532,0.865697,0.842056,0.844151,0.876722,83.000000,77.000000,201.000000,148767,159167,164489,174381,
enrich_les489enrich00320210719_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.733827,0.814135,0.799701,0.711155,0.735134,0.753677,80.000000,49.000000,172.000000,108844,122473,123881,149413,
enrich_les505enrich01020210726_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823848,0.844352,0.849171,0.775561,0.801253,0.802484,66.000000,57.000000,155.000000,128648,142492,163707,165877,
enrich_les506enrich00820210726_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.813080,0.817041,0.837650,0.806450,0.776437,0.822066,61.000000,57.000000,153.000000,119474,139674,145366,159978,
enrich_les510enrich04720210913_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.837537,0.814283,0.841839,0.826820,0.768947,0.818401,40.000000,45.000000,113.000000,126132,161193,152306,179826,
enrich_les512enrich01720210804_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.784969,0.835424,0.841162,0.779266,0.827963,0.844444,107.000000,79.000000,222.000000,131046,144225,136246,163676,
enrich_les512enrich01720210804_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.811691,0.837482,0.847205,0.817020,0.799185,0.838169,80.000000,99.000000,215.000000,114846,122167,130124,142326,
enrich_les514enrich01520210802_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.826649,0.855659,0.864553,0.818737,0.812298,0.844928,44.000000,48.000000,131.000000,118694,154897,128313,172147,
enrich_les522enrich05020210921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.840732,0.876141,0.877718,0.838811,0.831060,0.855061,66.000000,40.000000,139.000000,125553,160241,134618,169900,
enrich_les524enrich01320210802_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.858653,0.870765,0.876335,0.843692,0.821842,0.848362,48.000000,63.000000,153.000000,141034,154975,160450,177064,
enrich_les525enrich03720210830_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.836773,0.846926,0.852660,0.824691,0.778498,0.815752,74.000000,87.000000,211.000000,133402,148553,156084,176878,
enrich_les531enrich02820210817_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.833979,0.826343,0.836295,0.810911,0.796713,0.808456,69.000000,111.000000,222.000000,111229,138570,129264,163099,
enrich_les537enrich01120210727_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.821453,0.841973,0.845199,0.790106,0.741505,0.789281,66.000000,78.000000,184.000000,118104,124933,149456,153931,
enrich_les556enrich08620220117_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.855533,0.857616,0.878719,0.871210,0.848000,0.890582,77.000000,95.000000,210.000000,166000,187988,199550,223807,
enrich_les556enrich08620220117_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.838304,0.856603,0.865896,0.814514,0.818399,0.838825,70.000000,71.000000,205.000000,161865,168857,203277,201296,
enrich_les562enrich04320210907_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.816425,0.846676,0.862929,0.860743,0.810265,0.879993,50.000000,55.000000,131.000000,126139,138638,133559,155432,
enrich_les567enrich02120210809_004,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.814128,0.837411,0.847665,0.834309,0.815060,0.853197,82.000000,58.000000,170.000000,104959,123690,111948,136254,
enrich_les577enrich11820220921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.854151,0.849753,0.863735,0.858183,0.789585,0.841715,52.000000,63.000000,164.000000,129195,151271,144169,176382,
enrich_les577enrich11820220921_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846190,0.849674,0.862973,0.833747,0.806717,0.842281,80.000000,96.000000,219.000000,141598,169059,160535,195516,
enrich_les586enrich08920220125_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.830180,0.861653,0.865460,0.783466,0.824238,0.828747,90.000000,65.000000,205.000000,146269,190939,177297,222977,
enrich_les586enrich08920220125_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823450,0.862799,0.866076,0.773531,0.821756,0.834783,82.000000,114.000000,230.000000,143903,172982,176568,202074,
enrich_les595enrich09620220310_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.853178,0.869083,0.872944,0.852483,0.814109,0.846854,70.000000,40.000000,138.000000,134732,125127,164753,143257,
enrich_les607enrich11920221003_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846080,0.859597,0.862248,0.811369,0.790926,0.810290,72.000000,80.000000,184.000000,133647,158443,158791,182333,
enrich_les616enrich09520220310_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.839404,0.842108,0.855350,0.851025,0.798120,0.841134,39.000000,50.000000,110.000000,114508,116765,141002,146992,
enrich_les617enrich11520220902_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.779073,0.809985,0.814068,0.776765,0.763198,0.795935,71.000000,105.000000,216.000000,116742,145676,129769,163483,
enrich_les617enrich11520220902_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.762384,0.839678,0.817200,0.773910,0.776868,0.792321,71.000000,51.000000,150.000000,112359,122219,121135,131071,
enrich_les625enrich9820220328_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.837049,0.837332,0.851810,0.838642,0.772465,0.830388,49.000000,61.000000,149.000000,126687,129097,153127,152292,
enrich_les644enrich09720220321_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846527,0.817575,0.844908,0.825382,0.766869,0.813754,84.000000,61.000000,179.000000,113285,124913,133051,152921,
enrich_les661enrich11420220831_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.827254,0.795851,0.830290,0.801525,0.715409,0.784652,57.000000,68.000000,190.000000,123446,122744,152687,164664,
