key,grade,readers,outcome,verdict,gradeable,note
train_local1_126,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.042914,
train_local1_127,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.032379,
train_local1_128,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.040065,
train_local1_129,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.247183,
train_local1_13,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.451664,
train_local1_130,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.156580,
train_local1_131,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.017046,
train_local1_132,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.092522,
train_local1_133,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.042896,
train_local1_134,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.021547,
train_local1_135,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.031732,
train_local1_136,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.047973,
train_local1_137,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.079190,
train_local1_138,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.016803,
train_local1_139,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.026210,
train_local1_14,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.494140,
train_local1_140,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.176430,
train_local1_141,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.068177,
train_local1_142,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.058521,
train_local1_143,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.081440,
train_local1_144,bad,annotator1=bad;annotator2=good;annotator3=bad;consensus=bad,graded,,0.146322,
train_local1_145,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.227288,
train_local1_146,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.122356,
train_local1_147,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.089814,
train_local1_148,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.065964,
train_local1_149,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.012784,
train_local1_15,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.475666,
train_local1_150,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.018239,
train_local1_151,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.013397,
train_local1_152,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.022411,
train_local1_153,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.037832,
train_local1_154,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.025188,
train_local1_155,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.014281,
train_local1_156,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.040342,
train_local1_157,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.018069,
train_local1_158,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.021962,
train_local1_159,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.032071,
train_local1_16,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.187863,
train_local1_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.325118,
train_local1_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.408689,
train_local1_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.199690,
train_local1_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.255854,
train_local1_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.245915,
train_local1_21,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,,0.189869,
train_local1_22,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.323902,
train_local1_23,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.380123,
train_local1_24,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.373332,
train_local1_25,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.393475,
train_local1_26,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.476178,
train_local1_27,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.429292,
train_local1_28,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.110980,
train_local1_29,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.492362,
train_local1_3,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.406308,
train_local1_30,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.452839,
train_local1_31,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.499883,
train_local1_32,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,0.132276,
train_local1_33,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.120834,
train_local1_34,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,0.116839,
train_local1_35,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.577173,
train_local1_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.241883,
train_local1_37,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,,0.152461,
train_local1_38,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.111034,
train_local1_39,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.128925,
train_local1_4,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.265986,
train_local1_40,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.639175,
train_local1_41,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.222193,
train_local1_42,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.251031,
train_local1_43,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.533644,
train_local1_44,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,0.421271,
train_local1_45,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.600252,
train_local1_46,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.156580,
train_local1_47,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.118536,
train_local1_48,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.138288,
train_local1_49,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.011962,
train_local1_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.139202,
train_local1_50,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.154574,
train_local1_51,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.205900,
train_local1_52,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.107199,
train_local1_53,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.059309,
train_local1_54,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.039914,
train_local1_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.073093,
train_local1_56,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.013556,
train_local1_57,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.030191,
train_local1_58,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.031469,
train_local1_59,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.013439,
train_local1_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.283042,
train_local1_60,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.019527,
train_local1_61,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.061163,
train_local1_62,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.019047,
train_local1_63,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.005524,
train_local1_64,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.014439,
train_local1_65,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.153030,
train_local1_66,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.054554,
train_local1_67,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.134296,
train_local1_68,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.104493,
train_local1_69,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.134428,
train_local1_7,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,0.266820,
train_local1_70,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.065749,
train_local1_71,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.074272,
train_local1_72,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.134702,
train_local1_73,good,annotator1=bad;annotator2=good;annotator3=bad;consensus=good,graded,,0.247183,
train_local1_74,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.053699,
train_local1_75,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.023670,
train_local1_76,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.021332,
train_local1_77,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.030219,
train_local1_78,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.014882,
train_local1_79,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.011898,
train_local1_8,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.356989,
train_local1_80,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.006061,
train_local1_81,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.010545,
train_local1_82,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.051750,
train_local1_83,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.029076,
train_local1_84,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.154896,
train_local1_85,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.067103,
train_local1_86,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.070016,
train_local1_87,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.477705,
train_local1_88,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.321986,
train_local1_89,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.475518,
train_local1_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.165964,
train_local1_90,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.441466,
train_local1_91,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.119774,
train_local1_92,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.120219,
train_local1_93,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.374370,
train_local1_94,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.222266,
train_local1_95,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.330960,
train_local1_96,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.179069,
train_local1_97,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.246289,
train_local1_98,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.036035,
train_local1_99,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.025224,
train_local2_1,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.612945,
train_local2_10,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.411663,
train_local2_11,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.346176,
train_local2_12,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.416588,
train_local2_13,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.254625,
train_local2_14,good,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,,0.101188,
train_local2_15,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,,0.322380,
train_local2_16,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,0.158994,
train_local2_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.322311,
train_local2_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.487760,
train_local2_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.471683,
train_local2_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.243364,
train_local2_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.551253,
train_local2_21,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.363534,
train_local2_22,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.082937,
train_local2_23,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.077045,
train_local2_24,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.567774,
train_local2_25,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.599321,
train_local2_26,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.561300,
train_local2_27,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.562177,
train_local2_28,good,annotator1=good;annotator2=good;annotator3=bad;consensus=good,graded,,0.372716,
train_local2_29,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,0.148427,
train_local2_3,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,,0.199967,
train_local2_30,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.300516,
train_local2_31,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.119968,
train_local2_32,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.173639,
train_local2_33,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.049408,
train_local2_34,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.025256,
train_local2_35,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.038789,
train_local2_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.005900,
train_local2_37,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.033584,
train_local2_38,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.055132,
train_local2_39,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.024627,
train_local2_4,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.068925,
train_local2_40,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.027283,
train_local2_41,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.011410,
train_local2_42,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.014862,
train_local2_43,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.009072,
train_local2_44,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.012473,
train_local2_45,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.048782,
train_local2_46,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.048755,
train_local2_47,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.037853,
train_local2_48,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.008397,
train_local2_49,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.014574,
train_local2_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.678970,
train_local2_50,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.163347,
train_local2_51,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.013307,
train_local2_52,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.007643,
train_local2_53,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.196784,
train_local2_54,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.036323,
train_local2_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.028421,
train_local2_56,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.097582,
train_local2_57,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.061052,
train_local2_58,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.096968,
train_local2_59,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.101305,
train_local2_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.196871,
train_local2_60,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.128305,
train_local2_61,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.011446,
train_local2_62,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.015456,
train_local2_63,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.024372,
train_local2_64,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.237286,
train_local2_65,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,0.283552,
train_local2_66,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.153468,
train_local2_67,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.007553,
train_local2_68,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.050174,
train_local2_69,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.019959,
train_local2_7,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.386659,
train_local2_70,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.018053,
train_local2_71,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.016128,
train_local2_72,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.009803,
train_local2_73,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.011373,
train_local2_74,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.010886,
train_local2_75,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.035143,
train_local2_76,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.060959,
train_local2_77,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.090968,
train_local2_78,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.016061,
train_local2_79,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.009667,
train_local2_8,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.077950,
train_local2_80,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.019387,
train_local2_81,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.023044,
train_local2_82,bad,annotator1=bad;annotator2=good;annotator3=good;consensus=bad,graded,,0.123505,
train_local2_83,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,0.108146,
train_local2_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,0.561579,
