key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
test_dr_zju_168,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999950,0.000050,0.992762,0.007187,
test_dr_zju_169,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.991933,0.008067,0.678547,0.313386,
test_dr_zju_170,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.721162,0.278838,0.087755,0.633408,
test_dr_zju_171,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.998799,0.001201,0.965263,0.033536,
test_dr_zju_172,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.998585,0.001415,0.971686,0.026899,
test_dr_zju_173,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.974268,0.025732,0.686874,0.287394,
test_dr_zju_174,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999789,0.000211,0.980706,0.019083,
test_dr_zju_175,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,usable,false,0.738035,0.261965,0.162292,0.575743,
test_dr_zju_176,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992894,0.007106,0.889689,0.103205,
test_dr_zju_177,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999015,0.000985,0.961767,0.037248,
test_dr_zju_179,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,usable,false,0.632736,0.367264,0.031041,0.601695,
test_dr_zju_180,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997933,0.002067,0.951786,0.046147,
test_dr_zju_181,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997595,0.002405,0.894358,0.103237,
test_dr_zju_182,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.657966,0.342034,0.055202,0.602763,
test_dr_zju_183,cfp,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.962835,0.037165,0.398501,0.564335,
test_dr_zju_184,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.002468,0.997532,0.000013,0.002455,
test_dr_zju_185,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.032680,0.967320,0.000184,0.032496,
test_dr_zju_186,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.110221,0.889779,0.001851,0.108370,
test_dr_zju_187,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.001961,0.998039,0.000010,0.001951,
test_glaucoma_42,cfp,test,bad,published,0.0039,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003094,0.996906,0.000014,0.003080,
test_glaucoma_43,cfp,test,bad,published,0.0039,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004023,0.995977,0.000023,0.004000,
test_glaucoma_44,cfp,test,bad,published,0.0065,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002376,0.997624,0.000016,0.002360,
test_glaucoma_45,cfp,test,bad,published,0.0039,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002597,0.997403,0.000012,0.002585,
test_glaucoma_46,cfp,test,bad,published,0.0033,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002738,0.997262,0.000014,0.002725,
test_glaucoma_47,cfp,test,bad,published,0.0052,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.006537,0.993463,0.000041,0.006495,
test_glaucoma_48,cfp,test,bad,published,0.0059,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.001983,0.998017,0.000010,0.001973,
test_glaucoma_49,cfp,test,bad,published,0.0046,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002573,0.997427,0.000016,0.002557,
test_glaucoma_50,cfp,test,bad,published,0.0046,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003440,0.996560,0.000021,0.003419,
test_glaucoma_51,cfp,test,bad,published,0.0091,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.001882,0.998118,0.000009,0.001873,
test_glaucoma_52,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.029399,0.970601,0.000203,0.029196,
test_healthy_22,cfp,test,good,published,0.0078,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.995223,0.004777,0.810991,0.184232,
test_healthy_23,cfp,test,good,published,0.0072,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,true,0.884513,0.115487,0.253867,0.630646,
test_healthy_24,cfp,test,good,published,0.0059,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,true,0.787457,0.212543,0.158593,0.628864,
test_healthy_25,cfp,test,good,published,0.0078,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.909350,0.090650,0.529433,0.379917,
test_healthy_26,cfp,test,good,published,0.0091,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.908883,0.091117,0.716133,0.192750,
test_local1_160,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002442,0.997558,0.000015,0.002428,
test_local1_161,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002369,0.997631,0.000015,0.002355,
test_local1_162,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004667,0.995333,0.000034,0.004632,
test_local1_163,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002271,0.997729,0.000013,0.002258,
test_local1_164,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.006457,0.993544,0.000030,0.006427,
test_local1_165,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002255,0.997745,0.000012,0.002244,
test_local1_166,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002350,0.997650,0.000013,0.002337,
test_local1_167,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002060,0.997940,0.000009,0.002051,
test_local1_168,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002442,0.997558,0.000015,0.002428,
test_local1_169,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004667,0.995333,0.000034,0.004632,
test_local1_170,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002891,0.997109,0.000014,0.002877,
test_local1_171,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002201,0.997799,0.000010,0.002191,
test_local1_172,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002181,0.997819,0.000010,0.002171,
test_local1_173,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.001993,0.998007,0.000009,0.001984,
test_local1_174,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002137,0.997863,0.000010,0.002127,
test_local1_175,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.005154,0.994846,0.000021,0.005132,
test_local1_176,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002366,0.997634,0.000014,0.002352,
test_local1_177,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002655,0.997346,0.000019,0.002635,
test_local1_178,portable,test,good,published,0.0000,annotator1=bad;annotator2=good;annotator3=bad;consensus=good,graded,bad,false,0.005158,0.994842,0.000050,0.005107,
test_local1_179,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.445130,0.554870,0.246471,0.198659,
test_local1_180,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.079597,0.920403,0.001367,0.078230,
test_local1_181,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002504,0.997496,0.000017,0.002487,
test_local1_182,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004976,0.995024,0.000038,0.004938,
test_local1_183,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.997839,0.002161,0.927513,0.070326,
test_local1_184,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,true,0.813931,0.186069,0.137338,0.676593,
test_local1_185,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,false,0.675538,0.324462,0.049123,0.626415,
test_local1_186,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.397189,0.602811,0.011109,0.386080,
test_local1_187,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.949521,0.050479,0.756466,0.193055,
test_local1_188,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.989667,0.010333,0.678520,0.311147,
test_local1_189,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,true,0.750175,0.249825,0.161187,0.588987,
test_local1_190,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.475332,0.524668,0.061643,0.413689,
test_local1_191,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.073546,0.926454,0.008190,0.065355,
test_local1_192,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,true,0.834468,0.165532,0.301509,0.532959,
test_local1_193,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003874,0.996126,0.000051,0.003823,
test_local1_194,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002843,0.997157,0.000019,0.002824,
test_local1_195,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003205,0.996795,0.000038,0.003167,
test_local1_196,portable,test,good,published,0.0000,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.028808,0.971192,0.000859,0.027949,
test_local1_197,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003033,0.996968,0.000031,0.003002,
test_local1_198,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.011573,0.988427,0.000266,0.011307,
test_local1_199,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.106384,0.893616,0.001894,0.104490,
test_local2_100,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.065677,0.934323,0.001972,0.063705,
test_local2_101,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002394,0.997606,0.000012,0.002382,
test_local2_102,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002091,0.997909,0.000011,0.002081,
test_local2_103,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002397,0.997603,0.000011,0.002386,
test_local2_84,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002015,0.997985,0.000010,0.002005,
test_local2_85,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002254,0.997746,0.000012,0.002242,
test_local2_86,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003141,0.996859,0.000030,0.003112,
test_local2_87,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002241,0.997759,0.000012,0.002229,
test_local2_88,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002112,0.997888,0.000011,0.002101,
test_local2_89,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002940,0.997060,0.000014,0.002926,
test_local2_90,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003565,0.996435,0.000019,0.003546,
test_local2_91,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002491,0.997509,0.000012,0.002479,
test_local2_92,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003277,0.996723,0.000017,0.003260,
test_local2_93,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002538,0.997462,0.000015,0.002523,
test_local2_94,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004234,0.995766,0.000020,0.004213,
test_local2_95,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002274,0.997726,0.000012,0.002261,
test_local2_96,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004558,0.995442,0.000027,0.004532,
test_local2_97,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002022,0.997978,0.000010,0.002012,
test_local2_98,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002498,0.997502,0.000012,0.002486,
test_local2_99,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,bad,false,0.077107,0.922893,0.001189,0.075918,
train_dr_xju_134,cfp,train,good,published,0.2019,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,usable,false,0.677093,0.322907,0.077991,0.599103,
train_dr_xju_86,cfp,train,bad,published,0.2172,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.028879,0.971121,0.000126,0.028754,
train_dr_xju_87,cfp,train,bad,published,0.2172,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.051441,0.948559,0.000365,0.051077,
train_dr_xju_88,cfp,train,bad,published,0.2172,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.025690,0.974310,0.000148,0.025541,
train_dr_xju_89,cfp,train,bad,published,0.2143,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.029976,0.970024,0.000245,0.029732,
train_dr_zju_1,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.964668,0.035332,0.352408,0.612260,
train_dr_zju_100,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.857723,0.142277,0.296970,0.560753,
train_dr_zju_101,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.880925,0.119075,0.286796,0.594129,
train_dr_zju_103,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992884,0.007117,0.871918,0.120966,
train_dr_zju_104,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992351,0.007649,0.880759,0.111592,
train_dr_zju_105,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.953979,0.046021,0.281990,0.671989,
train_dr_zju_106,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.831207,0.168793,0.331457,0.499750,
train_dr_zju_107,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.994698,0.005302,0.901056,0.093642,
train_dr_zju_108,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.961267,0.038733,0.743369,0.217898,
train_dr_zju_109,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.912296,0.087704,0.399464,0.512832,
train_dr_zju_110,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.968428,0.031572,0.646619,0.321809,
train_dr_zju_111,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.961226,0.038774,0.552019,0.409207,
train_dr_zju_112,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999930,0.000070,0.993214,0.006716,
train_dr_zju_113,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.015964,0.984036,0.000061,0.015903,
train_dr_zju_114,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.016098,0.983902,0.000111,0.015987,
train_dr_zju_115,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.955661,0.044339,0.662233,0.293427,
train_dr_zju_116,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.986042,0.013958,0.774266,0.211776,
train_dr_zju_117,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,bad,false,0.432653,0.567347,0.028183,0.404470,
train_dr_zju_118,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,bad,false,0.398402,0.601598,0.027142,0.371260,
train_dr_zju_119,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999227,0.000773,0.961096,0.038131,
train_dr_zju_12,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.685531,0.314469,0.158483,0.527048,
train_dr_zju_120,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.962334,0.037666,0.590269,0.372065,
train_dr_zju_121,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999315,0.000685,0.981936,0.017379,
train_dr_zju_122,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999214,0.000786,0.974875,0.024339,
train_dr_zju_123,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.996876,0.003124,0.901933,0.094943,
train_dr_zju_124,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997605,0.002395,0.913630,0.083975,
train_dr_zju_125,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.981766,0.018234,0.805536,0.176230,
train_dr_zju_126,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.993178,0.006822,0.892706,0.100473,
train_dr_zju_127,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.907481,0.092519,0.214607,0.692874,
train_dr_zju_128,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.910067,0.089933,0.508360,0.401707,
train_dr_zju_129,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.973121,0.026879,0.651376,0.321746,
train_dr_zju_13,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.742120,0.257880,0.097569,0.644551,
train_dr_zju_130,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.972930,0.027070,0.773064,0.199866,
train_dr_zju_131,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997816,0.002184,0.878465,0.119351,
train_dr_zju_132,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.055594,0.944406,0.000901,0.054693,
train_dr_zju_133,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,bad,false,0.497397,0.502603,0.059887,0.437510,
train_dr_zju_134,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.970678,0.029322,0.460983,0.509695,
train_dr_zju_136,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.993162,0.006838,0.803403,0.189758,
train_dr_zju_138,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.060633,0.939367,0.001050,0.059583,
train_dr_zju_139,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995836,0.004164,0.750556,0.245280,
train_dr_zju_14,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.005765,0.994235,0.000047,0.005718,
train_dr_zju_140,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.949506,0.050494,0.191017,0.758489,
train_dr_zju_141,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995112,0.004888,0.852829,0.142282,
train_dr_zju_142,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.993517,0.006483,0.893283,0.100234,
train_dr_zju_143,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999825,0.000175,0.989395,0.010431,
train_dr_zju_144,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992524,0.007476,0.853684,0.138840,
train_dr_zju_145,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.981529,0.018471,0.544998,0.436531,
train_dr_zju_146,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.841485,0.158514,0.181188,0.660297,
train_dr_zju_147,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.019241,0.980759,0.000171,0.019070,
train_dr_zju_148,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999357,0.000643,0.975206,0.024152,
train_dr_zju_149,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.998700,0.001300,0.955912,0.042788,
train_dr_zju_15,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.052327,0.947673,0.001106,0.051221,
train_dr_zju_150,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999815,0.000185,0.989577,0.010239,
train_dr_zju_16,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999283,0.000717,0.969732,0.029550,
train_dr_zju_17,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.994573,0.005427,0.715763,0.278810,
train_dr_zju_18,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.821035,0.178965,0.138881,0.682154,
train_dr_zju_19,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.802736,0.197264,0.149205,0.653531,
train_dr_zju_2,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.988861,0.011139,0.520018,0.468843,
train_dr_zju_20,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.973752,0.026248,0.417738,0.556014,
train_dr_zju_21,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999545,0.000455,0.967860,0.031685,
train_dr_zju_22,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999548,0.000452,0.968020,0.031528,
train_dr_zju_23,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.979723,0.020277,0.683011,0.296712,
train_dr_zju_24,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.049651,0.950349,0.000569,0.049082,
