key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
im002421,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.517360,0.617022,0.602083,0.584106,0.698166,0.686734,31.000000,60.000000,100.000000,25958,45119,63585,87142,
im002422,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.390791,0.557660,0.553754,0.469591,0.648949,0.652955,60.000000,70.000000,145.000000,18917,34897,54877,78093,
im002471,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.583894,0.626690,0.640594,0.693566,0.709247,0.742274,38.000000,66.000000,108.000000,31645,42559,58981,74727,
im002587,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.525551,0.636998,0.622264,0.590673,0.715692,0.717979,30.000000,82.000000,112.000000,23749,37004,60768,64092,
im002649,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.487284,0.550745,0.553003,0.538841,0.644246,0.621372,63.000000,77.000000,162.000000,27113,34590,69496,78711,
im002742,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.106066,0.395701,0.353892,0.136137,0.466043,0.422670,21.000000,33.000000,58.000000,4810,20653,37277,67454,
im002743,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.063255,0.483933,0.422592,0.075153,0.568685,0.501501,19.000000,29.000000,66.000000,4796,28110,35675,79161,
im003024,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.488385,0.645590,0.622825,0.516094,0.739394,0.712491,50.000000,57.000000,102.000000,20170,36845,50000,63519,
im003537,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.542697,0.650931,0.647509,0.576543,0.728782,0.735827,59.000000,88.000000,151.000000,38088,55459,91428,86255,
im003630,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.620707,0.671592,0.668800,0.691402,0.713664,0.733141,54.000000,63.000000,110.000000,38607,54398,71983,90824,
im003631,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.556140,0.608864,0.608537,0.624617,0.649060,0.680231,82.000000,75.000000,163.000000,34161,42972,74380,79814,
im003705,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.222595,0.335408,0.402282,0.245440,0.341015,0.422557,22.000000,43.000000,74.000000,14283,17585,35745,63057,
im004162,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.528364,0.606064,0.621954,0.606610,0.640823,0.692249,37.000000,53.000000,91.000000,33378,46028,74381,74880,
im004163,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.378024,0.534256,0.534576,0.426602,0.544668,0.578406,31.000000,37.000000,84.000000,19039,35562,62141,71982,
im004455,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.468428,0.513036,0.540151,0.557562,0.636024,0.663508,40.000000,56.000000,101.000000,19437,32664,51703,79792,
im004512,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.404231,0.511411,0.529459,0.447852,0.511031,0.587015,42.000000,56.000000,108.000000,19606,27371,55925,62936,
im004513,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.466344,0.542112,0.537725,0.543608,0.638818,0.633736,30.000000,50.000000,93.000000,15399,29057,41486,69358,
im004515,main,unspecified,expert,1071,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.464114,0.616008,0.595173,0.590280,0.689342,0.709913,35.000000,74.000000,112.000000,24004,41456,74838,71036,
im004516,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.547427,0.611771,0.622556,0.644149,0.686405,0.722334,68.000000,73.000000,145.000000,28848,44977,62503,88645,
im004538,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.331165,0.412886,0.500084,0.420605,0.557343,0.626121,44.000000,40.000000,91.000000,21369,19756,49194,68370,
im004539,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.323165,0.521640,0.506067,0.431234,0.660551,0.649605,38.000000,19.000000,74.000000,13135,26216,41642,68562,
im004564,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.493499,0.661973,0.604681,0.631557,0.780135,0.744061,41.000000,46.000000,98.000000,21818,31672,59321,53688,
im004790,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.009613,0.352781,0.199877,0.017897,0.467037,0.266389,7.000000,13.000000,28.000000,317,12948,63760,50026,
im004993,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.531577,0.539909,0.582144,0.632488,0.654077,0.710287,63.000000,50.000000,122.000000,23273,34133,50974,76582,
im005024,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.394223,0.545136,0.529065,0.500119,0.670841,0.654888,106.000000,108.000000,231.000000,23636,37891,75993,83275,
im005025,main,unspecified,expert,1072,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.390330,0.574416,0.525986,0.514362,0.664699,0.648396,63.000000,99.000000,166.000000,18156,35309,65942,72080,
im005060,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.543246,0.623983,0.660242,0.628328,0.698880,0.763270,51.000000,52.000000,92.000000,41199,49339,84998,76190,
im005092,main,unspecified,expert,1058,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.482710,0.582437,0.586276,0.621137,0.691805,0.735536,110.000000,73.000000,181.000000,29093,41078,80248,80202,
im005093,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.451291,0.507381,0.560327,0.539580,0.604115,0.701638,70.000000,109.000000,176.000000,29093,38137,71618,88340,
im005132,main,unspecified,expert,1057,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.599101,0.654946,0.660458,0.720622,0.755345,0.780069,44.000000,76.000000,128.000000,38061,50510,78991,89126,
im005133,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.496604,0.592067,0.611441,0.594046,0.702860,0.738111,75.000000,86.000000,153.000000,29460,53404,66246,109858,
im005190,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.583499,0.578051,0.609334,0.680779,0.664244,0.710172,22.000000,44.000000,65.000000,31793,41182,63364,87523,
im005191,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.542630,0.630180,0.648529,0.648647,0.738428,0.768028,45.000000,38.000000,93.000000,30674,51422,60401,97361,
im005249,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.442679,0.558872,0.589864,0.483350,0.629745,0.682389,27.000000,59.000000,91.000000,22145,38494,53770,72662,
im005283,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.517592,0.645660,0.615249,0.619787,0.759640,0.732978,34.000000,42.000000,81.000000,26735,39997,67911,70795,
im005320,main,unspecified,expert,1069,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.149032,0.420571,0.429102,0.177127,0.529020,0.529711,14.000000,33.000000,46.000000,7804,13711,30161,46859,
im005321,main,unspecified,expert,1074,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.445951,0.600059,0.602229,0.540849,0.706513,0.724696,41.000000,27.000000,67.000000,14505,26703,31518,54069,
im005357,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.478122,0.545259,0.536071,0.587633,0.670869,0.642331,18.000000,25.000000,46.000000,18265,24890,48584,61491,
im005387,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.511865,0.629307,0.635489,0.614211,0.713044,0.751197,41.000000,36.000000,82.000000,26930,42857,63672,70420,
im005456,main,unspecified,expert,1070,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.444202,0.629453,0.610123,0.502128,0.721505,0.707042,37.000000,48.000000,82.000000,15728,39228,40071,67884,
im005457,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.463371,0.638161,0.600397,0.568812,0.736171,0.712670,43.000000,53.000000,108.000000,16001,34975,44879,63718,
im005488,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.562775,0.618522,0.612905,0.661834,0.682212,0.694492,106.000000,122.000000,245.000000,33725,49014,77975,96837,
im005489,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.472749,0.532918,0.562685,0.588421,0.660633,0.712068,82.000000,56.000000,160.000000,27009,42174,70345,99799,
im005523,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.510611,0.610956,0.613444,0.596437,0.711562,0.723716,48.000000,70.000000,117.000000,27674,41353,64870,81628,
im005524,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.439498,0.580029,0.560944,0.558127,0.680539,0.699281,75.000000,81.000000,178.000000,30984,42148,95624,80432,
im005558,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.560512,0.594555,0.627723,0.657303,0.705639,0.754557,64.000000,55.000000,122.000000,32799,47933,69668,92007,
im005713,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.613201,0.670806,0.661565,0.707784,0.787348,0.772443,30.000000,22.000000,64.000000,35982,51419,70205,90789,
im005805,main,unspecified,expert,1071,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.025118,0.044525,0.088276,0.021282,0.042425,0.083492,21.000000,60.000000,103.000000,10722,22923,61100,102310,
im005806,main,unspecified,expert,1070,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.453570,0.546449,0.537906,0.554562,0.688454,0.676472,41.000000,41.000000,76.000000,17192,31225,46194,77001,
im005833,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.451797,0.504828,0.554357,0.546112,0.611415,0.673275,71.000000,81.000000,152.000000,27898,38839,60925,102310,
im005834,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.486734,0.562980,0.579700,0.614032,0.692829,0.737113,112.000000,90.000000,207.000000,32527,46031,88496,96642,
im006037,main,unspecified,expert,1058,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.510675,0.599468,0.607415,0.610330,0.700420,0.728082,18.000000,32.000000,47.000000,24219,35396,55828,67672,
im006105,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.362266,0.432431,0.418135,0.481568,0.585152,0.559715,34.000000,102.000000,146.000000,14929,26452,64024,88216,
im006106,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.381039,0.489557,0.488220,0.455332,0.599792,0.598510,62.000000,102.000000,181.000000,20312,34438,68965,94789,
