key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
enrich_enrich031enrich03120210824_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.835061,0.855322,0.854104,0.815444,0.841437,0.838346,121.000000,91.000000,218.000000,163705,208291,203921,245716,
enrich_enrich032enrich03220210824_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.852161,0.873722,0.872639,0.859196,0.873752,0.878462,96.000000,124.000000,229.000000,165493,178501,186781,198729,
enrich_enrich032enrich03220210824_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.858433,0.877981,0.877283,0.831973,0.849639,0.856402,53.000000,84.000000,158.000000,170627,178925,199932,202655,
enrich_enrich033enrich03320210825_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.791316,0.837433,0.829725,0.763466,0.809596,0.802542,130.000000,80.000000,245.000000,143851,156926,189318,191331,
enrich_enrich033enrich03320210825_007,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.810713,0.838833,0.850122,0.801071,0.819702,0.851300,120.000000,84.000000,229.000000,158124,188980,198409,213982,
enrich_enrich034enrich03420210825_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.810758,0.854392,0.845434,0.769119,0.831504,0.819704,166.000000,129.000000,341.000000,162445,184715,222491,226911,
enrich_enrich034enrich03420210825_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.879091,0.862120,0.879078,0.897702,0.848042,0.883170,76.000000,79.000000,178.000000,174233,186418,193556,202412,
enrich_enrich035enrich03520210826_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.836088,0.874510,0.865771,0.787855,0.832603,0.824607,88.000000,70.000000,190.000000,187946,196968,235775,228507,
enrich_enrich035enrich03520210826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.835408,0.870706,0.868805,0.778004,0.827152,0.828219,104.000000,112.000000,231.000000,194942,210970,227714,243645,
enrich_enrich039enrich03920210901_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.839386,0.828386,0.845360,0.799693,0.786825,0.811771,116.000000,112.000000,259.000000,155250,151759,193705,177020,
enrich_enrich039enrich03920210901_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.863333,0.829398,0.864554,0.841309,0.764864,0.833488,59.000000,128.000000,216.000000,167882,154452,188745,174799,
enrich_enrich044enrich04420210907_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.867403,0.886986,0.885829,0.836180,0.853676,0.856476,57.000000,62.000000,155.000000,163146,187789,191001,209852,
enrich_enrich110enrich11020220808_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.808561,0.809988,0.837505,0.789802,0.769742,0.826159,10.000000,28.000000,52.000000,137756,142605,177785,180538,
enrich_enrich113enrich11320220826_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.813928,0.833559,0.831215,0.757032,0.785604,0.782100,46.000000,72.000000,147.000000,134718,146358,174980,186763,
enrich_enrich113enrich11320220826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.798896,0.780950,0.796426,0.751446,0.701289,0.736906,76.000000,62.000000,167.000000,116509,126284,163515,186576,
enrich_enrich125enrich12520221114_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.744644,0.798178,0.778958,0.699681,0.736666,0.725443,122.000000,93.000000,243.000000,132225,146024,206941,209676,
enrich_enrich129enrich12920221118_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.728445,0.858548,0.806735,0.713347,0.755693,0.746036,56.000000,34.000000,112.000000,106284,151095,171917,179067,
enrich_enrich133enrich13320230118_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.798697,0.827997,0.837813,0.738394,0.788975,0.800357,109.000000,128.000000,256.000000,133609,165764,181021,193375,
enrich_enrich133enrich13320230118_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.827189,0.866871,0.872208,0.841346,0.855183,0.891632,40.000000,31.000000,89.000000,140026,144387,162072,152557,
enrich_enrich135enrich13520230201_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.842498,0.832580,0.845618,0.838512,0.745900,0.803826,26.000000,25.000000,89.000000,120671,128466,143306,152002,
enrich_enrich136enrich13620230210_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.850047,0.873072,0.874753,0.858714,0.863729,0.873078,33.000000,18.000000,62.000000,113590,136183,132947,144117,
enrich_enrich137enrich13720230216_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.803125,0.810934,0.821017,0.791342,0.794442,0.818796,31.000000,32.000000,79.000000,125896,116245,178408,154460,
enrich_enrich138enrich13820230217_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.713140,0.806528,0.799926,0.635820,0.697927,0.716353,69.000000,88.000000,193.000000,90506,140207,148123,165816,
enrich_enrich139enrich13920230217_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.783215,0.843136,0.828158,0.755329,0.760525,0.775676,53.000000,64.000000,130.000000,103018,142017,141671,168118,
enrich_enrich140enrich14020230222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.706953,0.778844,0.768611,0.672653,0.730620,0.733021,100.000000,95.000000,242.000000,110746,163705,184954,233052,
enrich_enrich141enrich14120230223_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.714422,0.814762,0.805473,0.663921,0.753415,0.762818,60.000000,49.000000,130.000000,93010,158023,143629,179904,
enrich_enrich143enrich14320230302_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.713692,0.793689,0.773702,0.723878,0.652298,0.713532,80.000000,30.000000,148.000000,90484,121855,149768,166205,
enrich_enrich144enrich14420230315_004,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.828650,0.829199,0.834755,0.807233,0.791782,0.808381,62.000000,54.000000,124.000000,118279,140079,159469,188532,
enrich_enrich147enrich14720230420_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.774769,0.812797,0.808091,0.733925,0.701553,0.744669,50.000000,61.000000,144.000000,115489,119782,154274,147960,
enrich_enrich150enrich15020230511_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.847283,0.868001,0.874450,0.799765,0.841566,0.844309,88.000000,123.000000,244.000000,190769,215269,217593,233742,
enrich_enrich151enrich15120230526_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.727941,0.813823,0.782453,0.697363,0.749838,0.732673,57.000000,64.000000,140.000000,105526,124929,178324,172669,
enrich_enrich153enrich15320230602_005,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.790111,0.866130,0.852785,0.783629,0.843832,0.838807,40.000000,21.000000,74.000000,112266,137983,160640,152135,
enrich_enrich154enrich15420230607_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.795956,0.874852,0.853892,0.767361,0.834092,0.821954,49.000000,46.000000,115.000000,119882,158498,150515,180318,
enrich_enrich155enrich15520230621_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.808508,0.813021,0.836856,0.800331,0.775051,0.823357,63.000000,38.000000,129.000000,148540,153842,196424,184725,
enrich_enrich157enrich15720230623_005,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.725021,0.747289,0.754226,0.705031,0.658570,0.697841,66.000000,54.000000,158.000000,98795,134408,159854,203697,
enrich_enrich5enrich520210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.810794,0.867263,0.861655,0.780093,0.846667,0.841972,125.000000,112.000000,256.000000,170646,219127,204633,241753,
enrich_enrich5enrich520210720_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.816033,0.838108,0.851677,0.779842,0.762211,0.807877,235.000000,94.000000,359.000000,161901,201698,200881,227557,
enrich_enrich6enrich620210720_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.838185,0.850123,0.850254,0.824531,0.837081,0.838848,84.000000,70.000000,176.000000,140231,167339,173449,195025,
enrich_enrich7enrich720210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.803509,0.839757,0.838090,0.726146,0.760812,0.774273,121.000000,96.000000,246.000000,168524,173731,213488,205255,
enrich_enrich7enrich720210720_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.816420,0.829953,0.838075,0.752409,0.731585,0.772455,95.000000,120.000000,250.000000,164655,165478,215184,198015,
enrich_les047enrich04620210908_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.830997,0.879702,0.866991,0.811550,0.861900,0.848893,96.000000,85.000000,202.000000,151224,189425,194864,207973,
enrich_les285enrich13120230111_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.781907,0.817217,0.806287,0.752658,0.803682,0.783775,28.000000,27.000000,75.000000,90530,123445,132755,168612,
enrich_les285enrich13120230111_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.759803,0.831559,0.808117,0.714841,0.814939,0.776192,65.000000,59.000000,157.000000,91751,150253,140296,195180,
enrich_les313enrich08320220103_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.750217,0.822467,0.802165,0.735218,0.771643,0.769812,45.000000,24.000000,87.000000,102229,147488,153401,187998,
enrich_les326enrich08120220103_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.733943,0.803761,0.776954,0.722255,0.727282,0.729803,59.000000,16.000000,93.000000,82401,99998,130779,132688,
enrich_les329enrich08420220110_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.710032,0.671036,0.759437,0.715833,0.611265,0.734152,53.000000,35.000000,106.000000,103192,92586,133662,161937,
enrich_les345enrich07720211220_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.771773,0.854837,0.834527,0.802869,0.837065,0.834889,68.000000,29.000000,110.000000,89736,131592,117755,144821,
enrich_les347enrich08020211223_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.839245,0.852401,0.857828,0.831303,0.783295,0.817561,64.000000,44.000000,127.000000,107512,123886,134167,146095,
enrich_les353enrich09420220222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.765480,0.832927,0.811537,0.759632,0.760438,0.765983,29.000000,19.000000,64.000000,68235,113124,98625,147079,
enrich_les359enrich06920211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.646600,0.830115,0.815922,0.625207,0.784394,0.790090,40.000000,63.000000,116.000000,58547,132031,100723,135450,
enrich_les372enrich07420211129_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.767332,0.765609,0.796709,0.832154,0.745817,0.837218,59.000000,46.000000,122.000000,84615,94304,116758,139860,
enrich_les378enrich07520211129_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.785477,0.870476,0.857898,0.816379,0.875098,0.883698,36.000000,29.000000,70.000000,87169,115204,111462,118344,
enrich_les380enrich07920211221_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.833260,0.875965,0.865405,0.868370,0.861807,0.874583,30.000000,34.000000,65.000000,81579,123563,103194,144249,
enrich_les393enrich05820211005_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.797209,0.856459,0.868350,0.799398,0.805182,0.845073,86.000000,64.000000,161.000000,100256,150573,115459,158383,
enrich_les39enrich12720221116_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.809661,0.852570,0.841491,0.778939,0.820118,0.813652,137.000000,91.000000,240.000000,136674,154492,186444,183885,
enrich_les39enrich12720221116_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.795166,0.834996,0.821430,0.769560,0.785239,0.791845,93.000000,72.000000,185.000000,113423,127642,160696,159502,
enrich_les409enrich06420211025_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.829035,0.863743,0.853403,0.789323,0.826811,0.813115,22.000000,23.000000,53.000000,119056,144009,150057,158912,
enrich_les414enrich04220210907_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.837958,0.853159,0.859909,0.800157,0.771919,0.820080,76.000000,122.000000,213.000000,123363,130054,143586,139619,
enrich_les418enrich05220210927_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.720814,0.787532,0.763961,0.643216,0.705684,0.692135,95.000000,81.000000,207.000000,122554,126330,198139,184507,
enrich_les454enrich05420210928_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.735530,0.815731,0.787706,0.704974,0.746141,0.740714,48.000000,23.000000,92.000000,91791,110069,143585,150875,
enrich_les457enrich04920210920_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825996,0.864870,0.860350,0.814004,0.840986,0.841909,34.000000,46.000000,98.000000,115020,157835,132669,173468,
enrich_les460enrich06820211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.747491,0.835011,0.798749,0.773150,0.785488,0.783131,44.000000,20.000000,77.000000,78989,110891,124556,135525,
enrich_les467enrich06520211025_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.815938,0.864587,0.858733,0.827322,0.804413,0.835262,18.000000,23.000000,53.000000,98360,126479,126635,140504,
enrich_les468enrich03620210830_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.595504,0.860685,0.763195,0.658892,0.864181,0.784950,29.000000,18.000000,54.000000,64133,128352,138136,149027,
enrich_les486enrich00220210719_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.710709,0.846386,0.796799,0.642220,0.798172,0.755132,44.000000,51.000000,107.000000,80380,111785,130463,120284,
enrich_les486enrich00220210719_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.706907,0.799677,0.779352,0.713041,0.730120,0.759291,57.000000,35.000000,110.000000,71966,95688,119751,109865,
enrich_les487enrich11720220921_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.831091,0.868012,0.867740,0.868501,0.799309,0.863479,36.000000,61.000000,107.000000,84014,113747,99807,125259,
enrich_les488enrich02420210816_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.752377,0.845181,0.817906,0.723425,0.811163,0.792534,64.000000,63.000000,154.000000,110461,152479,164489,174381,
enrich_les489enrich00320210719_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.708812,0.824146,0.806176,0.656794,0.740885,0.762843,96.000000,84.000000,206.000000,78844,127999,123881,149413,
enrich_les505enrich01020210726_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.843960,0.834891,0.845001,0.786060,0.819803,0.809250,59.000000,42.000000,124.000000,137542,168236,163707,165877,
enrich_les506enrich00820210726_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.757578,0.798825,0.796207,0.726182,0.724344,0.748600,91.000000,70.000000,178.000000,98131,127284,145366,159978,
enrich_les510enrich04720210913_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.815496,0.760098,0.804479,0.805320,0.750883,0.800234,32.000000,22.000000,71.000000,116149,183348,152306,179826,
enrich_les512enrich01720210804_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.814859,0.847300,0.852856,0.806511,0.837119,0.850563,77.000000,67.000000,159.000000,117614,146160,136246,163676,
enrich_les512enrich01720210804_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.800985,0.841712,0.839430,0.798556,0.797198,0.817739,72.000000,89.000000,185.000000,100617,122900,130124,142326,
enrich_les514enrich01520210802_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.768537,0.860872,0.830342,0.766986,0.824636,0.806217,39.000000,28.000000,93.000000,95762,152043,128313,172147,
enrich_les522enrich05020210921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.847797,0.889864,0.879684,0.839153,0.842922,0.852915,33.000000,50.000000,101.000000,120620,160944,134618,169900,
enrich_les524enrich01320210802_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.852252,0.854338,0.862736,0.839886,0.795588,0.827627,58.000000,57.000000,141.000000,133395,144984,160450,177064,
enrich_les525enrich03720210830_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.774262,0.838258,0.815072,0.747804,0.778581,0.772433,141.000000,108.000000,288.000000,105742,135353,156084,176878,
enrich_les531enrich02820210817_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.779642,0.794678,0.794431,0.736360,0.731094,0.741645,51.000000,77.000000,154.000000,92548,120397,129264,163099,
enrich_les537enrich01120210727_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.785262,0.819220,0.813406,0.745202,0.716111,0.751023,33.000000,83.000000,146.000000,104770,114605,149456,153931,
enrich_les556enrich08620220117_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.694081,0.728768,0.741524,0.692534,0.682793,0.739427,61.000000,60.000000,148.000000,117044,142551,199550,223807,
enrich_les556enrich08620220117_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.822434,0.856838,0.855802,0.782317,0.815856,0.821484,23.000000,54.000000,126.000000,161460,173398,203277,201296,
enrich_les562enrich04320210907_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.713446,0.837645,0.807053,0.760764,0.778572,0.791465,44.000000,19.000000,82.000000,85384,136785,133559,155432,
enrich_les567enrich02120210809_004,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.753893,0.836596,0.826524,0.781737,0.796333,0.836329,75.000000,50.000000,145.000000,81939,128385,111948,136254,
enrich_les577enrich11820220921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.830979,0.863221,0.859988,0.836444,0.807009,0.834404,47.000000,54.000000,132.000000,118367,153149,144169,176382,
enrich_les577enrich11820220921_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.831768,0.855901,0.855400,0.817848,0.808666,0.829398,80.000000,66.000000,162.000000,135211,172863,160535,195516,
enrich_les586enrich08920220125_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.799896,0.856758,0.841378,0.759505,0.822038,0.804849,62.000000,109.000000,187.000000,129563,179482,177297,222977,
enrich_les586enrich08920220125_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.781310,0.850450,0.841727,0.735657,0.808190,0.807201,54.000000,130.000000,198.000000,133140,161992,176568,202074,
enrich_les595enrich09620220310_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.833011,0.868257,0.859812,0.821088,0.804816,0.822286,46.000000,33.000000,89.000000,130806,131049,164753,143257,
enrich_les607enrich11920221003_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.843319,0.864380,0.862379,0.797330,0.793174,0.806684,91.000000,53.000000,161.000000,132119,160139,158791,182333,
enrich_les616enrich09520220310_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.754866,0.777545,0.787302,0.747984,0.758776,0.782115,26.000000,40.000000,76.000000,90504,124326,141002,146992,
enrich_les617enrich11520220902_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.792099,0.821086,0.820713,0.786610,0.787172,0.806910,69.000000,68.000000,161.000000,109893,156072,129769,163483,
enrich_les617enrich11520220902_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.749880,0.841628,0.822212,0.721133,0.765504,0.780577,57.000000,41.000000,115.000000,88424,127112,121135,131071,
enrich_les625enrich9820220328_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.806713,0.834094,0.833040,0.806507,0.758978,0.799077,31.000000,28.000000,88.000000,117812,128053,153127,152292,
enrich_les644enrich09720220321_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.835307,0.809642,0.833554,0.822388,0.749457,0.793175,24.000000,58.000000,95.000000,114920,124693,133051,152921,
enrich_les661enrich11420220831_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.755667,0.755131,0.764043,0.741155,0.658261,0.712234,111.000000,82.000000,249.000000,99440,104423,152687,164664,
