key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
test_048_d,large,test,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.827779,0.874979,0.879340,0.807328,0.877611,0.885192,129.000000,97.000000,223.000000,143581,217834,153827,243151,
test_052_n,square,test,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.809989,0.830847,0.851883,0.860704,0.855676,0.892559,61.000000,67.000000,139.000000,48197,57300,60160,75810,
test_064_d,square,test,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846112,0.855974,0.867811,0.879217,0.874515,0.903087,105.000000,129.000000,227.000000,62570,67275,78097,84788,
test_074_n,square,test,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885555,0.907868,0.916529,0.889459,0.910866,0.929537,148.000000,163.000000,301.000000,60726,72806,70534,78379,
test_077_g,square,test,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825265,0.885248,0.879281,0.866024,0.914120,0.916690,122.000000,99.000000,207.000000,49104,71392,64176,82226,
test_078_d,square,test,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.763864,0.818492,0.817618,0.821722,0.867352,0.886760,54.000000,54.000000,104.000000,49821,67243,72562,95163,
test_086_n,square,test,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.804211,0.819158,0.829057,0.864214,0.853224,0.874408,84.000000,75.000000,167.000000,46388,54949,64844,74838,
test_090_g,square,test,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.800726,0.803381,0.829464,0.860094,0.846354,0.905495,74.000000,72.000000,145.000000,57410,61304,74855,88692,
test_095_g,square,test,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.798471,0.762222,0.844280,0.828002,0.778727,0.908499,68.000000,74.000000,133.000000,64257,55491,76710,81603,
test_099_d,square,test,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.861110,0.883420,0.897725,0.877699,0.878475,0.917710,128.000000,71.000000,211.000000,65237,73377,77955,83948,
train_001_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869259,0.899279,0.903908,0.896449,0.916048,0.928757,90.000000,85.000000,168.000000,59356,74815,69326,85300,
train_002_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846929,0.881676,0.904747,0.858509,0.871070,0.930098,110.000000,113.000000,216.000000,63316,86462,69217,97921,
train_003_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.842410,0.863340,0.888093,0.844287,0.879113,0.925906,104.000000,136.000000,231.000000,55078,73914,60094,91819,
train_004_d,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.785290,0.847833,0.850325,0.794621,0.844122,0.880490,138.000000,122.000000,267.000000,38567,54012,54186,65830,
train_005_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.874275,0.879316,0.907592,0.868815,0.868530,0.911613,148.000000,178.000000,315.000000,68532,67360,70136,75053,
train_006_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823960,0.822772,0.867085,0.844103,0.836770,0.909927,121.000000,197.000000,314.000000,64157,62185,81736,74368,
train_008_n,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.824272,0.845355,0.860757,0.813297,0.831057,0.857811,169.000000,205.000000,272.000000,170298,190063,187693,212057,
train_009_d,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.805296,0.836534,0.853835,0.801890,0.817198,0.855377,152.000000,238.000000,322.000000,193714,218640,207614,241193,
train_010_d,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.792619,0.821496,0.847413,0.766098,0.797440,0.843106,232.000000,204.000000,306.000000,151829,206844,185892,234210,
train_011_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.797694,0.829417,0.833718,0.777010,0.812919,0.829467,203.000000,212.000000,304.000000,152233,179795,176605,204504,
train_012_n,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.758091,0.822369,0.830819,0.786764,0.784103,0.840453,153.000000,143.000000,236.000000,154234,189945,211759,215007,
train_013_a,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.799608,0.786216,0.806421,0.892087,0.833457,0.881288,67.000000,95.000000,148.000000,55686,69744,76086,98248,
train_014_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.808668,0.821872,0.857196,0.826248,0.822888,0.889875,74.000000,132.000000,192.000000,68654,72847,86532,87324,
train_015_n,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.804068,0.842279,0.854443,0.849418,0.856691,0.905080,151.000000,177.000000,308.000000,60208,82578,80188,100480,
train_017_g,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.819215,0.835761,0.862079,0.865097,0.850826,0.910343,69.000000,93.000000,148.000000,65701,73563,86181,89486,
train_019_g,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.841911,0.843457,0.871579,0.863895,0.864508,0.915103,148.000000,173.000000,320.000000,55157,49531,66711,63179,
train_020_n,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.807187,0.838596,0.870601,0.805592,0.819870,0.884181,160.000000,134.000000,218.000000,178070,215365,193586,234103,
train_021_n,large,train,expert,2095,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.797311,0.830741,0.860830,0.773322,0.812193,0.864130,208.000000,206.000000,285.000000,190985,221364,210733,228295,
train_023_n,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.767031,0.771177,0.807437,0.799508,0.791521,0.849410,85.000000,95.000000,146.000000,53196,54476,73164,83220,
train_025_g,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869798,0.874957,0.885081,0.850242,0.861602,0.867132,107.000000,101.000000,192.000000,160316,179308,181805,191348,
train_026_g,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869863,0.898122,0.903185,0.856179,0.891558,0.897481,79.000000,98.000000,183.000000,168613,196475,189878,215803,
train_028_g,large,train,expert,2095,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.864281,0.867620,0.880859,0.862095,0.855602,0.877198,67.000000,69.000000,130.000000,161452,190627,196841,205883,
train_029_d,large,train,expert,2096,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.794477,0.859054,0.845335,0.834373,0.872476,0.872593,61.000000,127.000000,175.000000,106474,204033,154523,254744,
train_030_a,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.881502,0.904534,0.905998,0.916772,0.932886,0.943092,101.000000,97.000000,191.000000,69810,83582,80994,92900,
train_031_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.807485,0.838262,0.843569,0.877193,0.871296,0.904357,89.000000,117.000000,206.000000,51815,62708,70934,80641,
train_032_a,square,train,expert,1278,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.875742,0.893987,0.896792,0.889687,0.915182,0.913601,74.000000,76.000000,148.000000,57230,67661,67430,77878,
train_033_g,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.794758,0.833759,0.849696,0.830831,0.870414,0.900434,50.000000,79.000000,128.000000,52240,66279,69996,84971,
train_034_g,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.766493,0.808095,0.824033,0.805368,0.833073,0.876661,98.000000,141.000000,243.000000,48111,64438,72138,85141,
train_036_a,large,train,expert,2095,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.821361,0.870038,0.875509,0.844464,0.877900,0.902732,116.000000,69.000000,182.000000,134121,211272,166429,242430,
train_037_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.870570,0.869621,0.883920,0.872403,0.858369,0.883301,94.000000,110.000000,186.000000,141415,209271,156792,227779,
train_038_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.862381,0.882819,0.890349,0.850630,0.873369,0.889780,118.000000,101.000000,195.000000,144600,224626,161826,257450,
train_039_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.848444,0.845143,0.881565,0.861442,0.843908,0.915370,84.000000,131.000000,215.000000,66685,64924,76912,79241,
train_041_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.861778,0.873049,0.893895,0.880629,0.863034,0.913587,98.000000,174.000000,276.000000,60026,69575,70460,80034,
train_042_a,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.813054,0.846399,0.862884,0.809353,0.850577,0.880920,86.000000,127.000000,211.000000,58665,74237,77840,78457,
train_043_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.838873,0.861126,0.882469,0.870311,0.884040,0.932422,108.000000,126.000000,208.000000,58163,71734,68147,89534,
train_045_a,square,train,expert,1278,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825407,0.810730,0.849371,0.801032,0.766844,0.839660,75.000000,119.000000,188.000000,59044,61365,75074,72946,
train_046_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.876509,0.896432,0.898489,0.892767,0.904899,0.908006,99.000000,68.000000,143.000000,184118,258079,193334,247492,
train_049_a,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.792434,0.867287,0.896261,0.768592,0.830939,0.896990,150.000000,75.000000,222.000000,60169,83074,78881,80655,
train_050_a,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.865534,0.859312,0.881425,0.898194,0.853726,0.915924,89.000000,64.000000,144.000000,63893,71684,78939,83638,
train_051_a,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.805483,0.842594,0.854955,0.837415,0.857904,0.894149,49.000000,60.000000,106.000000,51189,69194,67366,89447,
train_053_a,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.828560,0.885897,0.886495,0.885339,0.929818,0.936765,111.000000,59.000000,167.000000,58740,81926,72647,94862,
train_054_g,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.831139,0.878456,0.886575,0.865058,0.908903,0.940369,88.000000,84.000000,167.000000,62014,74106,75857,88773,
train_055_a,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.823457,0.823454,0.835495,0.879345,0.860844,0.887817,93.000000,142.000000,233.000000,52069,55962,70451,74061,
train_056_a,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.830772,0.849209,0.865738,0.858393,0.886813,0.916233,70.000000,135.000000,195.000000,53139,62273,62539,77928,
train_057_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.858015,0.881965,0.886445,0.910752,0.906679,0.927769,102.000000,143.000000,241.000000,44759,71377,54519,82196,
train_058_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.845557,0.861574,0.866890,0.870707,0.865557,0.888732,68.000000,113.000000,179.000000,57253,79717,69603,99267,
train_059_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.818666,0.851850,0.855632,0.841950,0.856508,0.872249,103.000000,108.000000,210.000000,54141,76695,66934,85958,
train_060_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825321,0.802451,0.837874,0.814128,0.794631,0.840381,48.000000,81.000000,120.000000,43636,69348,54229,96282,
train_061_a,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.828068,0.811598,0.839385,0.845245,0.818009,0.868042,72.000000,127.000000,174.000000,134613,156723,170961,218081,
train_062_g,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.844131,0.809016,0.849996,0.836000,0.829122,0.882052,79.000000,81.000000,171.000000,60356,63358,74469,89430,
train_063_a,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.820961,0.816294,0.851659,0.855076,0.839101,0.899595,94.000000,98.000000,189.000000,51981,56933,67898,75855,
train_065_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.792054,0.837965,0.871510,0.817820,0.840281,0.898450,139.000000,157.000000,287.000000,52909,66416,58793,87125,
train_066_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.791846,0.821930,0.820421,0.834142,0.854426,0.863063,97.000000,80.000000,183.000000,42755,51268,63599,66635,
train_067_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.839476,0.869492,0.889830,0.850847,0.872140,0.910900,99.000000,76.000000,166.000000,66674,81880,80706,91780,
train_068_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.824597,0.830131,0.873141,0.869686,0.849853,0.919846,79.000000,99.000000,178.000000,41689,48172,49022,63555,
train_069_n,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.797464,0.810634,0.844759,0.851123,0.833352,0.909535,151.000000,142.000000,276.000000,57256,67361,71585,83469,
train_070_g,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.857325,0.862311,0.871294,0.892124,0.884117,0.906794,118.000000,86.000000,200.000000,61622,71356,76104,87872,
train_071_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.816747,0.849064,0.863103,0.870307,0.858440,0.914038,79.000000,102.000000,179.000000,60688,83010,76385,102771,
train_072_n,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.881202,0.878143,0.893463,0.897054,0.877326,0.914897,148.000000,110.000000,268.000000,70826,75242,82417,85857,
train_073_d,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878795,0.865289,0.904868,0.901329,0.894738,0.948751,79.000000,80.000000,158.000000,69324,80786,72254,96928,
train_075_d,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.824501,0.864640,0.883178,0.816069,0.853344,0.901076,89.000000,81.000000,167.000000,58301,71839,74526,82246,
train_076_d,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.871486,0.889414,0.904982,0.887295,0.889484,0.927135,89.000000,115.000000,204.000000,51930,75998,58470,86970,
train_079_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.827312,0.837030,0.861354,0.858324,0.844832,0.894315,127.000000,91.000000,216.000000,52526,63124,65137,76644,
train_080_n,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.879753,0.904859,0.906910,0.881093,0.902858,0.919455,66.000000,67.000000,133.000000,71263,90544,77090,91869,
train_081_d,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.825519,0.838266,0.876637,0.822375,0.826543,0.894098,47.000000,85.000000,147.000000,76828,78836,87173,96254,
train_082_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.858401,0.850655,0.887804,0.857754,0.826392,0.893942,121.000000,133.000000,258.000000,65742,66257,73263,79600,
train_083_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.828258,0.842117,0.904750,0.808047,0.839162,0.915026,71.000000,57.000000,122.000000,86568,78495,91164,90168,
train_084_d,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.861998,0.857293,0.892060,0.867960,0.881094,0.930992,103.000000,63.000000,160.000000,71321,77531,80438,95250,
train_085_n,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.833688,0.818395,0.872386,0.812944,0.786938,0.872147,85.000000,120.000000,206.000000,69339,68573,77205,87298,
train_087_d,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.800898,0.790427,0.865326,0.827547,0.810444,0.922431,101.000000,139.000000,234.000000,60003,60013,70573,73821,
train_088_g,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.876119,0.881048,0.904539,0.880274,0.874754,0.915830,77.000000,104.000000,179.000000,66857,76945,75619,86558,
train_089_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.818844,0.845805,0.862783,0.871807,0.856934,0.911506,76.000000,86.000000,157.000000,60911,83156,76385,102771,
train_091_n,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.792284,0.785518,0.821573,0.861421,0.831164,0.892974,80.000000,117.000000,201.000000,60591,61150,83264,81925,
train_092_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.695013,0.679898,0.800735,0.746862,0.676606,0.858863,86.000000,76.000000,132.000000,56029,59958,77465,91606,
train_093_n,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.693662,0.740469,0.880000,0.715470,0.746924,0.907970,93.000000,70.000000,166.000000,55310,72557,67799,90121,
train_094_n,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.782675,0.798322,0.830101,0.813551,0.813243,0.879264,52.000000,78.000000,117.000000,52038,59438,66310,86691,
train_096_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.842479,0.853244,0.869241,0.889037,0.879569,0.919396,75.000000,102.000000,170.000000,70216,79087,86569,98820,
train_097_d,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.795486,0.825261,0.844531,0.800549,0.789307,0.841097,137.000000,107.000000,234.000000,144666,197933,191267,254377,
train_098_d,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.847490,0.886724,0.899008,0.869522,0.891171,0.922321,97.000000,108.000000,178.000000,170545,210285,186901,227247,
train_100_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.680200,0.751675,0.779136,0.747897,0.739716,0.846367,133.000000,88.000000,224.000000,45583,50222,80724,62340,
