key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
enrich_enrich031enrich03120210824_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.906024,0.917879,0.921893,0.897821,0.912973,0.922334,22.000000,14.000000,40.000000,191777,237716,203921,245716,
enrich_enrich032enrich03220210824_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.913965,0.917025,0.927479,0.930671,0.923724,0.949133,32.000000,20.000000,49.000000,187124,192244,186781,198729,
enrich_enrich032enrich03220210824_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.925938,0.919350,0.929313,0.915323,0.901514,0.921225,17.000000,17.000000,45.000000,189040,191395,199932,202655,
enrich_enrich033enrich03320210825_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.867843,0.895810,0.896907,0.840360,0.857335,0.875799,29.000000,36.000000,87.000000,174750,173599,189318,191331,
enrich_enrich033enrich03320210825_007,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.898003,0.907846,0.921790,0.880185,0.888585,0.921969,28.000000,23.000000,65.000000,187142,203657,198409,213982,
enrich_enrich034enrich03420210825_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888138,0.909157,0.914542,0.848599,0.885125,0.895783,29.000000,32.000000,83.000000,204510,213178,222491,226911,
enrich_enrich034enrich03420210825_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.914868,0.910846,0.924740,0.930144,0.898773,0.934262,20.000000,16.000000,42.000000,194443,196707,193556,202412,
enrich_enrich035enrich03520210826_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.906628,0.917248,0.922235,0.869263,0.867205,0.890472,19.000000,21.000000,70.000000,216468,212665,235775,228507,
enrich_enrich035enrich03520210826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899973,0.919371,0.919791,0.848727,0.889992,0.887074,20.000000,20.000000,53.000000,206099,225319,227714,243645,
enrich_enrich039enrich03920210901_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.902433,0.879007,0.909747,0.875374,0.839589,0.891047,24.000000,22.000000,60.000000,187254,159446,193705,177020,
enrich_enrich039enrich03920210901_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899434,0.878194,0.912673,0.879837,0.822634,0.903657,20.000000,31.000000,64.000000,187189,163108,188745,174799,
enrich_enrich044enrich04420210907_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.920475,0.929379,0.929546,0.885556,0.898763,0.903495,25.000000,17.000000,64.000000,175725,196243,191001,209852,
enrich_enrich110enrich11020220808_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.893037,0.895693,0.909517,0.862366,0.843010,0.877539,14.000000,20.000000,40.000000,161408,163303,177785,180538,
enrich_enrich113enrich11320220826_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.881318,0.896841,0.904282,0.836500,0.851393,0.874748,21.000000,14.000000,55.000000,158550,168214,174980,186763,
enrich_enrich113enrich11320220826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899934,0.899071,0.905657,0.862268,0.833212,0.862583,35.000000,22.000000,83.000000,150097,165792,163515,186576,
enrich_enrich125enrich12520221114_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.896647,0.887394,0.911918,0.858373,0.831158,0.886169,26.000000,35.000000,82.000000,195777,186315,206941,209676,
enrich_enrich129enrich12920221118_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.897578,0.912957,0.913628,0.881594,0.845774,0.881784,16.000000,14.000000,42.000000,159468,165337,171917,179067,
enrich_enrich133enrich13320230118_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.887230,0.883056,0.905976,0.846623,0.839840,0.882503,39.000000,31.000000,71.000000,163113,179163,181021,193375,
enrich_enrich133enrich13320230118_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.917567,0.937695,0.938407,0.921199,0.924234,0.949273,26.000000,10.000000,41.000000,162120,151689,162072,152557,
enrich_enrich135enrich13520230201_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.923268,0.903879,0.919357,0.912966,0.856745,0.895796,9.000000,25.000000,54.000000,135380,137789,143306,152002,
enrich_enrich136enrich13620230210_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.925154,0.927699,0.933586,0.923880,0.910521,0.931089,15.000000,18.000000,34.000000,127427,136267,132947,144117,
enrich_enrich137enrich13720230216_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.910258,0.925296,0.920433,0.882559,0.901757,0.894983,8.000000,7.000000,26.000000,160474,144947,178408,154460,
enrich_enrich138enrich13820230217_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.861082,0.874176,0.880034,0.815251,0.794907,0.823924,23.000000,24.000000,70.000000,126146,146080,148123,165816,
enrich_enrich139enrich13920230217_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.916110,0.911994,0.919223,0.905816,0.861513,0.892211,13.000000,36.000000,60.000000,132868,153279,141671,168118,
enrich_enrich140enrich14020230222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.881695,0.891437,0.915046,0.861606,0.861364,0.911270,28.000000,33.000000,79.000000,172773,215294,184954,233052,
enrich_enrich141enrich14120230223_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885683,0.895414,0.909175,0.874413,0.868904,0.905943,23.000000,21.000000,55.000000,139635,164855,143629,179904,
enrich_enrich143enrich14320230302_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.905834,0.903946,0.910941,0.884855,0.837306,0.874219,19.000000,19.000000,61.000000,139499,147836,149768,166205,
enrich_enrich144enrich14420230315_004,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.920532,0.924320,0.927840,0.894808,0.893888,0.905148,12.000000,15.000000,32.000000,149989,175381,159469,188532,
enrich_enrich147enrich14720230420_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.861267,0.878634,0.882687,0.814671,0.814316,0.837727,28.000000,16.000000,65.000000,133653,132828,154274,147960,
enrich_enrich150enrich15020230511_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888329,0.908019,0.911241,0.854131,0.880621,0.888600,30.000000,33.000000,79.000000,204458,219310,217593,233742,
enrich_enrich151enrich15120230526_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.916254,0.919870,0.927909,0.892095,0.879936,0.905891,30.000000,46.000000,72.000000,164548,163048,178324,172669,
enrich_enrich153enrich15320230602_005,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.933232,0.950239,0.946424,0.920176,0.950548,0.943070,18.000000,21.000000,43.000000,152491,151538,160640,152135,
enrich_enrich154enrich15420230607_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.909284,0.929553,0.928764,0.902260,0.903194,0.917316,17.000000,12.000000,46.000000,143525,168243,150515,180318,
enrich_enrich155enrich15520230621_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.889969,0.884889,0.907170,0.870936,0.835314,0.887906,28.000000,23.000000,62.000000,178279,168551,196424,184725,
enrich_enrich157enrich15720230623_005,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.909106,0.876421,0.895712,0.892705,0.849139,0.874778,24.000000,27.000000,74.000000,146535,191063,159854,203697,
enrich_enrich5enrich520210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.872563,0.905624,0.910902,0.834756,0.881546,0.891280,35.000000,36.000000,90.000000,189037,220428,204633,241753,
enrich_enrich5enrich520210720_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878360,0.877619,0.900033,0.832904,0.790646,0.854491,167.000000,33.000000,220.000000,179075,205417,200881,227557,
enrich_enrich6enrich620210720_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.914961,0.903813,0.913461,0.918542,0.892686,0.911124,26.000000,17.000000,47.000000,163833,176574,173449,195025,
enrich_enrich7enrich720210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.876531,0.888657,0.902075,0.829532,0.822598,0.865282,33.000000,34.000000,78.000000,194030,182969,213488,205255,
enrich_enrich7enrich720210720_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.894528,0.890795,0.903273,0.853700,0.823576,0.860544,61.000000,48.000000,125.000000,192953,177342,215184,198015,
enrich_les047enrich04620210908_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.911758,0.918717,0.925702,0.890816,0.878156,0.909270,79.000000,60.000000,137.000000,182508,197904,194864,207973,
enrich_les285enrich13120230111_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.879897,0.899412,0.895421,0.831116,0.868208,0.856507,34.000000,16.000000,61.000000,116149,146454,132755,168612,
enrich_les285enrich13120230111_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.867547,0.910368,0.902520,0.823529,0.873979,0.870018,37.000000,16.000000,66.000000,124409,179886,140296,195180,
enrich_les313enrich08320220103_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.881437,0.911280,0.912507,0.848124,0.865748,0.891793,15.000000,11.000000,28.000000,145656,178144,153401,187998,
enrich_les326enrich08120220103_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.915581,0.898902,0.909830,0.897838,0.841007,0.875273,9.000000,8.000000,30.000000,121048,118167,130779,132688,
enrich_les329enrich08420220110_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878381,0.882531,0.892256,0.846300,0.812270,0.852221,12.000000,18.000000,43.000000,121389,149252,133662,161937,
enrich_les345enrich07720211220_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885625,0.888393,0.904413,0.906924,0.877073,0.915998,14.000000,9.000000,23.000000,120488,142662,117755,144821,
enrich_les347enrich08020211223_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.911239,0.901283,0.908687,0.884787,0.844847,0.869967,13.000000,26.000000,55.000000,123965,132803,134167,146095,
enrich_les353enrich09420220222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.905990,0.914864,0.920710,0.863262,0.865906,0.887160,10.000000,15.000000,31.000000,92748,139322,98625,147079,
enrich_les359enrich06920211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.868729,0.905416,0.894768,0.849310,0.866447,0.862977,13.000000,11.000000,36.000000,89532,124055,100723,135450,
enrich_les372enrich07420211129_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.927068,0.916822,0.936006,0.959251,0.895469,0.955199,18.000000,23.000000,37.000000,119216,130982,116758,139860,
enrich_les378enrich07520211129_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.907165,0.933988,0.925345,0.927565,0.939910,0.939792,12.000000,9.000000,22.000000,113388,114160,111462,118344,
enrich_les380enrich07920211221_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.924656,0.941127,0.942440,0.936056,0.931827,0.954279,12.000000,11.000000,16.000000,99701,142131,103194,144249,
enrich_les393enrich05820211005_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.890273,0.911035,0.916446,0.896910,0.878419,0.911422,35.000000,15.000000,57.000000,120381,150558,115459,158383,
enrich_les39enrich12720221116_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899394,0.910714,0.910572,0.880240,0.888984,0.895315,32.000000,20.000000,60.000000,168464,171478,186444,183885,
enrich_les39enrich12720221116_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.901592,0.894997,0.909759,0.899495,0.859765,0.902518,25.000000,15.000000,51.000000,147796,147574,160696,159502,
enrich_les409enrich06420211025_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.905896,0.912556,0.911699,0.869769,0.868488,0.873285,9.000000,11.000000,29.000000,135192,145124,150057,158912,
enrich_les414enrich04220210907_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899506,0.884304,0.913431,0.857957,0.807329,0.881625,25.000000,75.000000,107.000000,129475,135741,143586,139619,
enrich_les418enrich05220210927_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.901706,0.908237,0.911868,0.868572,0.856807,0.874579,19.000000,17.000000,60.000000,180867,167901,198139,184507,
enrich_les454enrich05420210928_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888690,0.922749,0.910828,0.860418,0.878813,0.877696,14.000000,14.000000,44.000000,127056,140524,143585,150875,
enrich_les457enrich04920210920_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.891240,0.910282,0.912736,0.865266,0.868074,0.885237,18.000000,17.000000,42.000000,124669,157223,132669,173468,
enrich_les460enrich06820211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.892093,0.883554,0.891923,0.883958,0.855041,0.874957,6.000000,11.000000,23.000000,110590,122191,124556,135525,
enrich_les467enrich06520211025_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.933405,0.917779,0.931004,0.937361,0.857516,0.904339,4.000000,10.000000,23.000000,119914,131265,126635,140504,
enrich_les468enrich03620210830_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.920495,0.936493,0.934791,0.919895,0.928483,0.935543,4.000000,5.000000,14.000000,131823,147823,138136,149027,
enrich_les486enrich00220210719_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.902848,0.904167,0.909738,0.892342,0.876056,0.894058,29.000000,12.000000,46.000000,122379,111828,130463,120284,
enrich_les486enrich00220210719_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.884690,0.867397,0.906350,0.885525,0.822240,0.910320,10.000000,9.000000,33.000000,118658,100258,119751,109865,
enrich_les487enrich11720220921_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.931821,0.914446,0.926586,0.953541,0.856533,0.915033,12.000000,15.000000,31.000000,97321,116028,99807,125259,
enrich_les488enrich02420210816_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.895638,0.916511,0.920973,0.902135,0.916474,0.934451,29.000000,17.000000,50.000000,156230,167603,164489,174381,
enrich_les489enrich00320210719_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.832464,0.876589,0.872817,0.799339,0.810790,0.833714,23.000000,13.000000,50.000000,107264,133002,123881,149413,
enrich_les505enrich01020210726_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.890480,0.865353,0.886400,0.850038,0.849087,0.862911,33.000000,20.000000,60.000000,146263,169787,163707,165877,
enrich_les506enrich00820210726_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.884255,0.874975,0.894017,0.862036,0.835274,0.869532,23.000000,17.000000,54.000000,126135,144904,145366,159978,
enrich_les510enrich04720210913_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885493,0.798181,0.852685,0.869326,0.793186,0.852151,17.000000,27.000000,52.000000,145623,207670,152306,179826,
enrich_les512enrich01720210804_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.896178,0.895890,0.912490,0.887127,0.886322,0.917901,14.000000,21.000000,40.000000,131810,152211,136246,163676,
enrich_les512enrich01720210804_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.905555,0.911524,0.915216,0.907876,0.898900,0.915521,22.000000,22.000000,55.000000,121567,131747,130124,142326,
enrich_les514enrich01520210802_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.893146,0.908835,0.912864,0.880094,0.870217,0.886994,31.000000,12.000000,55.000000,118182,158243,128313,172147,
enrich_les522enrich05020210921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.894983,0.918713,0.923309,0.875246,0.871365,0.898198,15.000000,21.000000,42.000000,123217,161642,134618,169900,
enrich_les524enrich01320210802_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.904590,0.905577,0.915242,0.886786,0.856829,0.889674,13.000000,16.000000,45.000000,145735,166286,160450,177064,
enrich_les525enrich03720210830_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888990,0.890366,0.899683,0.863105,0.823553,0.864087,20.000000,41.000000,92.000000,138295,159049,156084,176878,
enrich_les531enrich02820210817_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.880327,0.870687,0.885949,0.845954,0.831256,0.853473,23.000000,29.000000,74.000000,115970,139632,129264,163099,
enrich_les537enrich01120210727_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.867713,0.883205,0.893206,0.823616,0.790383,0.844748,35.000000,20.000000,75.000000,127767,138975,149456,153931,
enrich_les556enrich08620220117_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.937742,0.928555,0.942790,0.944006,0.908627,0.945428,30.000000,32.000000,61.000000,194200,215456,199550,223807,
enrich_les556enrich08620220117_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.906116,0.920194,0.922990,0.867728,0.871953,0.887078,18.000000,13.000000,44.000000,189962,188563,203277,201296,
enrich_les562enrich04320210907_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.900130,0.900650,0.914201,0.928590,0.874243,0.920116,16.000000,19.000000,50.000000,130954,148704,133559,155432,
enrich_les567enrich02120210809_004,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.896781,0.892327,0.909086,0.918815,0.870080,0.916439,16.000000,13.000000,36.000000,108137,128297,111948,136254,
enrich_les577enrich11820220921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.892985,0.893915,0.908752,0.880647,0.852780,0.896548,13.000000,17.000000,53.000000,131567,166926,144169,176382,
enrich_les577enrich11820220921_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899702,0.898424,0.912698,0.876683,0.860092,0.896206,20.000000,21.000000,48.000000,150048,177624,160535,195516,
enrich_les586enrich08920220125_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.876321,0.906389,0.909716,0.818806,0.861549,0.873385,27.000000,24.000000,57.000000,160367,206494,177297,222977,
enrich_les586enrich08920220125_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.887083,0.928166,0.917309,0.836944,0.903898,0.886601,40.000000,39.000000,77.000000,153347,195874,176568,202074,
enrich_les595enrich09620220310_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.927259,0.913085,0.922422,0.920061,0.854208,0.893843,26.000000,10.000000,47.000000,155481,129837,164753,143257,
enrich_les607enrich11920221003_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.905552,0.901970,0.906354,0.871724,0.835811,0.859362,15.000000,27.000000,54.000000,143555,163623,158791,182333,
enrich_les616enrich09520220310_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.922606,0.896371,0.914228,0.905676,0.851472,0.888917,21.000000,16.000000,40.000000,131164,138352,141002,146992,
enrich_les617enrich11520220902_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.874847,0.864638,0.885816,0.865038,0.806560,0.863775,19.000000,33.000000,65.000000,119445,141581,129769,163483,
enrich_les617enrich11520220902_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.857408,0.870175,0.889732,0.824526,0.787091,0.856785,32.000000,19.000000,59.000000,104417,125521,121135,131071,
enrich_les625enrich9820220328_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.901682,0.897609,0.904279,0.889236,0.846080,0.877790,8.000000,23.000000,48.000000,138690,135740,153127,152292,
enrich_les644enrich09720220321_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.870556,0.879381,0.885081,0.841880,0.829076,0.853559,12.000000,24.000000,48.000000,126976,135293,133051,152921,
enrich_les661enrich11420220831_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.894641,0.854526,0.881170,0.863244,0.758896,0.823831,17.000000,23.000000,78.000000,137711,136511,152687,164664,
