key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
enrich_enrich031enrich03120210824_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.890954,0.902690,0.903812,0.909297,0.909007,0.920326,48.000000,40.000000,95.000000,207099,246537,203921,245716,
enrich_enrich032enrich03220210824_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.896065,0.905949,0.906281,0.929270,0.931216,0.937319,64.000000,55.000000,129.000000,194524,203530,186781,198729,
enrich_enrich032enrich03220210824_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.902776,0.908379,0.913171,0.918279,0.905366,0.924665,27.000000,74.000000,112.000000,195929,201522,199932,202655,
enrich_enrich033enrich03320210825_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.864840,0.881122,0.882641,0.852074,0.868046,0.876739,70.000000,56.000000,161.000000,175982,179301,189318,191331,
enrich_enrich033enrich03320210825_007,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869900,0.886335,0.894818,0.873476,0.888128,0.911196,56.000000,52.000000,127.000000,204327,215589,198409,213982,
enrich_enrich034enrich03420210825_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.882017,0.901027,0.898323,0.869431,0.905630,0.896887,63.000000,73.000000,171.000000,211002,230529,222491,226911,
enrich_enrich034enrich03420210825_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.904541,0.899208,0.907049,0.947451,0.906641,0.931789,35.000000,43.000000,97.000000,204509,212104,193556,202412,
enrich_enrich035enrich03520210826_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888164,0.906593,0.905214,0.878841,0.880955,0.896436,52.000000,65.000000,140.000000,230434,226107,235775,228507,
enrich_enrich035enrich03520210826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878735,0.905723,0.901817,0.852230,0.892688,0.888411,64.000000,66.000000,142.000000,224550,240278,227714,243645,
enrich_enrich039enrich03920210901_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885055,0.876282,0.886909,0.882872,0.871686,0.885632,46.000000,91.000000,155.000000,196691,175022,193705,177020,
enrich_enrich039enrich03920210901_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.889039,0.869997,0.894041,0.897669,0.838175,0.898629,48.000000,71.000000,140.000000,198590,174717,188745,174799,
enrich_enrich044enrich04420210907_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.898073,0.913928,0.910089,0.887715,0.904741,0.901972,44.000000,52.000000,114.000000,187298,207881,191001,209852,
enrich_enrich110enrich11020220808_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.873610,0.890411,0.888237,0.868836,0.861389,0.877295,30.000000,41.000000,83.000000,170281,174096,177785,180538,
enrich_enrich113enrich11320220826_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.863812,0.882830,0.879882,0.852457,0.873188,0.876025,50.000000,68.000000,139.000000,173730,187062,174980,186763,
enrich_enrich113enrich11320220826_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.882768,0.881724,0.886348,0.868856,0.832948,0.858276,49.000000,78.000000,146.000000,161662,177193,163515,186576,
enrich_enrich125enrich12520221114_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.890085,0.883379,0.892880,0.896039,0.864218,0.888924,54.000000,48.000000,123.000000,213311,198751,206941,209676,
enrich_enrich129enrich12920221118_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869800,0.901354,0.894472,0.875973,0.844009,0.875893,20.000000,38.000000,74.000000,163321,173933,171917,179067,
enrich_enrich133enrich13320230118_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.873122,0.875786,0.881930,0.862774,0.857469,0.872659,48.000000,80.000000,138.000000,174556,181253,181021,193375,
enrich_enrich133enrich13320230118_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.886553,0.919081,0.905445,0.911002,0.924874,0.922869,26.000000,20.000000,54.000000,172780,156480,162072,152557,
enrich_enrich135enrich13520230201_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.894005,0.883142,0.891992,0.905896,0.852712,0.883838,27.000000,40.000000,88.000000,148849,147352,143306,152002,
enrich_enrich136enrich13620230210_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.905364,0.906417,0.908364,0.928915,0.900580,0.916791,27.000000,20.000000,50.000000,139666,146171,132947,144117,
enrich_enrich137enrich13720230216_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.894055,0.907895,0.902289,0.894902,0.893713,0.895837,30.000000,15.000000,58.000000,174709,146914,178408,154460,
enrich_enrich138enrich13820230217_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.846300,0.869199,0.863722,0.828363,0.805103,0.824776,75.000000,64.000000,167.000000,134238,149479,148123,165816,
enrich_enrich139enrich13920230217_002,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.892737,0.889407,0.895227,0.903342,0.850953,0.882402,36.000000,64.000000,110.000000,143051,157373,141671,168118,
enrich_enrich140enrich14020230222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.868642,0.878279,0.892405,0.883562,0.871030,0.906492,49.000000,55.000000,132.000000,189396,229029,184954,233052,
enrich_enrich141enrich14120230223_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.873036,0.885344,0.887740,0.897747,0.880772,0.898006,53.000000,45.000000,110.000000,146808,175011,143629,179904,
enrich_enrich143enrich14320230302_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.890375,0.885890,0.891644,0.900745,0.837491,0.875455,39.000000,57.000000,116.000000,154661,157869,149768,166205,
enrich_enrich144enrich14420230315_004,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.902034,0.909025,0.909511,0.900960,0.893578,0.902240,56.000000,52.000000,105.000000,163144,191847,159469,188532,
enrich_enrich147enrich14720230420_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.853251,0.866078,0.863910,0.841922,0.803383,0.832883,42.000000,33.000000,99.000000,143071,133802,154274,147960,
enrich_enrich150enrich15020230511_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.873880,0.893638,0.891848,0.866499,0.884809,0.888196,77.000000,92.000000,192.000000,222021,234000,217593,233742,
enrich_enrich151enrich15120230526_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.891709,0.911703,0.905996,0.900864,0.901736,0.908256,35.000000,58.000000,102.000000,183348,174126,178324,172669,
enrich_enrich153enrich15320230602_005,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.913281,0.926420,0.924129,0.924362,0.927891,0.933948,23.000000,33.000000,61.000000,162923,157159,160640,152135,
enrich_enrich154enrich15420230607_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878841,0.904848,0.899352,0.884674,0.880580,0.891746,53.000000,34.000000,115.000000,152946,176584,150515,180318,
enrich_enrich155enrich15520230621_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.871780,0.878522,0.888070,0.895729,0.859973,0.897940,35.000000,56.000000,110.000000,201674,176928,196424,184725,
enrich_enrich157enrich15720230623_005,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.890330,0.867560,0.883280,0.897131,0.856387,0.883929,42.000000,77.000000,135.000000,156622,197859,159854,203697,
enrich_enrich5enrich520210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.862652,0.891061,0.888335,0.857477,0.882998,0.887615,77.000000,65.000000,166.000000,206875,236001,204633,241753,
enrich_enrich5enrich520210720_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.859834,0.868999,0.880585,0.841524,0.805176,0.852845,208.000000,66.000000,293.000000,191283,214800,200881,227557,
enrich_enrich6enrich620210720_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.897877,0.891694,0.898051,0.923122,0.901040,0.914371,51.000000,72.000000,132.000000,175463,193133,173449,195025,
enrich_enrich7enrich720210720_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.866307,0.881561,0.884153,0.855170,0.848086,0.872335,50.000000,57.000000,129.000000,210013,196421,213488,205255,
enrich_enrich7enrich720210720_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.875270,0.872968,0.882160,0.864565,0.817498,0.858741,73.000000,84.000000,182.000000,208500,184276,215184,198015,
enrich_les047enrich04620210908_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.883095,0.902863,0.896755,0.904938,0.894141,0.905929,79.000000,93.000000,186.000000,209799,213772,194864,207973,
enrich_les285enrich13120230111_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.863463,0.890715,0.882469,0.839027,0.867509,0.859529,28.000000,20.000000,59.000000,123219,154836,132755,168612,
enrich_les285enrich13120230111_005,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.848519,0.893254,0.879826,0.841284,0.880264,0.871250,35.000000,26.000000,83.000000,136756,196890,140296,195180,
enrich_les313enrich08320220103_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.872482,0.904799,0.894207,0.882143,0.888601,0.888683,26.000000,28.000000,64.000000,149161,186408,153401,187998,
enrich_les326enrich08120220103_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888365,0.874738,0.885070,0.899527,0.844865,0.877492,20.000000,28.000000,56.000000,132858,130225,130779,132688,
enrich_les329enrich08420220110_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.866256,0.892690,0.883461,0.868074,0.859075,0.866902,48.000000,52.000000,113.000000,136295,154175,133662,161937,
enrich_les345enrich07720211220_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.876549,0.886505,0.890209,0.916855,0.882570,0.906310,16.000000,39.000000,66.000000,121392,143958,117755,144821,
enrich_les347enrich08020211223_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.892327,0.892785,0.895301,0.888379,0.865214,0.879752,26.000000,34.000000,75.000000,131841,141132,134167,146095,
enrich_les353enrich09420220222_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.895377,0.904645,0.902965,0.887079,0.874042,0.882280,7.000000,28.000000,42.000000,98349,143143,98625,147079,
enrich_les359enrich06920211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.840590,0.889122,0.873160,0.836351,0.865173,0.854251,34.000000,39.000000,88.000000,92822,128849,100723,135450,
enrich_les372enrich07420211129_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.883542,0.894697,0.911689,0.926918,0.874847,0.938716,29.000000,43.000000,77.000000,127785,134834,116758,139860,
enrich_les378enrich07520211129_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.896811,0.914394,0.909962,0.933530,0.926603,0.936929,20.000000,31.000000,53.000000,111537,114678,111462,118344,
enrich_les380enrich07920211221_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.889498,0.924465,0.913179,0.929900,0.920601,0.931125,18.000000,27.000000,44.000000,110205,146862,103194,144249,
enrich_les393enrich05820211005_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885624,0.901838,0.905292,0.896382,0.884064,0.906560,50.000000,50.000000,111.000000,119275,154283,115459,158383,
enrich_les39enrich12720221116_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.882495,0.896702,0.893365,0.883073,0.889316,0.891410,61.000000,69.000000,142.000000,182596,179569,186444,183885,
enrich_les39enrich12720221116_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.896832,0.899246,0.900151,0.928078,0.892504,0.913203,30.000000,44.000000,86.000000,162350,153060,160696,159502,
enrich_les409enrich06420211025_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.887455,0.896934,0.893771,0.884306,0.874462,0.880962,12.000000,29.000000,50.000000,148525,155149,150057,158912,
enrich_les414enrich04220210907_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888003,0.890249,0.897851,0.879171,0.829954,0.876361,38.000000,118.000000,162.000000,142377,136751,143586,139619,
enrich_les418enrich05220210927_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.884138,0.887474,0.893885,0.870920,0.854007,0.881257,32.000000,32.000000,89.000000,192178,176610,198139,184507,
enrich_les454enrich05420210928_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.862075,0.903496,0.886836,0.861440,0.889371,0.878676,27.000000,12.000000,59.000000,129266,143508,143585,150875,
enrich_les457enrich04920210920_003,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.879488,0.902389,0.896405,0.875064,0.885123,0.885118,26.000000,31.000000,70.000000,128765,165481,132669,173468,
enrich_les460enrich06820211104_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.875988,0.875400,0.880463,0.891850,0.861732,0.885431,18.000000,38.000000,61.000000,121566,132067,124556,135525,
enrich_les467enrich06520211025_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.909348,0.906436,0.910283,0.931677,0.864008,0.899543,22.000000,10.000000,48.000000,127622,138750,126635,140504,
enrich_les468enrich03620210830_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.875217,0.912818,0.898432,0.907401,0.914065,0.915601,16.000000,21.000000,44.000000,139322,151447,138136,149027,
enrich_les486enrich00220210719_001,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.873795,0.880005,0.884190,0.883156,0.870021,0.886778,30.000000,26.000000,64.000000,128584,117442,130463,120284,
enrich_les486enrich00220210719_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.883066,0.850376,0.880400,0.916577,0.842972,0.900959,27.000000,28.000000,64.000000,122693,103711,119751,109865,
enrich_les487enrich11720220921_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.902109,0.905393,0.905730,0.943678,0.866365,0.907100,14.000000,23.000000,43.000000,102448,119322,99807,125259,
enrich_les488enrich02420210816_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.887715,0.906635,0.906126,0.928256,0.926958,0.939043,55.000000,37.000000,101.000000,167113,175246,164489,174381,
enrich_les489enrich00320210719_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.824154,0.861541,0.853310,0.802761,0.798728,0.816840,73.000000,57.000000,148.000000,107828,130836,123881,149413,
enrich_les505enrich01020210726_002,enrich,unspecified,expert,2201,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.871489,0.895597,0.888871,0.834622,0.861250,0.857986,36.000000,40.000000,95.000000,161821,160868,163707,165877,
enrich_les506enrich00820210726_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.873738,0.878139,0.882542,0.886060,0.857717,0.879661,26.000000,44.000000,82.000000,143311,151583,145366,159978,
enrich_les510enrich04720210913_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.872611,0.884926,0.885961,0.877004,0.860312,0.876187,34.000000,38.000000,84.000000,148245,172418,152306,179826,
enrich_les512enrich01720210804_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.884902,0.885407,0.895092,0.896337,0.887302,0.911061,28.000000,40.000000,81.000000,137999,156947,136246,163676,
enrich_les512enrich01720210804_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.883810,0.896370,0.894037,0.903829,0.889241,0.901266,44.000000,31.000000,90.000000,126956,136686,130124,142326,
enrich_les514enrich01520210802_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869334,0.890095,0.889198,0.875119,0.854203,0.878253,18.000000,41.000000,77.000000,127989,166127,128313,172147,
enrich_les522enrich05020210921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878038,0.911223,0.899482,0.879632,0.874690,0.882555,37.000000,60.000000,107.000000,137286,171696,134618,169900,
enrich_les524enrich01320210802_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.888064,0.903046,0.900167,0.894838,0.874022,0.890867,31.000000,51.000000,100.000000,161849,170916,160450,177064,
enrich_les525enrich03720210830_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.866834,0.878762,0.880062,0.869444,0.833045,0.864703,43.000000,86.000000,156.000000,158149,166992,156084,176878,
enrich_les531enrich02820210817_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.864222,0.860346,0.864927,0.856402,0.841440,0.852708,45.000000,74.000000,135.000000,126027,156891,129264,163099,
enrich_les537enrich01120210727_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.868949,0.886377,0.882857,0.863571,0.822175,0.854212,33.000000,70.000000,124.000000,142713,143103,149456,153931,
enrich_les556enrich08620220117_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.899767,0.904720,0.910197,0.920543,0.909428,0.925559,34.000000,58.000000,101.000000,208151,227318,199550,223807,
enrich_les556enrich08620220117_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.886198,0.904393,0.901331,0.877717,0.886676,0.888378,39.000000,28.000000,85.000000,203666,199112,203277,201296,
enrich_les562enrich04320210907_001,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.872316,0.886111,0.894927,0.923274,0.870877,0.915938,20.000000,28.000000,63.000000,139773,149611,133559,155432,
enrich_les567enrich02120210809_004,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.878647,0.884099,0.886838,0.930022,0.878035,0.912021,28.000000,43.000000,83.000000,116410,133528,111948,136254,
enrich_les577enrich11820220921_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.884056,0.889447,0.892599,0.909001,0.861373,0.892756,20.000000,64.000000,113.000000,146919,169498,144169,176382,
enrich_les577enrich11820220921_003,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.887500,0.883661,0.894552,0.891947,0.857932,0.893733,43.000000,61.000000,112.000000,162248,187511,160535,195516,
enrich_les586enrich08920220125_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.868821,0.900205,0.892218,0.849589,0.879756,0.876193,35.000000,45.000000,95.000000,170982,218900,177297,222977,
enrich_les586enrich08920220125_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.869176,0.908128,0.894494,0.846697,0.890594,0.875401,65.000000,58.000000,129.000000,166718,201662,176568,202074,
enrich_les595enrich09620220310_004,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.895361,0.897870,0.900312,0.898973,0.854469,0.885008,46.000000,30.000000,85.000000,161062,138169,164753,143257,
enrich_les607enrich11920221003_003,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.883276,0.888646,0.890168,0.871909,0.838535,0.861307,59.000000,48.000000,115.000000,153501,170039,158791,182333,
enrich_les616enrich09520220310_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.894535,0.896698,0.898449,0.904159,0.869061,0.889131,16.000000,24.000000,53.000000,141044,140603,141002,146992,
enrich_les617enrich11520220902_001,enrich,unspecified,expert,2198,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.851719,0.851561,0.861640,0.866444,0.810323,0.856805,89.000000,89.000000,193.000000,125895,152971,129769,163483,
enrich_les617enrich11520220902_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.822247,0.870570,0.859051,0.831880,0.801027,0.840410,49.000000,47.000000,109.000000,115536,124465,121135,131071,
enrich_les625enrich9820220328_002,enrich,unspecified,expert,2200,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.882498,0.882261,0.885290,0.900408,0.853476,0.881019,20.000000,53.000000,85.000000,151481,143677,153127,152292,
enrich_les644enrich09720220321_001,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.885605,0.866386,0.879780,0.874943,0.846199,0.864316,21.000000,60.000000,88.000000,128919,140311,133051,152921,
enrich_les661enrich11420220831_002,enrich,unspecified,expert,2199,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.876242,0.852965,0.871074,0.869421,0.799946,0.844379,22.000000,42.000000,106.000000,150898,148310,152687,164664,
