key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
test_139_g,main,test,good,derived,0.0000,,graded,good,,0.999290,0.000710,0.978170,0.021121,
test_13_a,main,test,good,derived,0.0000,,graded,good,,0.998585,0.001415,0.979881,0.018704,
test_140_g,main,test,good,derived,0.0000,,graded,usable,,0.626003,0.373997,0.173546,0.452457,
test_141_g,main,test,good,derived,0.0000,,graded,good,,0.968827,0.031173,0.919507,0.049320,
test_142_g,main,test,good,derived,0.0000,,graded,good,,0.999826,0.000174,0.986587,0.013239,
test_143_g,main,test,good,derived,0.0000,,graded,good,,0.999943,0.000057,0.992668,0.007275,
test_144_g,main,test,bad,derived,0.0000,,graded,bad,,0.109778,0.890222,0.002933,0.106844,
test_145_g,main,test,bad,derived,0.0000,,graded,bad,,0.024257,0.975743,0.000462,0.023795,
test_146_g,main,test,good,derived,0.0000,,graded,good,,0.999949,0.000051,0.997459,0.002489,
test_147_g,main,test,good,derived,0.0000,,graded,good,,0.896496,0.103504,0.609398,0.287098,
test_148_g,main,test,bad,derived,0.0000,,graded,bad,,0.103037,0.896963,0.002365,0.100672,
test_149_g,main,test,usable,derived,0.0000,,graded,bad,,0.300711,0.699289,0.014224,0.286487,
test_14_a,main,test,good,derived,0.0000,,graded,good,,0.999401,0.000599,0.969346,0.030056,
test_150_g,main,test,good,derived,0.0000,,graded,good,,0.930684,0.069316,0.564822,0.365862,
test_151_n,main,test,good,derived,0.0000,,graded,good,,0.853185,0.146815,0.572354,0.280832,
test_152_n,main,test,usable,derived,0.0000,,graded,usable,,0.793496,0.206504,0.290548,0.502948,
test_153_n,main,test,bad,derived,0.0000,,graded,bad,,0.227201,0.772799,0.045203,0.181997,
test_154_n,main,test,bad,derived,0.0000,,graded,bad,,0.252965,0.747035,0.045655,0.207310,
test_155_n,main,test,bad,derived,0.0000,,graded,bad,,0.147886,0.852114,0.001120,0.146766,
test_156_n,main,test,usable,derived,0.0000,,graded,bad,,0.212791,0.787209,0.014919,0.197872,
test_157_n,main,test,usable,derived,0.0000,,graded,bad,,0.402900,0.597100,0.086718,0.316182,
test_158_n,main,test,good,derived,0.0000,,graded,bad,,0.405186,0.594814,0.026666,0.378520,
test_159_n,main,test,good,derived,0.0000,,graded,usable,,0.857063,0.142937,0.173838,0.683225,
test_15_a,main,test,good,derived,0.0000,,graded,good,,0.999586,0.000414,0.980477,0.019109,
test_160_n,main,test,usable,derived,0.0000,,graded,usable,,0.965243,0.034757,0.401659,0.563585,
test_161_n,main,test,good,derived,0.0000,,graded,usable,,0.931446,0.068554,0.111139,0.820307,
test_162_n,main,test,good,derived,0.0000,,graded,usable,,0.920943,0.079057,0.390505,0.530438,
test_163_n,main,test,usable,derived,0.0000,,graded,bad,,0.368747,0.631253,0.005430,0.363317,
test_164_n,main,test,usable,derived,0.0000,,graded,usable,,0.670088,0.329912,0.030417,0.639670,
test_165_n,main,test,usable,derived,0.0000,,graded,bad,,0.557070,0.442930,0.271150,0.285919,
test_166_n,main,test,good,derived,0.0000,,graded,bad,,0.521146,0.478854,0.271018,0.250128,
test_167_n,main,test,good,derived,0.0000,,graded,bad,,0.325439,0.674561,0.079503,0.245936,
test_168_n,main,test,usable,derived,0.0000,,graded,bad,,0.288517,0.711483,0.068965,0.219552,
test_169_n,main,test,usable,derived,0.0000,,graded,bad,,0.352281,0.647719,0.003065,0.349216,
test_16_a,main,test,good,derived,0.0000,,graded,good,,0.988210,0.011790,0.908042,0.080167,
test_170_n,main,test,usable,derived,0.0000,,graded,usable,,0.562486,0.437514,0.004827,0.557659,
test_171_n,main,test,good,derived,0.0000,,graded,good,,0.999809,0.000191,0.995159,0.004650,
test_172_n,main,test,good,derived,0.0000,,graded,good,,0.999399,0.000601,0.948929,0.050470,
test_173_n,main,test,good,derived,0.0000,,graded,good,,0.636074,0.363926,0.418621,0.217453,
test_174_n,main,test,good,derived,0.0000,,graded,bad,,0.545751,0.454249,0.285001,0.260751,
test_175_n,main,test,good,derived,0.0000,,graded,bad,,0.255628,0.744372,0.099793,0.155835,
test_176_n,main,test,good,derived,0.0000,,graded,bad,,0.506083,0.493917,0.245216,0.260867,
test_177_n,main,test,good,derived,0.0000,,graded,bad,,0.418755,0.581245,0.198104,0.220651,
test_178_n,main,test,good,derived,0.0000,,graded,bad,,0.349614,0.650386,0.150024,0.199590,
test_179_n,main,test,good,derived,0.0000,,graded,good,,0.997050,0.002950,0.968251,0.028799,
test_17_a,main,test,good,derived,0.0000,,graded,good,,0.925975,0.074025,0.644959,0.281016,
test_180_n,main,test,good,derived,0.0000,,graded,good,,0.993891,0.006109,0.944635,0.049256,
test_181_n,main,test,good,derived,0.0000,,graded,good,,0.956751,0.043249,0.738340,0.218411,
test_182_n,main,test,good,derived,0.0024,,graded,good,,0.999477,0.000523,0.985714,0.013763,
test_183_n,main,test,usable,derived,0.0000,,graded,usable,,0.709184,0.290816,0.049382,0.659802,
test_184_n,main,test,good,derived,0.0015,,graded,good,,0.998906,0.001094,0.910784,0.088122,
test_185_n,main,test,good,derived,0.0000,,graded,good,,0.686157,0.313843,0.367523,0.318634,
test_186_n,main,test,good,derived,0.0000,,graded,bad,,0.601946,0.398054,0.388749,0.213197,
test_187_n,main,test,good,derived,0.0000,,graded,good,,0.931436,0.068564,0.775132,0.156304,
test_188_n,main,test,good,derived,0.0000,,graded,good,,0.883044,0.116956,0.784273,0.098771,
test_189_n,main,test,good,derived,0.0000,,graded,good,,0.975248,0.024752,0.950605,0.024643,
test_18_a,main,test,bad,derived,0.0000,,graded,bad,,0.092520,0.907480,0.003813,0.088707,
test_190_n,main,test,good,derived,0.0000,,graded,good,,0.983818,0.016182,0.873407,0.110411,
test_191_n,main,test,good,derived,0.0000,,graded,good,,0.645878,0.354122,0.428508,0.217370,
test_192_n,main,test,usable,derived,0.0000,,graded,good,,0.791204,0.208796,0.597214,0.193990,
test_193_n,main,test,good,derived,0.0000,,graded,good,,0.998926,0.001074,0.984944,0.013982,
test_194_n,main,test,good,derived,0.0000,,graded,good,,0.999106,0.000894,0.965386,0.033720,
test_195_n,main,test,good,derived,0.0000,,graded,good,,0.952744,0.047256,0.860941,0.091804,
test_196_n,main,test,usable,derived,0.0000,,graded,usable,,0.857431,0.142569,0.032232,0.825199,
test_197_n,main,test,usable,derived,0.0000,,graded,usable,,0.879600,0.120400,0.067745,0.811855,
test_198_n,main,test,good,derived,0.0000,,graded,good,,0.975689,0.024311,0.883477,0.092212,
test_199_n,main,test,good,derived,0.0000,,graded,good,,0.976826,0.023174,0.919619,0.057208,
test_19_a,main,test,bad,derived,0.0000,,graded,bad,,0.284290,0.715710,0.024646,0.259644,
test_1_a,main,test,good,derived,0.0000,,graded,good,,0.998660,0.001340,0.849016,0.149644,
test_200_n,main,test,good,derived,0.0000,,graded,good,,0.916280,0.083720,0.856891,0.059389,
test_20_a,main,test,good,derived,0.0000,,graded,good,,0.999946,0.000054,0.998640,0.001306,
test_21_a,main,test,good,derived,0.0000,,graded,good,,0.651360,0.348640,0.415634,0.235727,
test_22_a,main,test,good,derived,0.0000,,graded,good,,0.999690,0.000310,0.995532,0.004158,
test_23_a,main,test,good,derived,0.0000,,graded,good,,0.999747,0.000253,0.996005,0.003742,
test_24_a,main,test,usable,derived,0.0000,,graded,bad,,0.299997,0.700003,0.071131,0.228866,
test_25_a,main,test,good,derived,0.0000,,graded,good,,0.918764,0.081236,0.625755,0.293009,
test_26_a,main,test,good,derived,0.0000,,graded,good,,0.999861,0.000139,0.995196,0.004665,
test_27_a,main,test,bad,derived,0.0000,,graded,bad,,0.018377,0.981623,0.000289,0.018088,
test_28_a,main,test,good,derived,0.0000,,graded,good,,0.824566,0.175434,0.596799,0.227767,
test_29_a,main,test,good,derived,0.0000,,graded,good,,0.940780,0.059220,0.845046,0.095734,
test_2_a,main,test,good,derived,0.0000,,graded,good,,0.999423,0.000577,0.964631,0.034792,
test_30_a,main,test,good,derived,0.0000,,graded,good,,0.979318,0.020682,0.812359,0.166959,
test_31_a,main,test,good,derived,0.0000,,graded,good,,0.999883,0.000117,0.985778,0.014104,
test_32_a,main,test,good,derived,0.0000,,graded,good,,0.999952,0.000048,0.995284,0.004668,
test_33_a,main,test,good,derived,0.0000,,graded,good,,0.999966,0.000034,0.998859,0.001107,
test_34_a,main,test,good,derived,0.0000,,graded,good,,0.827512,0.172488,0.587037,0.240476,
test_35_a,main,test,good,derived,0.0000,,graded,good,,0.999838,0.000162,0.993146,0.006691,
test_36_a,main,test,good,derived,0.0000,,graded,good,,0.999856,0.000144,0.990725,0.009130,
test_37_a,main,test,usable,derived,0.0000,,graded,bad,,0.114548,0.885452,0.020341,0.094208,
test_38_a,main,test,good,derived,0.0000,,graded,usable,,0.687998,0.312002,0.155937,0.532061,
test_39_a,main,test,good,derived,0.0000,,graded,good,,0.993745,0.006255,0.943819,0.049926,
test_3_a,main,test,good,derived,0.0000,,graded,good,,0.999956,0.000044,0.996071,0.003885,
test_40_a,main,test,good,derived,0.0000,,graded,good,,0.992857,0.007143,0.923751,0.069106,
test_41_a,main,test,good,derived,0.0000,,graded,bad,,0.491139,0.508861,0.298028,0.193112,
test_42_a,main,test,good,derived,0.0000,,graded,good,,0.960244,0.039756,0.778857,0.181388,
test_43_a,main,test,usable,derived,0.0000,,graded,bad,,0.532359,0.467641,0.236933,0.295426,
test_44_a,main,test,good,derived,0.0000,,graded,good,,0.998600,0.001400,0.968922,0.029678,
test_45_a,main,test,good,derived,0.0000,,graded,good,,0.983856,0.016144,0.849500,0.134356,
test_46_a,main,test,good,derived,0.0000,,graded,bad,,0.563489,0.436511,0.198726,0.364763,
test_47_a,main,test,usable,derived,0.0000,,graded,bad,,0.508564,0.491436,0.148876,0.359688,
test_48_a,main,test,good,derived,0.0000,,graded,good,,0.999952,0.000048,0.995284,0.004668,
test_49_a,main,test,good,derived,0.0000,,graded,good,,0.999708,0.000292,0.995271,0.004438,
test_4_a,main,test,good,derived,0.0000,,graded,good,,0.998513,0.001487,0.928613,0.069899,
test_50_a,main,test,good,derived,0.0000,,graded,good,,0.994232,0.005768,0.941378,0.052854,
test_51_d,main,test,bad,derived,0.0000,,graded,bad,,0.040927,0.959073,0.003223,0.037704,
test_52_d,main,test,good,derived,0.0000,,graded,usable,,0.722504,0.277496,0.059103,0.663401,
test_53_d,main,test,bad,derived,0.0000,,graded,bad,,0.320071,0.679929,0.005397,0.314673,
test_54_d,main,test,good,derived,0.0000,,graded,good,,0.999918,0.000082,0.999391,0.000527,
test_55_d,main,test,usable,derived,0.0000,,graded,bad,,0.323079,0.676921,0.045041,0.278038,
test_56_d,main,test,good,derived,0.0000,,graded,usable,,0.890127,0.109873,0.050640,0.839487,
test_57_d,main,test,usable,derived,0.0000,,graded,bad,,0.132306,0.867694,0.030276,0.102030,
test_58_d,main,test,good,derived,0.0000,,graded,good,,0.995725,0.004275,0.948354,0.047371,
test_59_d,main,test,good,derived,0.0000,,graded,good,,0.983998,0.016002,0.827961,0.156037,
test_5_a,main,test,good,derived,0.0000,,graded,good,,0.999967,0.000033,0.998533,0.001434,
test_60_d,main,test,good,derived,0.0000,,graded,good,,0.925406,0.074594,0.785375,0.140031,
test_61_d,main,test,usable,derived,0.0000,,graded,bad,,0.172296,0.827704,0.025244,0.147052,
test_62_d,main,test,bad,derived,0.0000,,graded,bad,,0.195421,0.804579,0.004743,0.190678,
test_63_d,main,test,usable,derived,0.0000,,graded,usable,,0.720977,0.279023,0.140367,0.580610,
test_64_d,main,test,usable,derived,0.0000,,graded,bad,,0.469678,0.530322,0.005720,0.463959,
test_65_d,main,test,usable,derived,0.0000,,graded,usable,,0.723464,0.276536,0.254704,0.468760,
test_66_d,main,test,usable,derived,0.0000,,graded,bad,,0.075990,0.924010,0.004678,0.071312,
test_67_d,main,test,good,derived,0.0000,,graded,bad,,0.380677,0.619323,0.079991,0.300686,
test_68_d,main,test,good,derived,0.0000,,graded,good,,0.927801,0.072199,0.583202,0.344599,
test_69_d,main,test,good,derived,0.0000,,graded,good,,0.999756,0.000244,0.995134,0.004623,
test_6_a,main,test,good,derived,0.0000,,graded,good,,0.999837,0.000163,0.996200,0.003637,
test_70_d,main,test,good,derived,0.0000,,graded,good,,0.998756,0.001244,0.986136,0.012620,
test_71_d,main,test,good,derived,0.0000,,graded,usable,,0.540266,0.459734,0.048600,0.491665,
test_72_d,main,test,good,derived,0.0000,,graded,good,,0.960595,0.039405,0.902291,0.058304,
test_73_d,main,test,good,derived,0.0000,,graded,good,,0.996921,0.003079,0.970825,0.026096,
test_74_d,main,test,good,derived,0.0000,,graded,good,,0.998957,0.001043,0.973120,0.025837,
test_75_d,main,test,good,derived,0.0000,,graded,good,,0.997981,0.002019,0.976900,0.021082,
test_76_d,main,test,usable,derived,0.0000,,graded,bad,,0.193626,0.806374,0.025301,0.168324,
test_77_d,main,test,good,derived,0.0000,,graded,good,,0.999895,0.000105,0.997388,0.002507,
test_78_d,main,test,good,derived,0.0000,,graded,usable,,0.632820,0.367180,0.175645,0.457176,
test_79_d,main,test,good,derived,0.0000,,graded,good,,0.978035,0.021965,0.841779,0.136256,
test_7_a,main,test,good,derived,0.0000,,graded,good,,0.999857,0.000143,0.995127,0.004730,
test_80_d,main,test,good,derived,0.0000,,graded,usable,,0.843872,0.156128,0.224896,0.618977,
test_81_d,main,test,good,derived,0.0000,,graded,good,,0.993491,0.006509,0.959924,0.033567,
test_82_d,main,test,bad,derived,0.0000,,graded,usable,,0.533576,0.466424,0.021834,0.511742,
test_83_d,main,test,good,derived,0.0000,,graded,usable,,0.650776,0.349224,0.154053,0.496723,
test_84_d,main,test,good,derived,0.0000,,graded,good,,0.997523,0.002477,0.974529,0.022994,
test_85_d,main,test,good,derived,0.0000,,graded,usable,,0.604510,0.395490,0.055687,0.548824,
test_86_d,main,test,good,derived,0.0000,,graded,good,,0.885890,0.114110,0.614621,0.271269,
test_87_d,main,test,good,derived,0.0000,,graded,good,,0.884327,0.115673,0.548675,0.335652,
test_88_d,main,test,good,derived,0.0000,,graded,good,,0.726227,0.273773,0.379908,0.346320,
test_89_d,main,test,good,derived,0.0000,,graded,good,,0.999677,0.000323,0.994972,0.004706,
test_8_a,main,test,good,derived,0.0000,,graded,good,,0.903306,0.096694,0.750262,0.153044,
test_90_d,main,test,good,derived,0.0000,,graded,usable,,0.804850,0.195150,0.199858,0.604992,
test_91_d,main,test,good,derived,0.0000,,graded,usable,,0.823955,0.176045,0.076446,0.747509,
test_92_d,main,test,good,derived,0.0000,,graded,good,,0.883310,0.116690,0.579091,0.304219,
test_93_d,main,test,good,derived,0.0000,,graded,usable,,0.812718,0.187282,0.401199,0.411520,
test_94_d,main,test,usable,derived,0.0000,,graded,bad,,0.325823,0.674177,0.033427,0.292397,
test_95_d,main,test,usable,derived,0.0000,,graded,bad,,0.101887,0.898113,0.014899,0.086987,
test_96_d,main,test,good,derived,0.0000,,graded,good,,0.992979,0.007021,0.924247,0.068732,
test_97_d,main,test,good,derived,0.0000,,graded,usable,,0.681223,0.318777,0.181601,0.499622,
test_98_d,main,test,good,derived,0.0000,,graded,good,,0.998746,0.001254,0.977538,0.021208,
test_99_d,main,test,good,derived,0.0000,,graded,good,,0.991557,0.008443,0.970449,0.021108,
test_9_a,main,test,good,derived,0.0000,,graded,good,,0.999851,0.000149,0.992562,0.007289,
train_100_a,main,train,good,derived,0.0000,,graded,good,,0.773893,0.226107,0.618593,0.155299,
train_101_a,main,train,good,derived,0.0000,,graded,good,,0.999775,0.000225,0.995678,0.004097,
train_102_a,main,train,usable,derived,0.0000,,graded,usable,,0.709403,0.290597,0.331848,0.377556,
train_103_a,main,train,good,derived,0.0000,,graded,good,,0.987300,0.012700,0.862036,0.125264,
train_104_a,main,train,good,derived,0.0000,,graded,good,,0.993554,0.006446,0.843481,0.150072,
train_105_a,main,train,good,derived,0.0000,,graded,good,,0.988333,0.011667,0.878538,0.109795,
train_106_a,main,train,usable,derived,0.0000,,graded,bad,,0.110251,0.889749,0.003436,0.106814,
train_107_a,main,train,usable,derived,0.0000,,graded,usable,,0.653943,0.346057,0.172053,0.481890,
train_108_a,main,train,usable,derived,0.0000,,graded,bad,,0.430410,0.569590,0.044437,0.385973,
train_109_a,main,train,usable,derived,0.0000,,graded,bad,,0.212114,0.787886,0.005114,0.207001,
train_10_a,main,train,good,derived,0.0000,,graded,good,,0.946715,0.053285,0.817013,0.129701,
train_110_a,main,train,good,derived,0.0000,,graded,bad,,0.258762,0.741238,0.087298,0.171464,
train_111_a,main,train,good,derived,0.0000,,graded,usable,,0.567543,0.432457,0.110158,0.457385,
train_112_a,main,train,good,derived,0.0000,,graded,good,,0.999970,0.000030,0.997409,0.002561,
train_113_a,main,train,good,derived,0.0000,,graded,good,,0.998774,0.001226,0.969058,0.029717,
train_114_a,main,train,good,derived,0.0000,,graded,good,,0.999636,0.000364,0.986467,0.013169,
train_115_a,main,train,good,derived,0.0000,,graded,good,,0.999788,0.000212,0.994126,0.005662,
train_116_a,main,train,good,derived,0.0000,,graded,good,,0.999193,0.000807,0.986455,0.012738,
train_117_a,main,train,good,derived,0.0000,,graded,usable,,0.730730,0.269270,0.313236,0.417494,
train_118_a,main,train,good,derived,0.0000,,graded,good,,0.979862,0.020138,0.911394,0.068468,
train_119_a,main,train,good,derived,0.0000,,graded,good,,0.994569,0.005431,0.974603,0.019966,
train_11_a,main,train,good,derived,0.0000,,graded,good,,0.999870,0.000130,0.996872,0.002997,
train_120_a,main,train,good,derived,0.0000,,graded,good,,0.768517,0.231483,0.385684,0.382833,
train_121_a,main,train,good,derived,0.0000,,graded,good,,0.996582,0.003418,0.967597,0.028985,
train_122_a,main,train,good,derived,0.0000,,graded,good,,0.960776,0.039224,0.733496,0.227280,
train_123_a,main,train,good,derived,0.0000,,graded,good,,0.860551,0.139449,0.648868,0.211682,
train_124_a,main,train,good,derived,0.0000,,graded,good,,0.723557,0.276443,0.377867,0.345690,
train_125_a,main,train,good,derived,0.0000,,graded,good,,0.997182,0.002818,0.964844,0.032339,
train_126_a,main,train,good,derived,0.0000,,graded,good,,0.700982,0.299018,0.484270,0.216713,
train_127_a,main,train,good,derived,0.0000,,graded,usable,,0.722534,0.277466,0.100857,0.621677,
train_128_a,main,train,good,derived,0.0000,,graded,usable,,0.652543,0.347457,0.151306,0.501237,
train_129_a,main,train,good,derived,0.0000,,graded,good,,0.995805,0.004195,0.926086,0.069719,
train_12_a,main,train,good,derived,0.0000,,graded,good,,0.793104,0.206896,0.588943,0.204161,
train_130_a,main,train,good,derived,0.0000,,graded,good,,0.819649,0.180351,0.485639,0.334009,
train_131_a,main,train,usable,derived,0.0000,,graded,usable,,0.725033,0.274967,0.247494,0.477539,
train_132_a,main,train,good,derived,0.0000,,graded,good,,0.987269,0.012731,0.828351,0.158918,
train_133_a,main,train,good,derived,0.0000,,graded,good,,0.998345,0.001655,0.967037,0.031308,
train_134_a,main,train,good,derived,0.0000,,graded,good,,0.871917,0.128083,0.585718,0.286199,
train_135_a,main,train,good,derived,0.0000,,graded,good,,0.998287,0.001713,0.984786,0.013501,
train_136_a,main,train,good,derived,0.0000,,graded,good,,0.999851,0.000149,0.994527,0.005324,
train_137_a,main,train,good,derived,0.0000,,graded,good,,0.999193,0.000807,0.982022,0.017170,
train_138_a,main,train,usable,derived,0.0000,,graded,bad,,0.174929,0.825071,0.009441,0.165488,
train_139_a,main,train,good,derived,0.0000,,graded,bad,,0.284011,0.715989,0.008368,0.275643,
train_13_a,main,train,good,derived,0.0000,,graded,good,,0.802899,0.197101,0.579810,0.223088,
train_140_a,main,train,good,derived,0.0000,,graded,bad,,0.658972,0.341028,0.325006,0.333967,
train_141_a,main,train,good,derived,0.0000,,graded,good,,0.923818,0.076182,0.697462,0.226356,
train_142_a,main,train,good,derived,0.0000,,graded,bad,,0.508073,0.491927,0.257626,0.250447,
train_143_a,main,train,bad,derived,0.0000,,graded,bad,,0.329182,0.670818,0.056308,0.272875,
train_144_a,main,train,good,derived,0.0000,,graded,bad,,0.440530,0.559470,0.111518,0.329012,
train_145_a,main,train,good,derived,0.0000,,graded,bad,,0.652773,0.347227,0.315000,0.337773,
train_146_a,main,train,good,derived,0.0000,,graded,bad,,0.529021,0.470979,0.139030,0.389991,
train_147_a,main,train,good,derived,0.0000,,graded,good,,0.999301,0.000699,0.964906,0.034395,
train_148_a,main,train,good,derived,0.0000,,graded,usable,,0.782611,0.217389,0.355719,0.426891,
train_149_a,main,train,good,derived,0.0000,,graded,usable,,0.682891,0.317109,0.260533,0.422358,
train_14_a,main,train,good,derived,0.0000,,graded,bad,,0.640371,0.359629,0.294501,0.345869,
train_150_a,main,train,good,derived,0.0000,,graded,good,,0.999975,0.000025,0.996768,0.003206,
train_151_d,main,train,usable,derived,0.0000,,graded,bad,,0.399133,0.600867,0.116032,0.283101,
train_152_d,main,train,good,derived,0.0000,,graded,good,,0.999885,0.000115,0.995347,0.004538,
train_153_d,main,train,good,derived,0.0000,,graded,good,,0.998682,0.001318,0.988460,0.010222,
train_154_d,main,train,good,derived,0.0000,,graded,good,,0.992775,0.007225,0.813610,0.179165,
train_155_d,main,train,bad,derived,0.0000,,graded,bad,,0.104853,0.895147,0.009813,0.095040,
train_156_d,main,train,good,derived,0.0000,,graded,good,,0.994999,0.005001,0.901969,0.093030,
train_157_d,main,train,good,derived,0.0000,,graded,usable,,0.942385,0.057615,0.199632,0.742753,
train_158_d,main,train,good,derived,0.0000,,graded,bad,,0.403573,0.596427,0.047517,0.356055,
train_159_d,main,train,good,derived,0.0000,,graded,good,,0.956915,0.043085,0.586986,0.369929,
train_15_a,main,train,good,derived,0.0000,,graded,good,,0.999164,0.000836,0.992309,0.006855,
train_160_d,main,train,good,derived,0.0000,,graded,good,,0.927018,0.072982,0.496943,0.430075,
train_161_d,main,train,good,derived,0.0000,,graded,good,,0.999833,0.000167,0.993920,0.005912,
train_162_d,main,train,good,derived,0.0000,,graded,good,,0.992717,0.007283,0.927067,0.065650,
train_163_d,main,train,bad,derived,0.0000,,graded,bad,,0.030415,0.969585,0.000880,0.029535,
train_164_d,main,train,good,derived,0.0000,,graded,good,,0.999950,0.000050,0.995669,0.004281,
train_165_d,main,train,usable,derived,0.0000,,graded,bad,,0.402842,0.597158,0.025812,0.377030,
train_166_d,main,train,bad,derived,0.0000,,graded,bad,,0.124304,0.875696,0.000697,0.123607,
train_167_d,main,train,good,derived,0.0000,,graded,usable,,0.692303,0.307697,0.070428,0.621875,
train_168_d,main,train,usable,derived,0.0000,,graded,bad,,0.065995,0.934005,0.000443,0.065551,
train_169_d,main,train,usable,derived,0.0000,,graded,bad,,0.459854,0.540146,0.143215,0.316638,
train_16_a,main,train,good,derived,0.0000,,graded,good,,0.998014,0.001986,0.965916,0.032098,
train_170_d,main,train,good,derived,0.0000,,graded,good,,0.951700,0.048300,0.604024,0.347676,
train_171_d,main,train,good,derived,0.0000,,graded,good,,0.978452,0.021548,0.680821,0.297630,
train_172_d,main,train,good,derived,0.0000,,graded,good,,0.999717,0.000283,0.990319,0.009398,
train_173_d,main,train,bad,derived,0.0000,,graded,bad,,0.453589,0.546411,0.022402,0.431187,
train_174_d,main,train,good,derived,0.0000,,graded,good,,0.978229,0.021771,0.719929,0.258300,
train_175_d,main,train,usable,derived,0.0000,,graded,usable,,0.772572,0.227428,0.058622,0.713951,
train_176_d,main,train,good,derived,0.0000,,graded,good,,0.974823,0.025177,0.876087,0.098737,
