key,grade,readers,outcome,verdict,gradeable,bad,good,usable,note
train_local1_137,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.017814,0.982186,0.000289,0.017525,
train_local1_138,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.016797,0.983203,0.000391,0.016406,
train_local1_139,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.035261,0.964739,0.001031,0.034230,
train_local1_14,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.917975,0.082025,0.792219,0.125756,
train_local1_140,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.277504,0.722496,0.033472,0.244032,
train_local1_141,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.292727,0.707273,0.010643,0.282085,
train_local1_142,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.153617,0.846383,0.004764,0.148853,
train_local1_143,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.223813,0.776187,0.008685,0.215127,
train_local1_144,bad,annotator1=bad;annotator2=good;annotator3=bad;consensus=bad,graded,bad,0.118878,0.881122,0.010306,0.108572,
train_local1_145,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.235359,0.764641,0.026362,0.208997,
train_local1_146,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.077448,0.922552,0.005468,0.071979,
train_local1_147,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.119595,0.880405,0.005435,0.114159,
train_local1_148,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.051131,0.948869,0.004137,0.046994,
train_local1_149,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.026819,0.973181,0.002898,0.023920,
train_local1_15,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.932942,0.067058,0.368666,0.564276,
train_local1_150,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.023551,0.976449,0.002051,0.021499,
train_local1_151,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.026750,0.973250,0.002756,0.023994,
train_local1_152,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.026357,0.973643,0.002791,0.023566,
train_local1_153,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.029062,0.970938,0.001824,0.027239,
train_local1_154,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.045591,0.954409,0.000940,0.044652,
train_local1_155,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.038842,0.961158,0.005622,0.033220,
train_local1_156,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.067761,0.932239,0.008111,0.059650,
train_local1_157,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.033204,0.966796,0.004234,0.028970,
train_local1_158,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.036126,0.963874,0.004037,0.032089,
train_local1_159,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.041731,0.958269,0.001403,0.040328,
train_local1_16,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.407913,0.592087,0.010799,0.397114,
train_local1_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.966950,0.033050,0.629240,0.337710,
train_local1_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.941607,0.058393,0.692353,0.249254,
train_local1_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.900832,0.099168,0.259872,0.640960,
train_local1_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.968517,0.031483,0.829501,0.139016,
train_local1_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.931956,0.068044,0.753678,0.178278,
train_local1_21,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,bad,0.495009,0.504991,0.012819,0.482191,
train_local1_22,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.425698,0.574302,0.134074,0.291624,
train_local1_23,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.918043,0.081957,0.764742,0.153301,
train_local1_24,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.962143,0.037857,0.775622,0.186522,
train_local1_25,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.959180,0.040820,0.762491,0.196689,
train_local1_26,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.978137,0.021863,0.862922,0.115215,
train_local1_27,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.982842,0.017158,0.874169,0.108673,
train_local1_28,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.277227,0.722773,0.022487,0.254740,
train_local1_29,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.998617,0.001383,0.989230,0.009387,
train_local1_3,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.815404,0.184596,0.767111,0.048293,
train_local1_30,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.676920,0.323080,0.479759,0.197160,
train_local1_31,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.984817,0.015183,0.935521,0.049296,
train_local1_32,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,bad,0.391912,0.608088,0.103958,0.287953,
train_local1_33,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.667715,0.332285,0.356028,0.311688,
train_local1_34,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,bad,0.425348,0.574652,0.122295,0.303053,
train_local1_35,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.694205,0.305795,0.616299,0.077906,
train_local1_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.231614,0.768386,0.045035,0.186579,
train_local1_37,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,bad,0.103436,0.896564,0.011367,0.092069,
train_local1_38,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.182895,0.817105,0.075241,0.107655,
train_local1_39,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.253964,0.746036,0.141910,0.112055,
train_local1_4,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.746685,0.253315,0.125487,0.621198,
train_local1_40,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.757877,0.242123,0.717430,0.040447,
train_local1_41,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.658086,0.341914,0.530448,0.127638,
train_local1_42,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.326318,0.673682,0.071506,0.254812,
train_local1_43,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.927687,0.072313,0.907538,0.020149,
train_local1_44,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,bad,0.108613,0.891387,0.043710,0.064903,
train_local1_45,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.796362,0.203638,0.740903,0.055459,
train_local1_46,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,bad,0.535192,0.464808,0.200131,0.335061,
train_local1_47,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.022981,0.977019,0.000687,0.022294,
train_local1_48,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.148959,0.851041,0.005259,0.143700,
train_local1_49,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.006750,0.993250,0.000155,0.006596,
train_local1_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.637828,0.362172,0.159324,0.478504,
train_local1_50,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.022814,0.977186,0.000589,0.022225,
train_local1_51,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.213841,0.786159,0.007670,0.206170,
train_local1_52,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.051954,0.948046,0.001375,0.050579,
train_local1_53,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.245957,0.754043,0.024953,0.221004,
train_local1_54,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.044530,0.955470,0.000880,0.043650,
train_local1_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.110903,0.889097,0.006455,0.104447,
train_local1_56,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.032520,0.967480,0.000922,0.031598,
train_local1_57,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.020962,0.979038,0.002565,0.018398,
train_local1_58,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.016194,0.983806,0.000605,0.015589,
train_local1_59,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.013642,0.986358,0.001057,0.012586,
train_local1_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.945546,0.054454,0.619927,0.325619,
train_local1_60,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.011745,0.988255,0.000165,0.011579,
train_local1_61,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.019725,0.980275,0.000318,0.019407,
train_local1_62,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.034263,0.965737,0.000830,0.033434,
train_local1_63,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.019625,0.980375,0.001269,0.018356,
train_local1_64,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.006600,0.993400,0.000157,0.006444,
train_local1_65,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.098333,0.901667,0.018621,0.079712,
train_local1_66,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.004895,0.995105,0.000027,0.004867,
train_local1_67,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.390158,0.609842,0.005008,0.385150,
train_local1_68,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.136639,0.863361,0.000671,0.135968,
train_local1_69,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.160315,0.839685,0.000936,0.159379,
train_local1_7,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,usable,0.707681,0.292319,0.145157,0.562524,
train_local1_70,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.172881,0.827119,0.007373,0.165509,
train_local1_71,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.038743,0.961257,0.000883,0.037861,
train_local1_72,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.171528,0.828472,0.016795,0.154733,
train_local1_73,good,annotator1=bad;annotator2=good;annotator3=bad;consensus=good,graded,good,0.877441,0.122559,0.563063,0.314379,
train_local1_74,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.034310,0.965690,0.001257,0.033052,
train_local1_75,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.024847,0.975153,0.000739,0.024108,
train_local1_76,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.036381,0.963619,0.002240,0.034141,
train_local1_77,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.030767,0.969233,0.001153,0.029614,
train_local1_78,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.005639,0.994361,0.000052,0.005587,
train_local1_79,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.006060,0.993940,0.000106,0.005954,
train_local1_8,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.882293,0.117707,0.592519,0.289774,
train_local1_80,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.027885,0.972115,0.004674,0.023211,
train_local1_81,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.030884,0.969116,0.005296,0.025588,
train_local1_82,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.071441,0.928559,0.002377,0.069064,
train_local1_83,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.035180,0.964820,0.005954,0.029225,
train_local1_84,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.325684,0.674316,0.068395,0.257289,
train_local1_85,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.063486,0.936514,0.000298,0.063188,
train_local1_86,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.178000,0.822000,0.007973,0.170027,
train_local1_87,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,good,0.676249,0.323751,0.507072,0.169176,
train_local1_88,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,bad,0.481155,0.518845,0.167144,0.314011,
train_local1_89,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,good,0.990349,0.009651,0.863304,0.127045,
train_local1_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.780341,0.219659,0.508573,0.271768,
train_local1_90,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,usable,0.836920,0.163080,0.346363,0.490556,
train_local1_91,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.180258,0.819742,0.010522,0.169736,
train_local1_92,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.286876,0.713124,0.002147,0.284729,
train_local1_93,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,bad,0.405620,0.594380,0.088156,0.317463,
train_local1_94,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.309070,0.690930,0.045545,0.263525,
train_local1_95,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.397883,0.602117,0.070162,0.327721,
train_local1_96,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.305573,0.694427,0.047738,0.257835,
train_local1_97,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.405965,0.594035,0.014478,0.391486,
train_local1_98,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.094536,0.905464,0.000614,0.093923,
train_local1_99,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.021780,0.978220,0.000301,0.021479,
train_local2_1,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.923223,0.076777,0.840928,0.082294,
train_local2_10,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.866670,0.133330,0.646234,0.220436,
train_local2_11,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.634121,0.365879,0.345138,0.288984,
train_local2_12,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.803050,0.196950,0.654465,0.148585,
train_local2_13,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.712843,0.287157,0.369510,0.343334,
train_local2_14,good,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,bad,0.210310,0.789690,0.046793,0.163517,
train_local2_15,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,bad,0.242585,0.757415,0.059439,0.183146,
train_local2_16,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,usable,0.677134,0.322866,0.200239,0.476895,
train_local2_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.963487,0.036513,0.836562,0.126925,
train_local2_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.947895,0.052105,0.850007,0.097888,
train_local2_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.914279,0.085721,0.815146,0.099133,
train_local2_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.938940,0.061060,0.501951,0.436990,
train_local2_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.997216,0.002784,0.970746,0.026470,
train_local2_21,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,0.429977,0.570023,0.229952,0.200025,
train_local2_22,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.129398,0.870602,0.003716,0.125682,
train_local2_23,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.171786,0.828214,0.025143,0.146643,
train_local2_24,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.998390,0.001610,0.985601,0.012789,
train_local2_25,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.993503,0.006497,0.963381,0.030122,
train_local2_26,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.986600,0.013400,0.968888,0.017712,
train_local2_27,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.875447,0.124553,0.749645,0.125802,
train_local2_28,good,annotator1=good;annotator2=good;annotator3=bad;consensus=good,graded,bad,0.502861,0.497139,0.156271,0.346590,
train_local2_29,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,bad,0.339222,0.660778,0.030563,0.308659,
train_local2_3,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,bad,0.327514,0.672486,0.014955,0.312559,
train_local2_30,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,0.775505,0.224495,0.269666,0.505838,
train_local2_31,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.128034,0.871966,0.007115,0.120919,
train_local2_32,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.291722,0.708278,0.043729,0.247993,
train_local2_33,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.029721,0.970279,0.002858,0.026863,
train_local2_34,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.017448,0.982552,0.000834,0.016614,
train_local2_35,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.041776,0.958224,0.001714,0.040062,
train_local2_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.031828,0.968172,0.005931,0.025897,
train_local2_37,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.053854,0.946146,0.010764,0.043090,
train_local2_38,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.042443,0.957557,0.004683,0.037760,
train_local2_39,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.017665,0.982335,0.000308,0.017356,
train_local2_4,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.061502,0.938498,0.005450,0.056051,
train_local2_40,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.006364,0.993636,0.000055,0.006309,
train_local2_41,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.007420,0.992580,0.000136,0.007283,
train_local2_42,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.006108,0.993892,0.000125,0.005983,
train_local2_43,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.013416,0.986584,0.000847,0.012569,
train_local2_44,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.014647,0.985353,0.000190,0.014457,
train_local2_45,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.061415,0.938585,0.000310,0.061105,
train_local2_46,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.043691,0.956309,0.000955,0.042736,
train_local2_47,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.016769,0.983231,0.000252,0.016517,
train_local2_48,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.013555,0.986445,0.000862,0.012692,
train_local2_49,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.018575,0.981425,0.001078,0.017497,
train_local2_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,0.999646,0.000354,0.974710,0.024936,
train_local2_50,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.136696,0.863304,0.018567,0.118129,
train_local2_51,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.023193,0.976807,0.002358,0.020835,
train_local2_52,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.019855,0.980145,0.002957,0.016898,
train_local2_53,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.091612,0.908388,0.004364,0.087249,
train_local2_54,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.058724,0.941276,0.000624,0.058100,
train_local2_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,0.014161,0.985839,0.000171,0.013990,
