key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
ret020_os,main,unspecified,good,assumed,0.1898,,graded,bad,,0.020035,0.979965,0.000237,0.019798,
ret021_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.698725,0.301275,0.414164,0.284561,
ret021_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.623082,0.376918,0.316118,0.306964,
ret023_od,main,unspecified,good,assumed,0.1894,,graded,good,,0.734032,0.265968,0.406186,0.327847,
ret023_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.426613,0.573387,0.071775,0.354838,
ret024_od,main,unspecified,good,assumed,0.1901,,graded,bad,,0.200003,0.799997,0.050974,0.149029,
ret024_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.314791,0.685209,0.078103,0.236688,
ret025_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.508994,0.491006,0.108435,0.400559,
ret025_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.354509,0.645491,0.034356,0.320153,
ret026_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.504723,0.495277,0.191244,0.313479,
ret026_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.247216,0.752784,0.030655,0.216561,
ret027_od,main,unspecified,good,assumed,0.1894,,graded,good,,0.822606,0.177394,0.563117,0.259489,
ret027_os,main,unspecified,good,assumed,0.1891,,graded,good,,0.840572,0.159428,0.626238,0.214334,
ret028_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.598840,0.401160,0.282951,0.315889,
ret028_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.257880,0.742120,0.050233,0.207647,
ret029_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.239297,0.760703,0.056032,0.183265,
ret029_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.106162,0.893838,0.008776,0.097386,
ret030_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.921095,0.078905,0.762560,0.158536,
ret030_os,main,unspecified,good,assumed,0.1891,,graded,good,,0.991175,0.008825,0.871094,0.120081,
ret031_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.166156,0.833844,0.021631,0.144525,
ret031_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.883011,0.116989,0.735214,0.147797,
ret032_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.143950,0.856050,0.033160,0.110790,
ret032_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.115468,0.884532,0.015395,0.100072,
ret033_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.103293,0.896707,0.004770,0.098523,
ret033_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.040954,0.959046,0.001360,0.039594,
ret034_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.810312,0.189688,0.537711,0.272601,
ret034_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.727671,0.272329,0.368994,0.358678,
ret035_od,main,unspecified,good,assumed,0.1891,,graded,good,,0.872579,0.127421,0.687641,0.184938,
ret035_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.913529,0.086471,0.758938,0.154591,
ret036_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.949793,0.050207,0.828019,0.121774,
ret036_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.900853,0.099147,0.754861,0.145993,
ret037_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.903928,0.096072,0.767579,0.136348,
ret037_os,main,unspecified,good,assumed,0.1877,,graded,good,,0.985357,0.014643,0.876856,0.108501,
ret038_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.986005,0.013995,0.912505,0.073501,
ret038_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.990071,0.009929,0.885691,0.104380,
ret039_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.024018,0.975982,0.000632,0.023386,
ret039_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.420741,0.579259,0.160854,0.259887,
ret041_od,main,unspecified,good,assumed,0.1898,,graded,bad,,0.386640,0.613360,0.024411,0.362229,
ret041_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.485543,0.514457,0.092985,0.392558,
ret042_od,main,unspecified,good,assumed,0.1894,,graded,bad,,0.203596,0.796404,0.061658,0.141937,
ret042_os,main,unspecified,good,assumed,0.1894,,graded,bad,,0.233749,0.766251,0.046545,0.187204,
ret044_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.572366,0.427634,0.192811,0.379555,
ret044_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.582773,0.417227,0.230254,0.352518,
ret045_od,main,unspecified,good,assumed,0.1891,,graded,usable,,0.638189,0.361811,0.155359,0.482830,
ret045_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.207601,0.792399,0.027284,0.180317,
ret046_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.995630,0.004370,0.903854,0.091776,
ret046_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.016759,0.983241,0.000229,0.016530,
ret047_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.295280,0.704720,0.076114,0.219166,
ret047_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.373187,0.626813,0.117960,0.255227,
ret048_od,main,unspecified,good,assumed,0.1894,,graded,usable,,0.926468,0.073532,0.275440,0.651028,
ret048_os,main,unspecified,good,assumed,0.1884,,graded,usable,,0.794553,0.205447,0.337020,0.457533,
ret050_od,main,unspecified,good,assumed,0.1891,,graded,good,,0.815674,0.184326,0.490779,0.324895,
ret050_os,main,unspecified,good,assumed,0.1891,,graded,good,,0.870901,0.129099,0.483993,0.386908,
ret051_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.462721,0.537279,0.105763,0.356959,
ret051_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.810494,0.189506,0.582775,0.227719,
ret053_od,main,unspecified,good,assumed,0.1898,,graded,bad,,0.028243,0.971757,0.005284,0.022959,
ret053_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.111658,0.888342,0.018416,0.093242,
ret055_od,main,unspecified,good,assumed,0.1894,,graded,bad,,0.098085,0.901915,0.010686,0.087399,
ret055_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.508517,0.491483,0.170550,0.337967,
ret056_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.442079,0.557921,0.186040,0.256038,
ret056_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.269725,0.730275,0.032555,0.237171,
ret057_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.502144,0.497856,0.287323,0.214820,
ret057_os,main,unspecified,good,assumed,0.1894,,graded,bad,,0.369145,0.630855,0.149932,0.219214,
ret062_od,main,unspecified,good,assumed,0.1898,,graded,bad,,0.626571,0.373429,0.275892,0.350679,
ret062_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.346759,0.653241,0.103062,0.243697,
ret064_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.771049,0.228951,0.478275,0.292774,
ret064_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.308675,0.691325,0.073189,0.235486,
ret065_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.019205,0.980795,0.000515,0.018690,
ret065_os,main,unspecified,good,assumed,0.1894,,graded,bad,,0.406373,0.593627,0.061888,0.344485,
ret066_od,main,unspecified,good,assumed,0.1894,,graded,bad,,0.025849,0.974151,0.000809,0.025040,
ret066_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.024348,0.975652,0.000497,0.023851,
ret067_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.967391,0.032609,0.867385,0.100006,
ret067_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.737692,0.262308,0.552539,0.185153,
ret068_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.060599,0.939401,0.001930,0.058668,
ret068_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.029650,0.970350,0.000669,0.028981,
ret069_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.520268,0.479732,0.163507,0.356761,
ret069_os,main,unspecified,good,assumed,0.1898,,graded,bad,,0.634918,0.365082,0.280930,0.353988,
ret072_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.766270,0.233730,0.478962,0.287308,
ret072_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.864224,0.135776,0.633604,0.230621,
ret073_od,main,unspecified,good,assumed,0.1898,,graded,bad,,0.229009,0.770991,0.064803,0.164206,
ret073_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.041541,0.958459,0.004841,0.036700,
ret074_od,main,unspecified,good,assumed,0.1888,,graded,usable,,0.670572,0.329428,0.269834,0.400738,
ret074_os,main,unspecified,good,assumed,0.1888,,graded,good,,0.799319,0.200681,0.578869,0.220450,
ret077_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.222335,0.777665,0.034582,0.187753,
ret077_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.533487,0.466513,0.254239,0.279249,
ret079_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.203367,0.796633,0.037030,0.166337,
ret079_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.008688,0.991312,0.000212,0.008477,
ret081_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.937065,0.062935,0.770741,0.166324,
ret081_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.951182,0.048818,0.789683,0.161499,
ret084_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.029014,0.970986,0.001064,0.027950,
ret084_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.115598,0.884402,0.011819,0.103779,
ret087_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.146563,0.853437,0.017219,0.129344,
ret087_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.013231,0.986769,0.000293,0.012938,
ret088_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.122577,0.877423,0.005932,0.116644,
ret088_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.253026,0.746974,0.047115,0.205911,
ret089_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.531198,0.468802,0.276201,0.254997,
ret089_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.747093,0.252907,0.432078,0.315015,
ret090_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.374293,0.625707,0.081455,0.292838,
ret090_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.317403,0.682597,0.072456,0.244947,
ret091_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.175902,0.824098,0.029164,0.146738,
ret091_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.133455,0.866545,0.017512,0.115943,
ret092_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.112359,0.887641,0.010880,0.101479,
ret092_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.293925,0.706075,0.070679,0.223246,
ret093_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.017349,0.982651,0.002901,0.014448,
ret093_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.046845,0.953155,0.008300,0.038545,
ret096_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.277557,0.722443,0.033977,0.243579,
ret096_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.145475,0.854525,0.009299,0.136176,
ret098_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.177260,0.822740,0.017743,0.159516,
ret098_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.127803,0.872197,0.007525,0.120278,
ret101_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.717927,0.282073,0.423147,0.294780,
ret101_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.962387,0.037613,0.801075,0.161312,
ret102_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.247684,0.752316,0.020787,0.226897,
ret102_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.107030,0.892970,0.004414,0.102615,
ret104_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.508940,0.491060,0.159919,0.349021,
ret104_os,main,unspecified,good,assumed,0.1888,,graded,good,,0.955783,0.044217,0.737578,0.218206,
ret105_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.337909,0.662091,0.065506,0.272403,
ret105_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.138390,0.861610,0.014582,0.123808,
ret106_od,main,unspecified,good,assumed,0.1888,,graded,usable,,0.638067,0.361933,0.126898,0.511170,
ret106_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.403837,0.596163,0.065515,0.338322,
ret107_od,main,unspecified,good,assumed,0.1884,,graded,usable,,0.625685,0.374315,0.238780,0.386905,
ret107_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.008162,0.991838,0.000144,0.008019,
ret108_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.136153,0.863847,0.011422,0.124731,
ret108_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.333716,0.666284,0.065737,0.267979,
ret112_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.622618,0.377382,0.342909,0.279709,
ret112_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.581745,0.418255,0.330372,0.251373,
ret113_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.964994,0.035006,0.761022,0.203971,
ret113_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.643950,0.356050,0.291772,0.352178,
ret114_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.043032,0.956968,0.003945,0.039087,
ret114_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.341203,0.658797,0.041984,0.299219,
ret116_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.316807,0.683193,0.051923,0.264884,
ret116_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.129418,0.870582,0.006241,0.123177,
ret119_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.125938,0.874062,0.007095,0.118843,
ret119_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.164753,0.835247,0.012486,0.152267,
ret120_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.828712,0.171288,0.561481,0.267231,
ret120_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.869884,0.130116,0.626470,0.243414,
ret121_od,main,unspecified,good,assumed,0.1894,,graded,bad,,0.088444,0.911556,0.007205,0.081239,
ret121_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.011308,0.988692,0.000314,0.010994,
ret122_od,main,unspecified,good,assumed,0.1894,,graded,good,,0.839474,0.160526,0.545084,0.294390,
ret122_os,main,unspecified,good,assumed,0.1888,,graded,usable,,0.773157,0.226843,0.245709,0.527448,
ret123_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.055807,0.944193,0.004527,0.051281,
ret123_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.008231,0.991769,0.000223,0.008008,
ret124_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.008528,0.991472,0.000112,0.008416,
ret124_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.007185,0.992815,0.000228,0.006956,
ret125_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.014516,0.985484,0.000302,0.014214,
ret125_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.919606,0.080394,0.766185,0.153421,
ret126_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.835759,0.164241,0.422978,0.412781,
ret126_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.635837,0.364163,0.301907,0.333931,
ret127_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.901069,0.098931,0.701243,0.199825,
ret127_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.796586,0.203414,0.593431,0.203154,
ret128_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.099165,0.900835,0.008194,0.090970,
ret128_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.060934,0.939066,0.002192,0.058742,
ret129_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.971812,0.028188,0.765055,0.206757,
ret129_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.963225,0.036775,0.721102,0.242123,
ret130_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.943452,0.056548,0.668854,0.274598,
ret130_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.945288,0.054712,0.648857,0.296431,
ret131_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.328481,0.671519,0.092233,0.236248,
ret131_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.321857,0.678143,0.121741,0.200117,
ret132_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.861651,0.138349,0.599854,0.261797,
ret132_os,main,unspecified,good,assumed,0.1877,,graded,good,,0.954350,0.045650,0.703306,0.251045,
ret133_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.176551,0.823449,0.014462,0.162090,
ret133_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.057420,0.942580,0.002895,0.054525,
ret134_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.450024,0.549976,0.160472,0.289551,
ret134_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.709005,0.290995,0.386244,0.322761,
ret135_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.113651,0.886349,0.008747,0.104904,
ret135_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.169850,0.830150,0.017104,0.152746,
ret136_od,main,unspecified,good,assumed,0.1881,,graded,usable,,0.709189,0.290811,0.291394,0.417795,
ret136_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.274905,0.725095,0.025989,0.248917,
ret137_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.007113,0.992887,0.000149,0.006965,
ret137_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.007054,0.992946,0.000205,0.006848,
ret138_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.919065,0.080935,0.710596,0.208470,
ret138_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.540809,0.459191,0.313686,0.227123,
ret139_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.535972,0.464028,0.192908,0.343064,
ret139_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.180120,0.819880,0.014391,0.165729,
ret140_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.805872,0.194128,0.460833,0.345039,
ret140_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.558335,0.441665,0.232275,0.326061,
ret141_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.006437,0.993563,0.000224,0.006212,
ret141_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.003664,0.996336,0.000066,0.003598,
ret142_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.153905,0.846095,0.026500,0.127405,
ret142_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.343493,0.656507,0.140796,0.202697,
ret143_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.329054,0.670946,0.050609,0.278445,
ret143_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.366324,0.633676,0.107931,0.258393,
ret144_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.029451,0.970549,0.000828,0.028623,
ret144_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.012302,0.987698,0.000177,0.012124,
ret146_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.296339,0.703661,0.039812,0.256527,
ret146_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.015235,0.984765,0.000310,0.014925,
ret147_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.229249,0.770751,0.046519,0.182730,
ret147_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.312961,0.687039,0.050811,0.262150,
ret149_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.285524,0.714476,0.044160,0.241364,
ret149_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.473916,0.526084,0.161401,0.312515,
ret150_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.309565,0.690435,0.046555,0.263010,
ret150_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.009179,0.990821,0.000144,0.009034,
ret151_od,main,unspecified,good,assumed,0.1884,,graded,good,,0.912211,0.087789,0.637038,0.275173,
ret151_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.456340,0.543660,0.116781,0.339559,
ret152_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.852708,0.147292,0.522174,0.330533,
ret152_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.592238,0.407762,0.284944,0.307294,
ret153_od,main,unspecified,good,assumed,0.1881,,graded,usable,,0.718494,0.281506,0.325733,0.392762,
ret153_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.574737,0.425263,0.195980,0.378757,
ret154_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.241327,0.758673,0.049183,0.192145,
ret154_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.263835,0.736165,0.042111,0.221724,
ret155_od,main,unspecified,good,assumed,0.1881,,graded,good,,0.919170,0.080830,0.758950,0.160220,
ret155_os,main,unspecified,good,assumed,0.1877,,graded,good,,0.918255,0.081745,0.766314,0.151941,
ret156_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.852671,0.147329,0.520621,0.332050,
ret156_os,main,unspecified,good,assumed,0.1888,,graded,usable,,0.747894,0.252106,0.239902,0.507992,
ret157_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.166008,0.833992,0.018147,0.147861,
ret157_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.054798,0.945202,0.005255,0.049542,
ret158_od,main,unspecified,good,assumed,0.1891,,graded,good,,0.796725,0.203275,0.520528,0.276196,
ret158_os,main,unspecified,good,assumed,0.1884,,graded,good,,0.870086,0.129914,0.699793,0.170293,
ret159_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.307968,0.692032,0.084692,0.223276,
ret159_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.611787,0.388213,0.231389,0.380399,
ret160_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.068774,0.931226,0.004774,0.064000,
ret160_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.092111,0.907889,0.004209,0.087903,
ret162_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.177349,0.822651,0.039782,0.137566,
ret162_os,main,unspecified,good,assumed,0.1891,,graded,bad,,0.043468,0.956532,0.004349,0.039120,
ret163_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.431653,0.568347,0.118476,0.313177,
ret163_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.951641,0.048359,0.820822,0.130820,
ret164_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.403314,0.596686,0.082774,0.320540,
ret164_os,main,unspecified,good,assumed,0.1881,,graded,good,,0.788045,0.211955,0.469462,0.318582,
ret165_od,main,unspecified,good,assumed,0.1884,,graded,bad,,0.277810,0.722190,0.045983,0.231827,
ret165_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.324828,0.675172,0.025047,0.299781,
ret166_od,main,unspecified,good,assumed,0.1888,,graded,good,,0.748943,0.251057,0.420662,0.328281,
ret166_os,main,unspecified,good,assumed,0.1888,,graded,usable,,0.641439,0.358561,0.243300,0.398139,
ret168_od,main,unspecified,good,assumed,0.1894,,graded,bad,,0.334163,0.665837,0.079801,0.254361,
ret168_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.048917,0.951083,0.001666,0.047251,
ret169_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.173423,0.826577,0.035433,0.137990,
ret169_os,main,unspecified,good,assumed,0.1881,,graded,bad,,0.605775,0.394225,0.330598,0.275177,
ret170_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.156788,0.843212,0.014091,0.142697,
ret170_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.273958,0.726042,0.049676,0.224282,
ret171_od,main,unspecified,good,assumed,0.1881,,graded,bad,,0.065217,0.934783,0.013428,0.051789,
ret171_os,main,unspecified,good,assumed,0.1884,,graded,bad,,0.030029,0.969971,0.004577,0.025452,
ret172_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.331145,0.668855,0.078119,0.253026,
ret172_os,main,unspecified,good,assumed,0.1894,,graded,bad,,0.510434,0.489566,0.113475,0.396959,
ret174_od,main,unspecified,good,assumed,0.1888,,graded,bad,,0.585785,0.414215,0.377854,0.207931,
ret174_os,main,unspecified,good,assumed,0.1888,,graded,bad,,0.339681,0.660319,0.164887,0.174794,
ret175_od,main,unspecified,good,assumed,0.1891,,graded,bad,,0.029349,0.970651,0.000791,0.028558,
