key,grade,readers,outcome,verdict,gradeable,bad,good,usable,note
img_00097,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.017210,0.982790,0.000162,0.017048,
img_00098,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,0.995296,0.004704,0.922148,0.073148,
img_00099,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.942108,0.057892,0.686136,0.255972,
img_00100,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.783924,0.216076,0.221376,0.562548,
img_00101,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.966016,0.033984,0.746548,0.219469,
img_00102,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.788830,0.211170,0.164486,0.624343,
img_00103,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.049866,0.950134,0.001499,0.048366,
img_00104,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.979005,0.020995,0.930754,0.048251,
img_00105,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,0.800115,0.199885,0.593445,0.206670,
img_00106,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,bad,0.406954,0.593046,0.056228,0.350726,
img_00107,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.637807,0.362193,0.343749,0.294058,
img_00110,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,usable,0.600118,0.399882,0.069884,0.530234,
img_00111,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.404354,0.595646,0.043998,0.360356,
img_00112,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,good,0.908122,0.091878,0.706482,0.201640,
img_00113,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,good,0.936735,0.063265,0.698174,0.238561,
img_00114,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,good,0.943365,0.056635,0.767754,0.175611,
img_00115,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.142549,0.857451,0.007252,0.135297,
img_00116,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.015190,0.984810,0.000163,0.015027,
img_00117,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.019742,0.980258,0.000277,0.019465,
img_00118,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,good,0.988944,0.011056,0.875676,0.113268,
img_00119,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,good,0.996707,0.003293,0.921108,0.075599,
img_00120,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,0.863685,0.136315,0.011190,0.852495,
img_00121,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.231299,0.768701,0.008042,0.223257,
img_00122,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.012477,0.987523,0.000207,0.012270,
img_00127,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.028490,0.971510,0.000391,0.028100,
img_00131,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.265861,0.734139,0.009169,0.256692,
img_00132,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.072955,0.927045,0.002495,0.070460,
img_00133,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.163894,0.836106,0.003889,0.160004,
img_00134,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.153185,0.846815,0.004769,0.148416,
img_00139,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999156,0.000844,0.990544,0.008612,
img_00140,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.963340,0.036660,0.832831,0.130509,
img_00147,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.996050,0.003950,0.950087,0.045962,
img_00148,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.989573,0.010427,0.855484,0.134089,
img_00155,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.317073,0.682927,0.017281,0.299792,
img_00156,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.974662,0.025338,0.820930,0.153732,
img_00157,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.998369,0.001631,0.967654,0.030715,
img_00158,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,good,0.944756,0.055244,0.542173,0.402583,
img_00165,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,0.974304,0.025696,0.939914,0.034390,
img_00166,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.964953,0.035047,0.829281,0.135672,
img_00167,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.674322,0.325678,0.476328,0.197994,
img_00168,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.804016,0.195984,0.615105,0.188912,
img_00169,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,good,0.747560,0.252440,0.577385,0.170175,
img_00200,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,0.992599,0.007401,0.889546,0.103052,
img_00201,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.878012,0.121988,0.034360,0.843652,
img_00202,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.643924,0.356076,0.105239,0.538684,
img_00203,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.051085,0.948915,0.005726,0.045358,
img_00204,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,bad,0.297415,0.702585,0.044793,0.252622,
img_00205,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,0.834402,0.165598,0.482506,0.351896,
img_00206,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,0.764496,0.235504,0.144886,0.619610,
img_00207,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,0.872369,0.127631,0.133325,0.739045,
img_00208,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,0.842031,0.157969,0.123020,0.719011,
img_00209,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,0.861197,0.138803,0.225409,0.635789,
img_00210,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.987124,0.012876,0.884917,0.102207,
img_00211,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.229880,0.770120,0.008902,0.220979,
img_00213,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.913812,0.086188,0.661836,0.251977,
img_00214,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.176289,0.823711,0.004209,0.172080,
img_00215,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,0.844359,0.155641,0.286993,0.557366,
img_00216,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.717610,0.282390,0.035528,0.682081,
img_00217,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.739621,0.260379,0.014199,0.725421,
img_00218,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,0.578486,0.421514,0.000626,0.577859,
img_00219,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.547143,0.452857,0.000578,0.546564,
img_00231,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.718927,0.281073,0.045412,0.673515,
img_00232,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.287966,0.712034,0.026732,0.261234,
img_00233,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.424554,0.575446,0.009782,0.414772,
img_00234,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.012544,0.987456,0.000690,0.011854,
img_00235,bad,consensus=bad;level1=bad;level2=good;level3=bad,graded,bad,0.269390,0.730610,0.037000,0.232389,
img_00236,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,good,0.759763,0.240237,0.425066,0.334697,
img_00245,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,usable,0.816966,0.183034,0.014968,0.801999,
img_00247,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.018764,0.981236,0.000695,0.018069,
img_00248,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.191860,0.808140,0.025193,0.166666,
img_00249,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.590766,0.409234,0.201278,0.389488,
img_00250,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.620592,0.379408,0.064778,0.555814,
img_00257,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,0.861778,0.138222,0.240661,0.621118,
img_00258,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.373078,0.626922,0.009547,0.363532,
img_00259,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,0.914294,0.085706,0.609840,0.304454,
img_00260,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.533974,0.466026,0.075728,0.458246,
img_00261,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.668250,0.331750,0.013578,0.654671,
img_00267,good,consensus=good;level1=good;level2=good;level3=usable,graded,usable,0.915866,0.084134,0.195471,0.720396,
img_00268,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.979101,0.020899,0.654749,0.324352,
img_00269,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.996912,0.003088,0.939774,0.057138,
img_00270,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,0.978748,0.021252,0.831483,0.147265,
img_00273,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.902701,0.097299,0.578460,0.324241,
img_00274,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.663656,0.336344,0.346834,0.316822,
img_00275,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.066103,0.933897,0.015321,0.050782,
img_00276,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.084226,0.915774,0.021794,0.062432,
img_00277,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.867984,0.132016,0.426610,0.441373,
img_00278,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.834661,0.165339,0.009906,0.824755,
img_00281,good,consensus=good;level1=good;level2=good;level3=usable,graded,usable,0.916314,0.083686,0.396468,0.519845,
img_00282,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.755038,0.244962,0.128845,0.626193,
img_00283,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.220424,0.779576,0.001055,0.219370,
img_00284,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.879453,0.120547,0.137973,0.741480,
img_00285,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.750126,0.249874,0.037040,0.713086,
img_00286,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.200506,0.799494,0.004730,0.195776,
img_00287,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.945517,0.054483,0.408365,0.537153,
img_00288,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,good,0.774490,0.225510,0.496022,0.278468,
img_00289,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,0.807146,0.192854,0.213909,0.593238,
img_00290,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.988854,0.011146,0.884615,0.104240,
img_00291,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999645,0.000355,0.973657,0.025988,
img_00292,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.998872,0.001128,0.987775,0.011096,
img_00293,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999697,0.000303,0.995352,0.004345,
img_00294,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,good,0.989844,0.010156,0.784950,0.204893,
img_00295,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.186558,0.813442,0.003185,0.183373,
img_00296,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.638284,0.361716,0.218930,0.419355,
img_00297,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,bad,0.472413,0.527587,0.113333,0.359080,
img_00298,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.410702,0.589298,0.071452,0.339249,
img_00299,usable,consensus=usable;level1=good;level2=bad;level3=usable,graded,bad,0.539031,0.460969,0.172618,0.366414,
img_00300,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,good,0.844342,0.155658,0.567724,0.276619,
img_00301,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,good,0.992125,0.007875,0.944334,0.047791,
img_00302,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.178653,0.821347,0.012200,0.166453,
img_00303,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.823643,0.176357,0.111239,0.712404,
img_00304,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.999640,0.000360,0.967651,0.031988,
img_00305,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.038879,0.961121,0.000664,0.038215,
img_00306,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.489913,0.510087,0.007035,0.482877,
img_00307,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.032163,0.967837,0.000698,0.031465,
img_00308,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,bad,0.013279,0.986721,0.000169,0.013109,
img_00309,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,0.668263,0.331737,0.058382,0.609881,
img_00310,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,0.763963,0.236037,0.065349,0.698613,
img_00311,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.668457,0.331543,0.123389,0.545068,
img_00323,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.086089,0.913911,0.000798,0.085291,
img_00324,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.912243,0.087757,0.155798,0.756446,
img_00325,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.960065,0.039935,0.902305,0.057760,
img_00326,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,0.722041,0.277959,0.025708,0.696332,
img_00327,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.995372,0.004628,0.947820,0.047552,
img_00328,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.797656,0.202344,0.100796,0.696859,
img_00329,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999469,0.000531,0.990250,0.009218,
img_00330,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.997511,0.002489,0.912067,0.085444,
img_00331,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.044357,0.955643,0.001637,0.042720,
img_00338,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,bad,0.318022,0.681978,0.085037,0.232985,
img_00345,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.035838,0.964162,0.001184,0.034654,
img_00346,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.018222,0.981778,0.000221,0.018001,
img_00347,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,0.863816,0.136184,0.182142,0.681674,
img_00348,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.443797,0.556203,0.031245,0.412551,
img_00349,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.689150,0.310850,0.028608,0.660542,
img_00350,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.992888,0.007112,0.961834,0.031054,
img_00351,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.850039,0.149961,0.407070,0.442969,
img_00352,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.997542,0.002458,0.980388,0.017154,
img_00353,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.961164,0.038836,0.824991,0.136172,
img_00356,good,consensus=good;level1=good;level2=good;level3=usable,graded,usable,0.811720,0.188280,0.125453,0.686266,
img_00357,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.969870,0.030130,0.837816,0.132054,
img_00358,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.987597,0.012403,0.653350,0.334247,
img_00359,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.834496,0.165504,0.021416,0.813079,
img_00361,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.052615,0.947385,0.009977,0.042638,
img_00362,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.131911,0.868089,0.000886,0.131024,
img_00363,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,0.786032,0.213968,0.062950,0.723082,
img_00364,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.996764,0.003236,0.905321,0.091443,
img_00365,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,0.739630,0.260370,0.057071,0.682559,
img_00366,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.371286,0.628714,0.004618,0.366668,
img_00367,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.681761,0.318239,0.045290,0.636471,
img_00370,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,bad,0.500091,0.499909,0.012521,0.487570,
img_00371,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.986256,0.013744,0.885790,0.100466,
img_00372,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.940389,0.059611,0.596175,0.344214,
img_00373,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.990114,0.009886,0.720218,0.269896,
img_00374,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.158317,0.841683,0.000374,0.157943,
img_00375,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.529036,0.470964,0.001169,0.527868,
img_00376,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.993199,0.006801,0.835588,0.157611,
img_00377,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.824518,0.175482,0.012959,0.811559,
img_00378,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999975,0.000025,0.996551,0.003424,
img_00379,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999263,0.000737,0.979176,0.020087,
img_00380,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999287,0.000713,0.975424,0.023863,
img_00381,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,usable,0.713983,0.286017,0.258447,0.455537,
img_00387,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.663677,0.336323,0.043697,0.619980,
img_00389,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.278657,0.721343,0.001654,0.277003,
img_00390,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.041059,0.958941,0.000754,0.040305,
img_00391,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,good,0.959884,0.040116,0.669463,0.290422,
img_00392,good,consensus=good;level1=good;level2=good;level3=good,graded,usable,0.958403,0.041597,0.066566,0.891837,
img_00393,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.687261,0.312739,0.049104,0.638156,
img_00394,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,bad,0.301461,0.698539,0.053711,0.247749,
img_00395,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,0.340425,0.659575,0.020790,0.319635,
img_00396,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.069919,0.930081,0.016762,0.053158,
img_00397,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,0.965017,0.034983,0.491234,0.473783,
img_00398,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.119096,0.880904,0.000149,0.118946,
img_00399,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.872623,0.127377,0.138836,0.733787,
img_00400,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.987758,0.012242,0.667119,0.320639,
img_00401,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.975948,0.024052,0.650020,0.325928,
img_00402,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.352112,0.647888,0.008406,0.343706,
img_00403,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.682326,0.317674,0.047546,0.634780,
img_00404,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.399564,0.600436,0.006716,0.392848,
img_00405,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.613636,0.386364,0.068051,0.545585,
img_00406,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,0.666136,0.333864,0.005983,0.660153,
img_00407,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,0.988395,0.011605,0.915065,0.073330,
img_00408,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999799,0.000201,0.993442,0.006357,
img_00409,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.994800,0.005200,0.825169,0.169630,
img_00410,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999001,0.000999,0.972214,0.026787,
img_00411,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.990814,0.009186,0.919952,0.070863,
img_00412,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.995137,0.004863,0.834610,0.160528,
img_00413,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999835,0.000165,0.996506,0.003329,
img_00414,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999741,0.000259,0.996092,0.003648,
img_00415,good,consensus=good;level1=good;level2=good;level3=good,graded,usable,0.955227,0.044773,0.191679,0.763549,
img_00416,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,bad,0.150694,0.849306,0.001188,0.149506,
img_00418,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.393528,0.606472,0.095254,0.298275,
img_00419,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.861051,0.138949,0.465849,0.395202,
img_00420,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.060868,0.939132,0.002007,0.058861,
img_00421,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.385744,0.614256,0.003393,0.382351,
img_00422,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.007320,0.992680,0.000045,0.007276,
img_00423,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.078380,0.921620,0.000394,0.077986,
img_00424,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.410303,0.589697,0.004003,0.406300,
img_00425,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.181123,0.818877,0.013982,0.167140,
img_00426,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.022213,0.977787,0.000287,0.021926,
img_00427,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,0.050641,0.949359,0.001071,0.049570,
img_00428,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,0.871434,0.128566,0.093865,0.777569,
img_00429,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.997203,0.002797,0.876441,0.120762,
img_00430,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.924895,0.075105,0.477826,0.447069,
img_00432,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.293656,0.706344,0.008910,0.284745,
img_00433,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,0.849810,0.150190,0.520829,0.328981,
img_00434,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,0.426330,0.573670,0.013592,0.412738,
img_00435,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,0.997517,0.002483,0.967345,0.030172,
img_00436,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.992151,0.007849,0.850516,0.141635,
img_00437,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.999807,0.000193,0.997331,0.002475,
img_00438,good,consensus=good;level1=good;level2=good;level3=good,graded,good,0.996752,0.003248,0.955869,0.040883,
