key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
103_os_1,main,unspecified,1533,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",266.000000,281.000000,136.651562,775.418103,667.651734,254.000000,268.000000,130.686330,778.606132,670.735943,0.953472,4.435749,0.016971,12.000000,13.000000,5.965232,178.000000,192.000000,91.475299,771.642232,658.099057,229.000000,230.000000,115.424695,783.461641,677.082189,0.765596,22.361971,0.085556,-51.000000,-38.000000,-23.949397,0.683274,0.858209,-0.174935,0.448104,0.780076,-0.331973,0.000000,
104_od_1,main,unspecified,2106,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",325.000000,346.000000,165.860223,1540.092220,976.285152,259.000000,285.000000,135.648589,1549.551698,965.013130,0.801589,14.715305,0.054241,66.000000,61.000000,30.211634,181.000000,182.000000,90.405990,1535.015228,976.553920,95.000000,102.000000,47.982657,1560.958385,960.738283,0.439562,30.383907,0.111995,86.000000,80.000000,42.423332,0.526012,0.357895,0.168117,0.297105,0.125123,0.171982,0.000000,
104_os_1,main,unspecified,2103,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",359.000000,349.000000,175.279639,640.364736,889.251256,325.000000,254.000000,143.842898,638.417018,868.565475,0.804874,20.777275,0.072222,34.000000,95.000000,31.436741,164.000000,142.000000,73.824805,635.878110,888.541234,102.000000,96.000000,50.085928,654.013450,876.133739,0.628085,21.973540,0.076380,62.000000,46.000000,23.738877,0.406877,0.377953,0.028924,0.177395,0.121242,0.056153,0.000000,
105_od_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",207.000000,265.000000,118.516076,1196.271670,759.872142,168.000000,254.000000,101.782678,1206.509494,768.468383,0.847417,13.368186,0.065670,39.000000,11.000000,16.733398,131.000000,132.000000,67.000928,1188.075232,758.005814,91.000000,122.000000,53.153726,1197.057458,771.044953,0.737543,15.833493,0.077781,40.000000,10.000000,13.847202,0.498113,0.480315,0.017798,0.319600,0.272722,0.046879,0.000000,
105_od_2,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",293.000000,369.000000,163.557577,1610.865911,1074.381516,240.000000,350.000000,144.531673,1618.037211,1083.042255,0.876960,11.244374,0.038899,53.000000,19.000000,19.025904,180.000000,187.000000,89.906403,1598.996338,1071.179452,113.000000,141.000000,61.911935,1606.862564,1076.988042,0.643338,9.778407,0.033828,67.000000,46.000000,27.994468,0.506775,0.402857,0.103918,0.302162,0.183494,0.118668,0.000000,
105_od_3,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",280.000000,376.000000,163.743331,1628.423521,1082.546040,253.000000,343.000000,146.735938,1631.805242,1085.030676,0.890772,4.196362,0.014299,27.000000,33.000000,17.007392,180.000000,196.000000,89.936492,1614.645468,1081.229546,128.000000,160.000000,72.618454,1615.753124,1085.053359,0.789318,3.981010,0.013565,52.000000,36.000000,17.318037,0.521277,0.466472,0.054804,0.301679,0.244918,0.056761,0.000000,
105_od_5,main,unspecified,2099,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",280.000000,378.000000,165.142830,1646.163262,1055.285126,231.000000,342.000000,139.402786,1664.755287,1066.627688,0.832160,21.778822,0.078115,49.000000,36.000000,25.740044,165.000000,188.000000,90.788956,1638.201120,1054.429581,101.000000,146.000000,60.286502,1647.996409,1055.347784,0.612012,9.838231,0.035287,64.000000,42.000000,30.502454,0.497354,0.426901,0.070454,0.302236,0.187024,0.115212,0.000000,
105_od_6,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",290.000000,377.000000,166.551594,1643.451185,1082.627556,243.000000,346.000000,146.782570,1646.285746,1095.733830,0.874135,13.409293,0.045677,47.000000,31.000000,19.769023,180.000000,195.000000,93.343969,1635.302269,1076.846491,126.000000,177.000000,73.550503,1638.753575,1086.207885,0.759016,9.977334,0.033987,54.000000,18.000000,19.793466,0.517241,0.511561,0.005681,0.314105,0.251086,0.063019,0.000000,
105_od_7,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",231.000000,296.000000,128.559730,1158.378695,788.557306,187.000000,282.000000,116.246332,1161.220503,796.098014,0.897707,8.058421,0.034661,44.000000,14.000000,12.313399,135.000000,148.000000,70.962401,1147.591783,785.816245,99.000000,126.000000,55.362495,1154.952955,787.984318,0.756729,7.673812,0.033007,36.000000,22.000000,15.599906,0.500000,0.446809,0.053191,0.304682,0.226816,0.077866,0.000000,
105_od_8,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",210.000000,282.000000,121.975909,1120.653409,811.784557,164.000000,250.000000,100.975751,1133.316090,818.363699,0.813274,14.269849,0.070660,46.000000,32.000000,21.000158,134.000000,147.000000,67.019928,1110.156261,810.549146,80.000000,119.000000,48.148218,1113.890018,809.802691,0.680845,3.807642,0.018854,54.000000,28.000000,18.871710,0.521277,0.476000,0.045277,0.301898,0.227366,0.074531,0.000000,
105_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",236.000000,270.000000,124.565854,393.070630,713.143229,210.000000,250.000000,112.861892,387.451933,714.210635,0.901109,5.719188,0.025337,26.000000,20.000000,11.703962,132.000000,147.000000,71.371655,399.661189,713.255702,125.000000,127.000000,63.615972,402.197184,715.818546,0.885469,3.605474,0.015973,7.000000,20.000000,7.755683,0.544444,0.508000,0.036444,0.328287,0.317715,0.010572,0.000000,
105_os_2,main,unspecified,2104,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",313.000000,376.000000,172.211881,516.286348,968.876870,278.000000,348.000000,153.747614,506.151760,973.685909,0.887071,11.217697,0.036481,35.000000,28.000000,18.464268,195.000000,197.000000,97.449767,525.188945,967.888349,154.000000,170.000000,79.886137,522.705222,971.156317,0.803841,4.104692,0.013349,41.000000,27.000000,17.563630,0.523936,0.488506,0.035430,0.320210,0.269977,0.050234,0.000000,
105_os_3,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",320.000000,378.000000,173.128999,521.839463,955.570106,305.000000,359.000000,163.123981,524.636322,963.465154,0.940116,8.375811,0.025673,15.000000,19.000000,10.005018,181.000000,213.000000,97.935252,534.122395,956.336519,163.000000,160.000000,80.962680,540.717622,952.537319,0.801498,7.611239,0.023330,18.000000,53.000000,16.972572,0.563492,0.445682,0.117810,0.319992,0.246340,0.073652,0.000000,
105_os_4,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",318.000000,378.000000,172.998412,513.757676,969.295800,276.000000,353.000000,156.221437,503.382309,972.588006,0.897747,10.885167,0.034839,42.000000,25.000000,16.776975,196.000000,200.000000,99.186711,523.664833,967.206102,134.000000,156.000000,73.136033,524.320102,961.479469,0.704408,5.764001,0.018448,62.000000,44.000000,26.050678,0.529101,0.441926,0.087174,0.328717,0.219170,0.109547,0.000000,
105_os_5,main,unspecified,2100,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",313.000000,392.000000,173.686109,529.134565,964.058857,280.000000,353.000000,156.408779,518.285993,969.149841,0.895465,11.983723,0.038309,33.000000,39.000000,17.277330,197.000000,224.000000,101.521209,540.565614,963.838877,178.000000,178.000000,88.313243,544.040405,964.572566,0.858424,3.551404,0.011353,19.000000,46.000000,13.207966,0.571429,0.504249,0.067179,0.341652,0.318808,0.022843,0.000000,
105_os_6,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",239.000000,290.000000,132.356279,445.085854,739.128736,212.000000,271.000000,118.050519,438.931911,741.991549,0.886112,6.787246,0.028747,27.000000,19.000000,14.305760,147.000000,170.000000,78.395965,456.577947,742.154081,124.000000,147.000000,66.385242,454.344240,740.142362,0.834736,3.006071,0.012732,23.000000,23.000000,12.010723,0.586207,0.542435,0.043771,0.350831,0.316233,0.034598,0.000000,
105_os_7,main,unspecified,1571,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",232.000000,281.000000,127.360722,491.990031,751.311643,207.000000,228.000000,107.034065,481.556834,747.555500,0.826061,11.088743,0.051800,25.000000,53.000000,20.326657,147.000000,160.000000,76.207374,505.078268,753.400219,111.000000,111.000000,53.473149,501.128020,744.126127,0.659835,10.080340,0.047089,36.000000,49.000000,22.734225,0.569395,0.486842,0.082553,0.358033,0.249590,0.108443,0.000000,
106_od_1,main,unspecified,1535,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",254.000000,276.000000,132.484881,1181.162562,781.988593,255.000000,262.000000,128.381337,1179.475637,780.757566,0.965816,2.088335,0.008133,-1.000000,14.000000,4.103545,177.000000,182.000000,90.676693,1177.671867,774.261972,189.000000,188.000000,95.058829,1171.663485,769.302839,0.923772,7.790614,0.030342,-12.000000,-6.000000,-4.382136,0.659420,0.717557,-0.058137,0.468445,0.548253,-0.079808,0.000000,
106_od_4,main,unspecified,1572,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",270.000000,280.000000,137.092264,884.105277,775.197192,251.000000,274.000000,130.477914,878.931138,776.317553,0.948511,5.294046,0.020287,19.000000,6.000000,6.614351,172.000000,193.000000,90.173311,881.732041,772.209982,182.000000,194.000000,95.762768,872.000833,769.359111,0.906596,10.140211,0.038858,-10.000000,-1.000000,-5.589457,0.689286,0.708029,-0.018743,0.432643,0.538666,-0.106022,0.000000,
106_os_1,main,unspecified,1535,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",252.000000,278.000000,132.886709,356.846116,697.622528,240.000000,261.000000,125.385978,358.250471,704.804155,0.939810,7.317648,0.029180,12.000000,17.000000,7.500731,156.000000,170.000000,81.995984,357.039674,695.020973,128.000000,131.000000,64.571985,360.453622,693.810596,0.765553,3.622162,0.014444,28.000000,39.000000,17.424000,0.611511,0.501916,0.109595,0.380734,0.265210,0.115524,0.000000,
106_os_3,main,unspecified,1573,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",258.000000,295.000000,135.832670,609.510662,856.753657,234.000000,263.000000,124.468713,610.224528,858.116044,0.912852,1.538084,0.006179,24.000000,32.000000,11.363957,139.000000,172.000000,77.135260,613.013000,849.404612,142.000000,147.000000,72.695122,613.351644,842.073545,0.925483,7.338884,0.029481,-3.000000,25.000000,4.440139,0.583051,0.558935,0.024115,0.322476,0.341107,-0.018631,0.000000,
107_od_1,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",212.000000,211.000000,104.283543,1102.102473,682.351793,200.000000,187.000000,97.127494,1102.697574,689.562709,0.924579,7.235430,0.037247,12.000000,24.000000,7.156049,95.000000,96.000000,50.028698,1099.953580,682.871805,87.000000,87.000000,44.205253,1101.401694,682.026877,0.876875,1.676585,0.008631,8.000000,9.000000,5.823445,0.454976,0.465241,-0.010264,0.230148,0.207140,0.023008,0.000000,
107_os_1,main,unspecified,1532,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",215.000000,215.000000,104.945329,416.706763,789.923902,200.000000,196.000000,98.607363,414.752709,795.039087,0.936866,5.475715,0.027765,15.000000,19.000000,6.337966,86.000000,84.000000,41.658439,420.590059,793.619773,78.000000,72.000000,36.689679,416.671317,790.909671,0.849706,4.764576,0.024159,8.000000,12.000000,4.968760,0.390698,0.367347,0.023351,0.157572,0.138442,0.019130,0.000000,
108_od_1,main,unspecified,1528,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",243.000000,273.000000,129.353305,884.439961,786.132747,229.000000,262.000000,122.253517,884.214593,784.497955,0.943428,1.650253,0.006749,14.000000,11.000000,7.099788,175.000000,176.000000,85.358733,879.465837,784.433464,136.000000,147.000000,69.845668,888.272543,779.562573,0.802072,10.063979,0.041160,39.000000,29.000000,15.513065,0.644689,0.561069,0.083620,0.435453,0.326405,0.109048,0.000000,
108_od_2,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",241.000000,278.000000,130.519380,1172.022123,730.331870,225.000000,262.000000,120.932823,1175.546871,731.126042,0.923861,3.613109,0.014938,16.000000,16.000000,9.586557,151.000000,167.000000,80.279638,1171.407221,728.462439,148.000000,155.000000,74.950203,1174.086525,726.797144,0.920702,3.154660,0.013043,3.000000,12.000000,5.329435,0.600719,0.591603,0.009116,0.378321,0.384111,-0.005790,0.000000,
108_od_3,main,unspecified,1531,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",249.000000,275.000000,130.344889,1167.065761,732.084684,227.000000,262.000000,123.708135,1167.557448,733.894172,0.947789,1.875101,0.007579,22.000000,13.000000,6.636754,140.000000,167.000000,74.962942,1167.529908,729.700521,158.000000,152.000000,78.343163,1163.349704,728.801162,0.920998,4.275857,0.017282,-18.000000,15.000000,-3.380221,0.607273,0.580153,0.027120,0.330754,0.401057,-0.070303,0.000000,
108_os_1,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",237.000000,287.000000,128.808325,678.820332,684.646075,219.000000,278.000000,122.310785,680.624282,685.456594,0.947439,1.977669,0.008085,18.000000,9.000000,6.497540,137.000000,155.000000,73.007527,688.146790,685.267065,131.000000,158.000000,68.978955,692.715815,688.752743,0.922727,5.746820,0.023493,6.000000,-3.000000,4.028573,0.540070,0.568345,-0.028276,0.321253,0.318056,0.003197,0.000000,
108_os_2,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",227.000000,291.000000,130.341226,318.545623,757.572042,210.000000,281.000000,120.533397,308.750712,767.675343,0.903246,14.071851,0.058373,17.000000,10.000000,9.807829,155.000000,177.000000,78.998631,328.604509,759.447465,115.000000,150.000000,64.352246,323.576633,766.071560,0.797768,8.316139,0.034497,40.000000,27.000000,14.646384,0.608247,0.533808,0.074440,0.367346,0.285044,0.082302,0.000000,
108_os_3,main,unspecified,1529,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",240.000000,289.000000,131.613471,354.349584,745.871074,208.000000,273.000000,119.505689,345.471460,749.983752,0.903028,9.784436,0.040937,32.000000,16.000000,12.107782,140.000000,155.000000,73.120798,360.715366,745.937191,140.000000,183.000000,80.422252,358.836458,752.934347,0.893415,7.245032,0.030312,0.000000,-28.000000,-7.301453,0.536332,0.670330,-0.133997,0.308661,0.452872,-0.144211,0.000000,
109_od_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",303.000000,310.000000,152.455468,1588.921171,1001.663827,280.000000,284.000000,138.748202,1580.121083,1008.705832,0.904897,11.270820,0.040616,23.000000,26.000000,13.707265,146.000000,132.000000,68.831129,1595.824174,998.828138,85.000000,74.000000,39.874276,1594.684885,997.897297,0.502540,1.471204,0.005302,61.000000,58.000000,28.956853,0.425806,0.260563,0.165243,0.203837,0.082591,0.121247,0.000000,
109_od_3,main,unspecified,2102,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",295.000000,306.000000,151.648451,1579.520568,1017.184725,268.000000,280.000000,137.774357,1574.739356,1018.772492,0.904346,5.037955,0.018283,27.000000,26.000000,13.874094,147.000000,132.000000,68.105886,1585.085026,1014.807782,97.000000,94.000000,46.956710,1576.155334,1013.619316,0.644402,9.008432,0.032693,50.000000,38.000000,21.149176,0.431373,0.335714,0.095658,0.201694,0.116161,0.085534,0.000000,
109_os_1,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",329.000000,296.000000,157.608963,472.729417,920.904074,341.000000,268.000000,146.119656,469.094251,928.073484,0.916115,8.038338,0.027506,-12.000000,28.000000,11.489307,132.000000,129.000000,64.761494,472.128188,917.803886,132.000000,110.000000,58.018334,477.579574,913.609929,0.847543,6.878001,0.023536,0.000000,19.000000,6.743160,0.435811,0.410448,0.025363,0.168839,0.157657,0.011182,0.000000,
109_os_3,main,unspecified,2101,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",328.000000,295.000000,154.400455,519.374903,897.899324,318.000000,255.000000,140.424283,519.151318,899.562995,0.905403,1.678628,0.005977,10.000000,40.000000,13.976173,132.000000,115.000000,62.222208,520.884897,891.398504,153.000000,105.000000,61.185313,528.496471,885.480911,0.856211,9.641264,0.034329,-21.000000,10.000000,1.036894,0.389831,0.411765,-0.021934,0.162403,0.189850,-0.027447,0.000000,
